accuracy,brier,logloss,auc,best_iteration,num_features,train_samples,val_samples,mean_test_accuracy,mean_test_brier,mean_test_logloss,mean_test_auc,std_test_brier,min_test_brier,max_test_brier,params,config_id,brier_2022,accuracy_2022,auc_2022,brier_2023,accuracy_2023,auc_2023,brier_2024,accuracy_2024,auc_2024,brier_2025,accuracy_2025,auc_2025
0.6658905704307334,0.20761224338972162,0.6000897998207652,0.7302384353367761,201,63,3433,859,0.6687380015586094,0.20645146402011794,0.5991933027380744,0.731497995833562,0.008049823233340752,0.1988622396480822,0.2198866075579913,"{'max_depth': 2, 'learning_rate': 0.03, 'num_boost_round': 300, 'subsample': 0.6, 'colsample_bytree': 0.8, 'objective': 'binary:logistic', 'eval_metric': 'logloss', 'early_stopping_rounds': 50}",11,0.20211220248263323,0.6690140845070423,0.7464717741935484,0.2198866075579913,0.6210526315789474,0.6882889200561009,0.20494480639176493,0.6771929824561403,0.7446829656131982,0.1988622396480822,0.7076923076923077,0.7465483234714004
0.6658905704307334,0.20817546872355677,0.6015572641282245,0.7292715086254258,246,63,3433,859,0.6796047879720971,0.20632125765092615,0.5988321740160208,0.7335026269186149,0.007454029637542031,0.19956796560895493,0.21863653452246032,"{'max_depth': 2, 'learning_rate': 0.03, 'num_boost_round': 300, 'subsample': 0.6, 'colsample_bytree': 0.9, 'objective': 'binary:logistic', 'eval_metric': 'logloss', 'early_stopping_rounds': 50}",12,0.2013597382470226,0.6725352112676056,0.7505544354838709,0.21863653452246032,0.6350877192982456,0.6938990182328191,0.20572079222526676,0.6877192982456141,0.7449811170741404,0.19956796560895493,0.7230769230769231,0.7445759368836292
0.6635622817229336,0.20862579322087818,0.6024719843092097,0.7269558290297768,210,63,3433,859,0.6748752637281177,0.20724728270015613,0.600907106705973,0.7311459195771786,0.007233408304295562,0.20153719431549208,0.2192940964724726,"{'max_depth': 2, 'learning_rate': 0.03, 'num_boost_round': 300, 'subsample': 0.7, 'colsample_bytree': 0.7, 'objective': 'binary:logistic', 'eval_metric': 'logloss', 'early_stopping_rounds': 50}",13,0.20153719431549208,0.6654929577464789,0.749546370967742,0.2192940964724726,0.6385964912280702,0.6891154077339211,0.20647484436258573,0.6877192982456141,0.7403597694295367,0.20168299565007414,0.7076923076923077,0.7455621301775148
0.6658905704307334,0.20845599702506346,0.6021346401840111,0.7276343258982529,213,63,3433,859,0.680485069662238,0.20697978284030777,0.6002838457613502,0.7305899578081549,0.007177486736674047,0.2013521694806643,0.21899500208828704,"{'max_depth': 2, 'learning_rate': 0.03, 'num_boost_round': 300, 'subsample': 0.7, 'colsample_bytree': 0.8, 'objective': 'binary:logistic', 'eval_metric': 'logloss', 'early_stopping_rounds': 50}",14,0.20159178491556873,0.676056338028169,0.7489667338709677,0.21899500208828704,0.6385964912280702,0.6909687437387297,0.20598017487671094,0.6842105263157895,0.7408069966209502,0.2013521694806643,0.7230769230769231,0.7416173570019724
0.6635622817229336,0.20859655578189257,0.6021752273537341,0.7273101856938797,263,63,3433,859,0.6831135599019217,0.20679946970097782,0.5998215909156955,0.7321563635098044,0.007386381846314766,0.20017220566468286,0.21856965620718546,"{'max_depth': 2, 'learning_rate': 0.03, 'num_boost_round': 300, 'subsample': 0.7, 'colsample_bytree': 0.9, 'objective': 'binary:logistic', 'eval_metric': 'logloss', 'early_stopping_rounds': 50}",15,0.20017220566468286,0.6725352112676056,0.7536290322580645,0.21856965620718546,0.6456140350877193,0.6933480264476057,0.20758596933199552,0.6912280701754386,0.7360862651560327,0.20087004760004748,0.7230769230769231,0.7455621301775147
0.6635622817229336,0.20836150614311444,0.6019782217191763,0.7276425667509065,148,63,3433,859,0.6860886981809887,0.20707361489580248,0.6008323633515124,0.7297980078784105,0.006450480671199037,0.20177800479846822,0.2180900005929645,"{'max_depth': 2, 'learning_rate': 0.03, 'num_boost_round': 300, 'subsample': 0.8, 'colsample_bytree': 0.7, 'objective': 'binary:logistic', 'eval_metric': 'logloss', 'early_stopping_rounds': 50}",16,0.20363576424226368,0.6795774647887324,0.7399193548387096,0.2180900005929645,0.6350877192982456,0.6953766780204369,0.2047906899495136,0.6912280701754386,0.746223414828066,0.20177800479846822,0.7384615384615385,0.73767258382643
0.6647264260768335,0.20895706371616163,0.6033168386039528,0.726192176683881,229,63,3433,859,0.680485069662238,0.20702625661558394,0.6004241765534969,0.7281452160621973,0.006906622889574832,0.20118789767029624,0.2183674283244054,"{'max_depth': 2, 'learning_rate': 0.03, 'num_boost_round': 300, 'subsample': 0.8, 'colsample_bytree': 0.8, 'objective': 'binary:logistic', 'eval_metric': 'logloss', 'early_stopping_rounds': 50}",17,0.20118789767029624,0.676056338028169,0.7502520161290323,0.2183674283244054,0.6350877192982456,0.6940743338008415,0.20682010797095754,0.6877192982456141,0.73847147684357,0.2017295924966765,0.7230769230769231,0.7297830374753452
0.6647264260768335,0.20808359826434938,0.6011848735185248,0.7287578288100209,203,63,3433,859,0.683119737317291,0.20729107958607415,0.6010545048759025,0.7286484962447988,0.006431456265245769,0.20151860424052825,0.21818644703414555,"{'max_depth': 2, 'learning_rate': 0.03, 'num_boost_round': 300, 'subsample': 0.8, 'colsample_bytree': 0.9, 'objective': 'binary:logistic', 'eval_metric': 'logloss', 'early_stopping_rounds': 50}",18,0.20151860424052825,0.6795774647887324,0.7476814516129032,0.21818644703414555,0.6421052631578947,0.697029653376077,0.20511822302037927,0.6877192982456141,0.7450308089842973,0.2043410440492435,0.7230769230769231,0.7248520710059172
0.6577415599534342,0.20824990931789103,0.6018374977653009,0.7288265025821338,146,63,3433,859,0.680485069662238,0.2064891865138539,0.5996283608714932,0.7321633671613216,0.007327523208741642,0.20145010383608347,0.21913913043887165,"{'max_depth': 2, 'learning_rate': 0.03, 'num_boost_round': 400, 'subsample': 0.6, 'colsample_bytree': 0.7, 'objective': 'binary:logistic', 'eval_metric': 'logloss', 'early_stopping_rounds': 50}",19,0.20223971450890169,0.676056338028169,0.7477822580645163,0.21913913043887165,0.6350877192982456,0.6899418954117411,0.20312779727155875,0.6877192982456141,0.7502981514609423,0.20145010383608347,0.7230769230769231,0.7406311637080868
0.6658905704307334,0.20761224338972162,0.6000897998207652,0.7302384353367761,201,63,3433,859,0.6687380015586094,0.20645146402011794,0.5991933027380744,0.731497995833562,0.008049823233340752,0.1988622396480822,0.2198866075579913,"{'max_depth': 2, 'learning_rate': 0.03, 'num_boost_round': 400, 'subsample': 0.6, 'colsample_bytree': 0.8, 'objective': 'binary:logistic', 'eval_metric': 'logloss', 'early_stopping_rounds': 50}",20,0.20211220248263323,0.6690140845070423,0.7464717741935484,0.2198866075579913,0.6210526315789474,0.6882889200561009,0.20494480639176493,0.6771929824561403,0.7446829656131982,0.1988622396480822,0.7076923076923077,0.7465483234714004
0.6658905704307334,0.20817546872355677,0.6015572641282245,0.7292715086254258,246,63,3433,859,0.6796047879720971,0.20632125765092615,0.5988321740160208,0.7335026269186149,0.007454029637542031,0.19956796560895493,0.21863653452246032,"{'max_depth': 2, 'learning_rate': 0.03, 'num_boost_round': 400, 'subsample': 0.6, 'colsample_bytree': 0.9, 'objective': 'binary:logistic', 'eval_metric': 'logloss', 'early_stopping_rounds': 50}",21,0.2013597382470226,0.6725352112676056,0.7505544354838709,0.21863653452246032,0.6350877192982456,0.6938990182328191,0.20572079222526676,0.6877192982456141,0.7449811170741404,0.19956796560895493,0.7230769230769231,0.7445759368836292
0.6635622817229336,0.20862579322087818,0.6024719843092097,0.7269558290297768,210,63,3433,859,0.6748752637281177,0.20724728270015613,0.600907106705973,0.7311459195771786,0.007233408304295562,0.20153719431549208,0.2192940964724726,"{'max_depth': 2, 'learning_rate': 0.03, 'num_boost_round': 400, 'subsample': 0.7, 'colsample_bytree': 0.7, 'objective': 'binary:logistic', 'eval_metric': 'logloss', 'early_stopping_rounds': 50}",22,0.20153719431549208,0.6654929577464789,0.749546370967742,0.2192940964724726,0.6385964912280702,0.6891154077339211,0.20647484436258573,0.6877192982456141,0.7403597694295367,0.20168299565007414,0.7076923076923077,0.7455621301775148
0.6658905704307334,0.20845599702506346,0.6021346401840111,0.7276343258982529,213,63,3433,859,0.680485069662238,0.20697978284030777,0.6002838457613502,0.7305899578081549,0.007177486736674047,0.2013521694806643,0.21899500208828704,"{'max_depth': 2, 'learning_rate': 0.03, 'num_boost_round': 400, 'subsample': 0.7, 'colsample_bytree': 0.8, 'objective': 'binary:logistic', 'eval_metric': 'logloss', 'early_stopping_rounds': 50}",23,0.20159178491556873,0.676056338028169,0.7489667338709677,0.21899500208828704,0.6385964912280702,0.6909687437387297,0.20598017487671094,0.6842105263157895,0.7408069966209502,0.2013521694806643,0.7230769230769231,0.7416173570019724
0.6589057043073341,0.20855295533072213,0.6019960819250098,0.7274530271398748,263,63,3433,859,0.6796078766797818,0.20697676801051226,0.6002307985257381,0.7330827976587465,0.0074511564473529485,0.20048501801414786,0.21886572491731482,"{'max_depth': 2, 'learning_rate': 0.03, 'num_boost_round': 400, 'subsample': 0.7, 'colsample_bytree': 0.9, 'objective': 'binary:logistic', 'eval_metric': 'logloss', 'early_stopping_rounds': 50}",24,0.20048501801414786,0.676056338028169,0.7526209677419355,0.21886572491731482,0.631578947368421,0.6919955920657184,0.20774399014579625,0.6877192982456141,0.7362353408865038,0.20081233896479014,0.7230769230769231,0.7514792899408284
0.6635622817229336,0.20836150614311444,0.6019782217191763,0.7276425667509065,148,63,3433,859,0.6860886981809887,0.20707361489580248,0.6008323633515124,0.7297980078784105,0.006450480671199037,0.20177800479846822,0.2180900005929645,"{'max_depth': 2, 'learning_rate': 0.03, 'num_boost_round': 400, 'subsample': 0.8, 'colsample_bytree': 0.7, 'objective': 'binary:logistic', 'eval_metric': 'logloss', 'early_stopping_rounds': 50}",25,0.20363576424226368,0.6795774647887324,0.7399193548387096,0.2180900005929645,0.6350877192982456,0.6953766780204369,0.2047906899495136,0.6912280701754386,0.746223414828066,0.20177800479846822,0.7384615384615385,0.73767258382643
0.6647264260768335,0.20895706371616163,0.6033168386039528,0.726192176683881,229,63,3433,859,0.680485069662238,0.20702625661558394,0.6004241765534969,0.7281452160621973,0.006906622889574832,0.20118789767029624,0.2183674283244054,"{'max_depth': 2, 'learning_rate': 0.03, 'num_boost_round': 400, 'subsample': 0.8, 'colsample_bytree': 0.8, 'objective': 'binary:logistic', 'eval_metric': 'logloss', 'early_stopping_rounds': 50}",26,0.20118789767029624,0.676056338028169,0.7502520161290323,0.2183674283244054,0.6350877192982456,0.6940743338008415,0.20682010797095754,0.6877192982456141,0.73847147684357,0.2017295924966765,0.7230769230769231,0.7297830374753452
0.6647264260768335,0.20808359826434938,0.6011848735185248,0.7287578288100209,203,63,3433,859,0.683119737317291,0.20729107958607415,0.6010545048759025,0.7286484962447988,0.006431456265245769,0.20151860424052825,0.21818644703414555,"{'max_depth': 2, 'learning_rate': 0.03, 'num_boost_round': 400, 'subsample': 0.8, 'colsample_bytree': 0.9, 'objective': 'binary:logistic', 'eval_metric': 'logloss', 'early_stopping_rounds': 50}",27,0.20151860424052825,0.6795774647887324,0.7476814516129032,0.21818644703414555,0.6421052631578947,0.697029653376077,0.20511822302037927,0.6877192982456141,0.7450308089842973,0.2043410440492435,0.7230769230769231,0.7248520710059172
0.6658905704307334,0.20880459708218185,0.6031530759466404,0.727628831996484,151,63,3433,859,0.6783963904886811,0.20751362780042737,0.6017331308103766,0.7275501984751456,0.007035545412842747,0.20159608042859553,0.2194006515459689,"{'max_depth': 2, 'learning_rate': 0.05, 'num_boost_round': 200, 'subsample': 0.6, 'colsample_bytree': 0.7, 'objective': 'binary:logistic', 'eval_metric': 'logloss', 'early_stopping_rounds': 50}",28,0.20159608042859553,0.6795774647887324,0.746421370967742,0.2194006515459689,0.631578947368421,0.6897415347625727,0.20591805708216812,0.6947368421052632,0.7403100775193799,0.2031397221449769,0.7076923076923077,0.7337278106508875
0.6647264260768335,0.20921937048749165,0.6037340940163637,0.7260246126799254,142,63,3433,859,0.6887171884206725,0.20701047933261058,0.6004796340045361,0.7314962989300385,0.006785717006422218,0.2018393613973226,0.21856571302196867,"{'max_depth': 2, 'learning_rate': 0.05, 'num_boost_round': 200, 'subsample': 0.6, 'colsample_bytree': 0.8, 'objective': 'binary:logistic', 'eval_metric': 'logloss', 'early_stopping_rounds': 50}",29,0.2018393613973226,0.676056338028169,0.7474798387096775,0.21856571302196867,0.6456140350877193,0.6942997395311561,0.20514911072583625,0.6947368421052632,0.7416020671834626,0.20248773218531477,0.7384615384615385,0.742603550295858
0.6589057043073341,0.20950598170994175,0.6045373844018213,0.7254971981100978,64,63,3433,859,0.6896036475261828,0.20625138607684365,0.5990072749577259,0.7330378185061563,0.0072578123608959925,0.20135725732790966,0.21879580989074604,"{'max_depth': 2, 'learning_rate': 0.05, 'num_boost_round': 200, 'subsample': 0.6, 'colsample_bytree': 0.9, 'objective': 'binary:logistic', 'eval_metric': 'logloss', 'early_stopping_rounds': 50}",30,0.20217644989428202,0.6866197183098591,0.7476310483870968,0.21879580989074604,0.6456140350877193,0.692646764175516,0.20267602719443686,0.6877192982456141,0.7512422977539257,0.20135725732790966,0.7384615384615385,0.7406311637080868
0.6635622817229336,0.20911599224135274,0.6037690802487072,0.7257554114932425,114,63,3433,859,0.687843084145901,0.20602246793315532,0.598117360440261,0.732805084070166,0.007729146690735155,0.19873372031263498,0.21897647954646068,"{'max_depth': 2, 'learning_rate': 0.05, 'num_boost_round': 200, 'subsample': 0.7, 'colsample_bytree': 0.7, 'objective': 'binary:logistic', 'eval_metric': 'logloss', 'early_stopping_rounds': 50}",31,0.2021951079688379,0.6795774647887324,0.7462197580645161,0.21897647954646068,0.6385964912280702,0.6910438789821679,0.20418456390468762,0.6947368421052632,0.7464221824686941,0.19873372031263498,0.7384615384615385,0.747534516765286
0.6670547147846333,0.20930521187325624,0.6042523013730393,0.7253323810570266,125,63,3433,859,0.6902629678204177,0.20579129187442727,0.5976265244678038,0.7340850164103276,0.00863016910459072,0.19642942511964503,0.2195929355233996,"{'max_depth': 2, 'learning_rate': 0.05, 'num_boost_round': 200, 'subsample': 0.7, 'colsample_bytree': 0.8, 'objective': 'binary:logistic', 'eval_metric': 'logloss', 'early_stopping_rounds': 50}",32,0.20134277726838118,0.6690140845070423,0.7488911290322581,0.2195929355233996,0.6350877192982456,0.6888900020036065,0.20580002958628332,0.6877192982456141,0.7421486781951898,0.19642942511964503,0.7692307692307693,0.7564102564102564
0.6577415599534342,0.2101185695496731,0.6059851926937171,0.7233435886166355,121,63,3433,859,0.6825706601281101,0.20619916427010404,0.5983616574686543,0.7322171685656145,0.007293197672649709,0.1986686502432338,0.2179209728127041,"{'max_depth': 2, 'learning_rate': 0.05, 'num_boost_round': 200, 'subsample': 0.7, 'colsample_bytree': 0.9, 'objective': 'binary:logistic', 'eval_metric': 'logloss', 'early_stopping_rounds': 50}",33,0.20188202907705716,0.6690140845070423,0.7475302419354839,0.2179209728127041,0.6350877192982456,0.6938990182328192,0.2063250049474211,0.6877192982456141,0.7389187040349832,0.1986686502432338,0.7384615384615385,0.7485207100591715
0.6623981373690337,0.2086884958008597,0.6026591508634412,0.7273568838589166,126,63,3433,859,0.6787306836973257,0.20701658771220624,0.6003208555925053,0.7299440401440466,0.007479899026811625,0.20101449919299544,0.21970626206236601,"{'max_depth': 2, 'learning_rate': 0.05, 'num_boost_round': 200, 'subsample': 0.8, 'colsample_bytree': 0.7, 'objective': 'binary:logistic', 'eval_metric': 'logloss', 'early_stopping_rounds': 50}",34,0.20101449919299544,0.676056338028169,0.7493951612903227,0.21970626206236601,0.6350877192982456,0.6885644159487078,0.20515278702246978,0.6807017543859649,0.7451301928046113,0.2021928025709937,0.7230769230769231,0.7366863905325444
0.6658905704307334,0.20832737031161594,0.601918539676724,0.7282139325348863,134,63,3433,859,0.6808162741631978,0.20677631892938741,0.5996001597390205,0.7306264477575622,0.007057448879536972,0.20080043500905437,0.2182830910202499,"{'max_depth': 2, 'learning_rate': 0.05, 'num_boost_round': 200, 'subsample': 0.8, 'colsample_bytree': 0.8, 'objective': 'binary:logistic', 'eval_metric': 'logloss', 'early_stopping_rounds': 50}",35,0.20119858181251019,0.6690140845070423,0.747983870967742,0.2182830910202499,0.6385964912280702,0.6935233420156282,0.20682316787573515,0.6771929824561403,0.7413536076326774,0.20080043500905437,0.7384615384615385,0.7396449704142012
0.6589057043073341,0.20829116073543166,0.601247811888028,0.7282798593561147,98,63,3433,859,0.6864199026819486,0.20613721251677902,0.5983416612673556,0.7299578309800527,0.005726501098959338,0.2002780407201637,0.2155444201987713,"{'max_depth': 2, 'learning_rate': 0.05, 'num_boost_round': 200, 'subsample': 0.8, 'colsample_bytree': 0.9, 'objective': 'binary:logistic', 'eval_metric': 'logloss', 'early_stopping_rounds': 50}",36,0.20335039412257458,0.6725352112676056,0.7408770161290322,0.2155444201987713,0.6385964912280702,0.7014876778200761,0.2053759950256065,0.6807017543859649,0.7437388193202148,0.2002780407201637,0.7538461538461538,0.7337278106508875
0.6647264260768335,0.20878691848019418,0.6029818713157518,0.7276837710141741,151,63,3433,859,0.6775161087985403,0.2074100420294106,0.6014456281910873,0.7279966596785977,0.0071203858354959215,0.20146956217569412,0.2194523923650111,"{'max_depth': 2, 'learning_rate': 0.05, 'num_boost_round': 300, 'subsample': 0.6, 'colsample_bytree': 0.7, 'objective': 'binary:logistic', 'eval_metric': 'logloss', 'early_stopping_rounds': 50}",37,0.20146956217569412,0.676056338028169,0.746774193548387,0.2194523923650111,0.631578947368421,0.6896914446002804,0.20575116705992436,0.6947368421052632,0.7408069966209502,0.2029670465170128,0.7076923076923077,0.7347140039447732
0.6647264260768335,0.20921937048749165,0.6037340940163637,0.7260246126799254,142,63,3433,859,0.6887171884206725,0.20701047933261058,0.6004796340045361,0.7314962989300385,0.006785717006422218,0.2018393613973226,0.21856571302196867,"{'max_depth': 2, 'learning_rate': 0.05, 'num_boost_round': 300, 'subsample': 0.6, 'colsample_bytree': 0.8, 'objective': 'binary:logistic', 'eval_metric': 'logloss', 'early_stopping_rounds': 50}",38,0.2018393613973226,0.676056338028169,0.7474798387096775,0.21856571302196867,0.6456140350877193,0.6942997395311561,0.20514911072583625,0.6947368421052632,0.7416020671834626,0.20248773218531477,0.7384615384615385,0.742603550295858
0.6589057043073341,0.20950598170994175,0.6045373844018213,0.7254971981100978,64,63,3433,859,0.6896036475261828,0.20625138607684365,0.5990072749577259,0.7330378185061563,0.0072578123608959925,0.20135725732790966,0.21879580989074604,"{'max_depth': 2, 'learning_rate': 0.05, 'num_boost_round': 300, 'subsample': 0.6, 'colsample_bytree': 0.9, 'objective': 'binary:logistic', 'eval_metric': 'logloss', 'early_stopping_rounds': 50}",39,0.20217644989428202,0.6866197183098591,0.7476310483870968,0.21879580989074604,0.6456140350877193,0.692646764175516,0.20267602719443686,0.6877192982456141,0.7512422977539257,0.20135725732790966,0.7384615384615385,0.7406311637080868
0.6635622817229336,0.20911599224135274,0.6037690802487072,0.7257554114932425,114,63,3433,859,0.687843084145901,0.20602246793315532,0.598117360440261,0.732805084070166,0.007729146690735155,0.19873372031263498,0.21897647954646068,"{'max_depth': 2, 'learning_rate': 0.05, 'num_boost_round': 300, 'subsample': 0.7, 'colsample_bytree': 0.7, 'objective': 'binary:logistic', 'eval_metric': 'logloss', 'early_stopping_rounds': 50}",40,0.2021951079688379,0.6795774647887324,0.7462197580645161,0.21897647954646068,0.6385964912280702,0.6910438789821679,0.20418456390468762,0.6947368421052632,0.7464221824686941,0.19873372031263498,0.7384615384615385,0.747534516765286
0.6670547147846333,0.20930521187325624,0.6042523013730393,0.7253323810570266,125,63,3433,859,0.6902629678204177,0.20579129187442727,0.5976265244678038,0.7340850164103276,0.00863016910459072,0.19642942511964503,0.2195929355233996,"{'max_depth': 2, 'learning_rate': 0.05, 'num_boost_round': 300, 'subsample': 0.7, 'colsample_bytree': 0.8, 'objective': 'binary:logistic', 'eval_metric': 'logloss', 'early_stopping_rounds': 50}",41,0.20134277726838118,0.6690140845070423,0.7488911290322581,0.2195929355233996,0.6350877192982456,0.6888900020036065,0.20580002958628332,0.6877192982456141,0.7421486781951898,0.19642942511964503,0.7692307692307693,0.7564102564102564
0.6577415599534342,0.2101185695496731,0.6059851926937171,0.7233435886166355,121,63,3433,859,0.6825706601281101,0.20619916427010404,0.5983616574686543,0.7322171685656145,0.007293197672649709,0.1986686502432338,0.2179209728127041,"{'max_depth': 2, 'learning_rate': 0.05, 'num_boost_round': 300, 'subsample': 0.7, 'colsample_bytree': 0.9, 'objective': 'binary:logistic', 'eval_metric': 'logloss', 'early_stopping_rounds': 50}",42,0.20188202907705716,0.6690140845070423,0.7475302419354839,0.2179209728127041,0.6350877192982456,0.6938990182328192,0.2063250049474211,0.6877192982456141,0.7389187040349832,0.1986686502432338,0.7384615384615385,0.7485207100591715
