bin,bin_low,bin_high,count,pred_mean,obs_rate
"(0.375, 0.5]",0.375,0.5,135.0,0.4736618570470286,0.5185185185185185
"(0.5, 0.625]",0.5,0.625,122.0,0.523274704652438,0.4672131147540984
