bin,bin_low,bin_high,count,pred_mean,obs_rate
"(0.375, 0.5]",0.375,0.5,112.0,0.47174627709081285,0.4642857142857143
"(0.5, 0.625]",0.5,0.625,149.0,0.5309711542526873,0.4697986577181208
