bin,bin_low,bin_high,count,pred_mean,obs_rate
"(0.375, 0.5]",0.375,0.5,139.0,0.4864808908891785,0.5107913669064749
"(0.5, 0.625]",0.5,0.625,118.0,0.512811486131247,0.4745762711864407
