accuracy,brier,logloss,auc,best_iteration,num_features,train_samples,val_samples,mean_test_accuracy,mean_test_brier,mean_test_logloss,mean_test_auc,std_test_brier,min_test_brier,max_test_brier,params,config_id,brier_2022,accuracy_2022,auc_2022,brier_2023,accuracy_2023,auc_2023,brier_2024,accuracy_2024,auc_2024,brier_2025,accuracy_2025,auc_2025
0.6623981373690337,0.20721535823200216,0.5979328634601803,0.728540819690144,299,11,3433,859,0.647993157604035,0.21278698260316287,0.6106350165886396,0.7443537631186612,0.041626505752581214,0.17075064450011926,0.2820139656657361,"{'max_depth': 2, 'learning_rate': 0.03, 'num_boost_round': 300, 'subsample': 0.6, 'colsample_bytree': 0.8, 'objective': 'binary:logistic', 'eval_metric': 'logloss', 'early_stopping_rounds': 50}",11,0.1981993313064446,0.6901408450704225,0.7549899193548387,0.20018398894035153,0.6877192982456141,0.7481466639951913,0.17075064450011926,0.7508771929824561,0.8292089047903002,0.2820139656657361,0.4632352941176471,0.645069564334315
0.6635622817229336,0.20717755587499137,0.5978645768187417,0.7286177343149105,295,11,3433,859,0.6389665910841726,0.21433101502906513,0.6141809025283285,0.7402373418829602,0.04259603379621718,0.17204572285172443,0.2853968390155278,"{'max_depth': 2, 'learning_rate': 0.03, 'num_boost_round': 300, 'subsample': 0.6, 'colsample_bytree': 0.9, 'objective': 'binary:logistic', 'eval_metric': 'logloss', 'early_stopping_rounds': 50}",12,0.19833893738962421,0.6866197183098591,0.7545362903225805,0.20154256085938405,0.6771929824561403,0.7465938689641355,0.17204572285172443,0.7508771929824561,0.8263267740011925,0.2853968390155278,0.4411764705882353,0.6334924342439322
0.660069848661234,0.2077680720727755,0.5989874707327941,0.7265794967585981,299,11,3433,859,0.6479093082748296,0.21499049494485573,0.6155370498491698,0.7426026357932037,0.04376495879209628,0.17242381955212477,0.28831494029594984,"{'max_depth': 2, 'learning_rate': 0.03, 'num_boost_round': 300, 'subsample': 0.7, 'colsample_bytree': 0.7, 'objective': 'binary:logistic', 'eval_metric': 'logloss', 'early_stopping_rounds': 50}",13,0.19942435899233524,0.6901408450704225,0.7521169354838712,0.19979886093901306,0.6912280701754386,0.7514025245441796,0.17242381955212477,0.7543859649122807,0.8280162989465315,0.28831494029594984,0.45588235294117646,0.6388747841982331
0.6589057043073341,0.20702666059924668,0.5972219915296982,0.728689155037908,299,11,3433,859,0.6549842203375049,0.21446500839217958,0.6144124447323983,0.7410863017130297,0.04348631626405346,0.1717502454508789,0.28718851043478955,"{'max_depth': 2, 'learning_rate': 0.03, 'num_boost_round': 300, 'subsample': 0.7, 'colsample_bytree': 0.8, 'objective': 'binary:logistic', 'eval_metric': 'logloss', 'early_stopping_rounds': 50}",14,0.1988615248411516,0.7077464788732394,0.7517137096774192,0.20005975284189823,0.6877192982456141,0.7493488278902023,0.1717502454508789,0.7649122807017544,0.8281653746770026,0.28718851043478955,0.45955882352941174,0.6351172946074947
0.660069848661234,0.20689464358692747,0.5969423143205923,0.7292962311833864,279,11,3433,859,0.6442001791450457,0.21406621304112786,0.6135126542108942,0.7429931451937011,0.04295819640175441,0.1722708231879874,0.2860201883711597,"{'max_depth': 2, 'learning_rate': 0.03, 'num_boost_round': 300, 'subsample': 0.7, 'colsample_bytree': 0.9, 'objective': 'binary:logistic', 'eval_metric': 'logloss', 'early_stopping_rounds': 50}",15,0.19784078885025005,0.7007042253521126,0.7547883064516129,0.20013305175511426,0.6842105263157895,0.7493488278902024,0.1722708231879874,0.7543859649122807,0.8266249254621348,0.2860201883711597,0.4375,0.6412105209708541
0.6612339930151339,0.20776914109294292,0.5989116143707004,0.7265740028568289,281,11,3433,859,0.6406371277198797,0.21575763949914695,0.6169236650988013,0.7370995632030999,0.043110307056715806,0.17330775436554338,0.2878137352080857,"{'max_depth': 2, 'learning_rate': 0.03, 'num_boost_round': 300, 'subsample': 0.8, 'colsample_bytree': 0.7, 'objective': 'binary:logistic', 'eval_metric': 'logloss', 'early_stopping_rounds': 50}",16,0.20004437787604537,0.6866197183098591,0.7497479838709677,0.20186469054691328,0.6842105263157895,0.7441895411741134,0.17330775436554338,0.7578947368421053,0.8252335519777381,0.2878137352080857,0.4338235294117647,0.6292271757895807
0.6589057043073341,0.20841397941028275,0.6005279489854172,0.7248461707504671,284,11,3433,859,0.6425141989709153,0.21511921885681135,0.6157448627897799,0.7375871230848687,0.0434023778017761,0.17283214807269504,0.287812508956319,"{'max_depth': 2, 'learning_rate': 0.03, 'num_boost_round': 300, 'subsample': 0.8, 'colsample_bytree': 0.8, 'objective': 'binary:logistic', 'eval_metric': 'logloss', 'early_stopping_rounds': 50}",17,0.19953813573936963,0.6830985915492958,0.7516129032258065,0.2002940826588616,0.6947368421052632,0.7489981967541575,0.17283214807269504,0.7473684210526316,0.8252832438878951,0.287812508956319,0.44485294117647056,0.6244541484716157
0.6565774155995343,0.20819531602414762,0.6000711235143624,0.7258735303812769,275,11,3433,859,0.6370864311254524,0.21484650026387642,0.6152423898111489,0.7395423413465,0.04320618778640627,0.17278194002807187,0.28722234503105887,"{'max_depth': 2, 'learning_rate': 0.03, 'num_boost_round': 300, 'subsample': 0.8, 'colsample_bytree': 0.9, 'objective': 'binary:logistic', 'eval_metric': 'logloss', 'early_stopping_rounds': 50}",18,0.19979462111979654,0.6866197183098591,0.75,0.19958709487657836,0.6842105263157895,0.7509517130835505,0.17278194002807187,0.7473684210526316,0.82687338501292,0.28722234503105887,0.43014705882352944,0.6303442672895297
0.660069848661234,0.20780231602838506,0.5991212977897379,0.727189319854961,392,11,3433,859,0.636915643759357,0.21440956612288709,0.6135477185685796,0.7451638419480721,0.045537404974967645,0.17106241485084417,0.29098054734506673,"{'max_depth': 2, 'learning_rate': 0.03, 'num_boost_round': 400, 'subsample': 0.6, 'colsample_bytree': 0.7, 'objective': 'binary:logistic', 'eval_metric': 'logloss', 'early_stopping_rounds': 50}",19,0.19724137764931715,0.6830985915492958,0.7583165322580643,0.19835392464632026,0.6912280701754386,0.7517030655179322,0.17106241485084417,0.7578947368421053,0.8262770820910356,0.29098054734506673,0.41544117647058826,0.6443586879252564
0.6635622817229336,0.20733400347381306,0.5981861507420448,0.7283375453246896,303,11,3433,859,0.6425623010508874,0.2131807079311877,0.6110989064087795,0.7429157395529106,0.042542577619097535,0.1706503225842692,0.2840845786681296,"{'max_depth': 2, 'learning_rate': 0.03, 'num_boost_round': 400, 'subsample': 0.6, 'colsample_bytree': 0.8, 'objective': 'binary:logistic', 'eval_metric': 'logloss', 'early_stopping_rounds': 50}",20,0.1983760080853665,0.6901408450704225,0.7538810483870968,0.19961192238698544,0.6877192982456141,0.7486976557804048,0.1706503225842692,0.743859649122807,0.8275690717551184,0.2840845786681296,0.4485294117647059,0.641515182289022
0.6612339930151339,0.20788609188112617,0.5995263843235801,0.7267278321063619,295,11,3433,859,0.6308203062544513,0.21491920021672273,0.6151785125787245,0.7388280120688764,0.043469712718830406,0.17227514905693142,0.2876150464495643,"{'max_depth': 2, 'learning_rate': 0.03, 'num_boost_round': 400, 'subsample': 0.6, 'colsample_bytree': 0.9, 'objective': 'binary:logistic', 'eval_metric': 'logloss', 'early_stopping_rounds': 50}",21,0.1985318066195289,0.6866197183098591,0.7530241935483872,0.20125479874086627,0.6736842105263158,0.746794229613304,0.17227514905693142,0.743859649122807,0.8244384814152256,0.2876150464495643,0.41911764705882354,0.6310551436985885
0.6635622817229336,0.20812079932830893,0.5996398907134436,0.7258158444127019,319,11,3433,859,0.6452358046628585,0.2146868364829642,0.6147671679558983,0.7439789469336272,0.043317917114151616,0.17218351163744341,0.28714691941055837,"{'max_depth': 2, 'learning_rate': 0.03, 'num_boost_round': 400, 'subsample': 0.7, 'colsample_bytree': 0.7, 'objective': 'binary:logistic', 'eval_metric': 'logloss', 'early_stopping_rounds': 50}",22,0.19989265060468692,0.6901408450704225,0.7504032258064516,0.19952426427916808,0.6877192982456141,0.7505509917852135,0.17218351163744341,0.7508771929824561,0.8258298548996224,0.28714691941055837,0.4522058823529412,0.6491317152432213
0.6658905704307334,0.20711921316123139,0.597344211135739,0.7284144599494562,319,11,3433,859,0.6559871873137691,0.21385400796092485,0.6129852027616451,0.7449866202136357,0.04291911785260368,0.17151245295422002,0.2855744066188707,"{'max_depth': 2, 'learning_rate': 0.03, 'num_boost_round': 400, 'subsample': 0.7, 'colsample_bytree': 0.8, 'objective': 'binary:logistic', 'eval_metric': 'logloss', 'early_stopping_rounds': 50}",23,0.19906062027500462,0.7077464788732394,0.7525201612903225,0.19926855199560412,0.6912280701754386,0.7510518934081347,0.17151245295422002,0.7543859649122807,0.8285629099582588,0.2855744066188707,0.47058823529411764,0.6478115161978267
0.6623981373690337,0.20705980521528383,0.5972498411308991,0.7291533897373915,279,11,3433,859,0.6487957673803398,0.21408376416199365,0.6134601391437842,0.7440890816695108,0.04285537671376148,0.17242078522094972,0.28587959193472035,"{'max_depth': 2, 'learning_rate': 0.03, 'num_boost_round': 400, 'subsample': 0.7, 'colsample_bytree': 0.9, 'objective': 'binary:logistic', 'eval_metric': 'logloss', 'early_stopping_rounds': 50}",24,0.1980441326910469,0.7007042253521126,0.7550403225806452,0.1999905468012576,0.6842105263157895,0.748847926267281,0.17242078522094972,0.7543859649122807,0.8260783144504075,0.28587959193472035,0.45588235294117646,0.6463897633797097
0.6612339930151339,0.20792132447241385,0.5992460631506866,0.7265547742006373,281,11,3433,859,0.6395145641651768,0.21553409242966032,0.6163061098401837,0.7388691369175374,0.04338621302746274,0.17311937485913823,0.28814983365759234,"{'max_depth': 2, 'learning_rate': 0.03, 'num_boost_round': 400, 'subsample': 0.8, 'colsample_bytree': 0.7, 'objective': 'binary:logistic', 'eval_metric': 'logloss', 'early_stopping_rounds': 50}",25,0.19961234135120812,0.6936619718309859,0.7515625,0.20125481985070257,0.6947368421052632,0.7461430575035063,0.17311937485913823,0.7578947368421053,0.8247863247863247,0.28814983365759234,0.4117647058823529,0.6329846653803188
0.6577415599534342,0.2087240843990704,0.6012231491140324,0.7242555763102956,315,11,3433,859,0.6405982917629617,0.21464478025612665,0.6146434628086173,0.7392845189920925,0.04338919846921276,0.17233566490236246,0.2873053711547519,"{'max_depth': 2, 'learning_rate': 0.03, 'num_boost_round': 400, 'subsample': 0.8, 'colsample_bytree': 0.8, 'objective': 'binary:logistic', 'eval_metric': 'logloss', 'early_stopping_rounds': 50}",26,0.19910749748491652,0.6901408450704225,0.7526209677419353,0.19983058748247576,0.6912280701754386,0.7497495491885394,0.17233566490236246,0.7508771929824561,0.8251341681574239,0.2873053711547519,0.43014705882352944,0.6296333908804712
0.6565774155995343,0.2082779692494936,0.6001949606009296,0.7256867377211296,275,11,3433,859,0.6396372494513002,0.2146180045255286,0.6146232697585692,0.7406647176678387,0.04317423594877174,0.1727957558491918,0.2870043485723994,"{'max_depth': 2, 'learning_rate': 0.03, 'num_boost_round': 400, 'subsample': 0.8, 'colsample_bytree': 0.9, 'objective': 'binary:logistic', 'eval_metric': 'logloss', 'early_stopping_rounds': 50}",27,0.19955199770907703,0.6901408450704225,0.7511592741935484,0.1991199159714461,0.6947368421052632,0.751552795031056,0.1727957558491918,0.7508771929824561,0.8251341681574239,0.2870043485723994,0.4227941176470588,0.6348126332893267
0.6589057043073341,0.20810601991423094,0.5998136976801377,0.7261399846170751,198,11,3433,859,0.6489603773310659,0.21296377519955578,0.6110815570291783,0.7502615718377309,0.04300716400914246,0.17049679752330577,0.2848074137130408,"{'max_depth': 2, 'learning_rate': 0.05, 'num_boost_round': 200, 'subsample': 0.6, 'colsample_bytree': 0.7, 'objective': 'binary:logistic', 'eval_metric': 'logloss', 'early_stopping_rounds': 50}",28,0.19727097087567166,0.6971830985915493,0.7582157258064517,0.19927991868620498,0.6807017543859649,0.7514025245441796,0.17049679752330577,0.7473684210526316,0.8298052077121845,0.2848074137130408,0.47058823529411764,0.661622829288108
0.6647264260768335,0.20706638646265965,0.5974885244760325,0.7291286671794308,199,11,3433,859,0.6543943225918981,0.2121108253830981,0.6096007578238574,0.7503280474694612,0.039962536678224574,0.17142656995963199,0.2784354285463686,"{'max_depth': 2, 'learning_rate': 0.05, 'num_boost_round': 200, 'subsample': 0.6, 'colsample_bytree': 0.8, 'objective': 'binary:logistic', 'eval_metric': 'logloss', 'early_stopping_rounds': 50}",29,0.1976872160144013,0.7007042253521126,0.7561995967741936,0.20089408701199055,0.6842105263157895,0.7472951312362252,0.17142656995963199,0.7473684210526316,0.8278672232160604,0.2784354285463686,0.4852941176470588,0.6699502386513659
0.6658905704307334,0.2065458459553122,0.5962858193610027,0.7302741456982749,186,11,3433,859,0.6453258314074333,0.2126385359575771,0.6105724413808187,0.7503319748304053,0.0402775511543445,0.1718858148872434,0.27954661482251475,"{'max_depth': 2, 'learning_rate': 0.05, 'num_boost_round': 200, 'subsample': 0.6, 'colsample_bytree': 0.9, 'objective': 'binary:logistic', 'eval_metric': 'logloss', 'early_stopping_rounds': 50}",30,0.1973702127203219,0.6971830985915493,0.7581653225806452,0.20175150140022832,0.6736842105263158,0.7443899018232819,0.1718858148872434,0.7508771929824561,0.8259789306300934,0.27954661482251475,0.45955882352941174,0.6727937442876003
0.6623981373690337,0.20799131472355398,0.5995328517142406,0.7262471157015713,171,11,3433,859,0.6314521286646608,0.21697171416591315,0.6197401641276701,0.7372943893680801,0.045377393166813565,0.17387061785535157,0.2933036215801097,"{'max_depth': 2, 'learning_rate': 0.05, 'num_boost_round': 200, 'subsample': 0.7, 'colsample_bytree': 0.7, 'objective': 'binary:logistic', 'eval_metric': 'logloss', 'early_stopping_rounds': 50}",31,0.20024849744167209,0.6936619718309859,0.7494455645161291,0.20046411978651923,0.6807017543859649,0.7487477459426969,0.17387061785535157,0.7543859649122807,0.8239912542238125,0.2933036215801097,0.39705882352941174,0.6269929927896821
0.6530849825378346,0.2077104061941427,0.598583818574473,0.7259724206131195,174,11,3433,859,0.6489184526664632,0.21490553073371785,0.6151276671126804,0.7424233086370085,0.042170370840637954,0.17375064805898716,0.28549271330854387,"{'max_depth': 2, 'learning_rate': 0.05, 'num_boost_round': 200, 'subsample': 0.7, 'colsample_bytree': 0.8, 'objective': 'binary:logistic', 'eval_metric': 'logloss', 'early_stopping_rounds': 50}",32,0.19878299235573413,0.6971830985915493,0.7547883064516129,0.20159576921160624,0.6877192982456141,0.746042877178922,0.17375064805898716,0.743859649122807,0.8237924865831843,0.28549271330854387,0.46691176470588236,0.645069564334315
0.6589057043073341,0.2076715115588593,0.5987710451620475,0.7260328535325788,171,11,3433,859,0.6390085157487754,0.21487518729711727,0.6150489068005622,0.7447401921424128,0.043858980706844776,0.17221993633704966,0.28833705764649054,"{'max_depth': 2, 'learning_rate': 0.05, 'num_boost_round': 200, 'subsample': 0.7, 'colsample_bytree': 0.9, 'objective': 'binary:logistic', 'eval_metric': 'logloss', 'early_stopping_rounds': 50}",33,0.19809346805151823,0.6866197183098591,0.755796370967742,0.2008502871534106,0.6807017543859649,0.7478962131837307,0.17221993633704966,0.743859649122807,0.8280659908566885,0.28833705764649054,0.44485294117647056,0.6472021935614907
0.6647264260768335,0.20719043556019973,0.5977212887550878,0.7285737831007582,183,11,3433,859,0.6370149366269858,0.2159118282974629,0.6173900201633008,0.7360878694342987,0.04472802404700255,0.17317438533168758,0.2910753037174002,"{'max_depth': 2, 'learning_rate': 0.05, 'num_boost_round': 200, 'subsample': 0.8, 'colsample_bytree': 0.7, 'objective': 'binary:logistic', 'eval_metric': 'logloss', 'early_stopping_rounds': 50}",34,0.19914038491248523,0.7007042253521126,0.7533266129032258,0.20025723922827857,0.6771929824561403,0.747194950911641,0.17317438533168758,0.7473684210526316,0.8260783144504076,0.2910753037174002,0.4227941176470588,0.6177515994719203
0.6693830034924331,0.20781066597254116,0.5992255736252438,0.726664652236018,183,11,3433,859,0.6416043474469106,0.21483448231054678,0.614853026778788,0.7390836862895542,0.04379767814974057,0.1721849319777599,0.2881905314400116,"{'max_depth': 2, 'learning_rate': 0.05, 'num_boost_round': 200, 'subsample': 0.8, 'colsample_bytree': 0.8, 'objective': 'binary:logistic', 'eval_metric': 'logloss', 'early_stopping_rounds': 50}",35,0.1986422383995689,0.6936619718309859,0.7535282258064515,0.20032022742484673,0.6807017543859649,0.747946303346023,0.1721849319777599,0.7508771929824561,0.8278672232160604,0.2881905314400116,0.4411764705882353,0.6269929927896821
0.6623981373690337,0.2076350630330637,0.5987012349875512,0.7265904845621362,183,11,3433,859,0.6280691307286443,0.21486776520911477,0.614626761075636,0.7419231382118414,0.044675972457155017,0.1712247825718882,0.2896532076276626,"{'max_depth': 2, 'learning_rate': 0.05, 'num_boost_round': 200, 'subsample': 0.8, 'colsample_bytree': 0.9, 'objective': 'binary:logistic', 'eval_metric': 'logloss', 'early_stopping_rounds': 50}",36,0.19849924987926199,0.6936619718309859,0.7544354838709678,0.20009382075764637,0.6666666666666666,0.7506010819475055,0.1712247825718882,0.743859649122807,0.8289604452395151,0.2896532076276626,0.40808823529411764,0.6336955417893775
0.6623981373690337,0.20813363856766742,0.5999224510420659,0.7262718382595319,239,11,3433,859,0.6525529985900959,0.212179880984237,0.6097461168799032,0.7474160230891729,0.04229989378471873,0.17002272022024786,0.2827184033471063,"{'max_depth': 2, 'learning_rate': 0.05, 'num_boost_round': 300, 'subsample': 0.6, 'colsample_bytree': 0.7, 'objective': 'binary:logistic', 'eval_metric': 'logloss', 'early_stopping_rounds': 50}",37,0.19713366734705368,0.6971830985915493,0.7588709677419354,0.1988447330225402,0.6842105263157895,0.7528551392506512,0.17002272022024786,0.7508771929824561,0.8255565493937588,0.2827184033471063,0.47794117647058826,0.6523814359703464
0.6717112922002328,0.20764378768419503,0.5988820921686261,0.7279859356114713,202,11,3433,859,0.6509120317882527,0.21197272520400554,0.6093995007466284,0.7514886372944135,0.039149238074876774,0.17122059130733827,0.2766186895864906,"{'max_depth': 2, 'learning_rate': 0.05, 'num_boost_round': 300, 'subsample': 0.6, 'colsample_bytree': 0.8, 'objective': 'binary:logistic', 'eval_metric': 'logloss', 'early_stopping_rounds': 50}",38,0.19838924776282826,0.6830985915492958,0.7558467741935484,0.201662372159365,0.6842105263157895,0.7458425165297536,0.17122059130733827,0.7473684210526316,0.8255813953488372,0.2766186895864906,0.4889705882352941,0.6786838631055144
0.6658905704307334,0.2073572614170659,0.5982630570441831,0.7285737831007582,201,11,3433,859,0.6472029026584689,0.21255894554435645,0.6105692635176745,0.7497502935872947,0.03965263443869616,0.1722136151887171,0.27834496847186463,"{'max_depth': 2, 'learning_rate': 0.05, 'num_boost_round': 300, 'subsample': 0.6, 'colsample_bytree': 0.9, 'objective': 'binary:logistic', 'eval_metric': 'logloss', 'early_stopping_rounds': 50}",39,0.19758418599517438,0.6936619718309859,0.7585685483870969,0.2020930125216696,0.6701754385964912,0.7436886395511921,0.1722136151887171,0.7543859649122807,0.8235440270323992,0.27834496847186463,0.47058823529411764,0.6731999593784909
0.6612339930151339,0.20845067849939317,0.6005218390772149,0.725175804856609,171,11,3433,859,0.6287305229727176,0.21668248538275076,0.6189364478278016,0.7394558366138985,0.04575518365814234,0.17305174405962662,0.2935990110839769,"{'max_depth': 2, 'learning_rate': 0.05, 'num_boost_round': 300, 'subsample': 0.7, 'colsample_bytree': 0.7, 'objective': 'binary:logistic', 'eval_metric': 'logloss', 'early_stopping_rounds': 50}",40,0.20047668081411457,0.6866197183098591,0.7485383064516129,0.19960250557328496,0.6807017543859649,0.7502003606491685,0.17305174405962662,0.7578947368421053,0.825084476247267,0.2935990110839769,0.3897058823529412,0.6340002031075455
0.6554132712456344,0.20801438318791513,0.5992820992462778,0.7249505548840786,174,11,3433,859,0.6463164435529587,0.2147468019061595,0.614708857899664,0.7434627010041666,0.04282767601330555,0.17297853225924098,0.28645973410675396,"{'max_depth': 2, 'learning_rate': 0.05, 'num_boost_round': 300, 'subsample': 0.7, 'colsample_bytree': 0.8, 'objective': 'binary:logistic', 'eval_metric': 'logloss', 'early_stopping_rounds': 50}",41,0.19901127701982355,0.6830985915492958,0.7537298387096775,0.20053766423881955,0.6877192982456141,0.7476958525345622,0.17297853225924098,0.743859649122807,0.8233949513019281,0.28645973410675396,0.47058823529411764,0.6490301614704986
0.6565774155995343,0.20812350244325048,0.5997658074202181,0.7251318536424569,171,11,3433,859,0.6417658686899519,0.21405833373553276,0.6133099891015811,0.7488016206747712,0.043147088647082846,0.17194399874922997,0.28628927095194157,"{'max_depth': 2, 'learning_rate': 0.05, 'num_boost_round': 300, 'subsample': 0.7, 'colsample_bytree': 0.9, 'objective': 'binary:logistic', 'eval_metric': 'logloss', 'early_stopping_rounds': 50}",42,0.19793827289380642,0.6866197183098591,0.7566028225806452,0.2000617923471531,0.6807017543859649,0.7496493688639552,0.17194399874922997,0.743859649122807,0.8268236931027628,0.28628927095194157,0.45588235294117646,0.6621305981517214
