game_id,season,week,home_team,away_team,home_score,away_score,spread_close,total_close,home_prior_epa_sum,home_prior_plays,home_prior_epa_mean,home_rest_days,away_prior_epa_sum,away_prior_plays,away_prior_epa_mean,away_rest_days,epa_diff_prior,plays_diff_prior,rest_diff,home_margin,home_cover,is_push
2015_03_NO_CAR,2015,3,CAR,NO,27,22,10.0,43.0,-509.84841250333346,22154.0,-0.023013831023893358,7.0,648.9809621208376,23428.0,0.027701082555951752,7.0,-0.05071491357984511,-1274.0,0.0,5,1.0,False
2015_07_PHI_CAR,2015,7,CAR,PHI,27,16,3.0,46.0,-493.156145162123,22406.0,-0.0220100038008624,7.0,172.6012064114552,23822.0,0.007245454051358207,6.0,-0.02925545785222061,-1416.0,1.0,11,1.0,False
2015_08_IND_CAR,2015,8,CAR,IND,29,26,5.0,44.5,-491.7918835342693,22484.0,-0.021872971158791554,8.0,1496.6427935525362,24291.0,0.06161305806893649,8.0,-0.08348602922772805,-1807.0,0.0,3,1.0,False
2015_09_GB_CAR,2015,9,CAR,GB,37,29,-2.0,45.5,-502.8239874966345,22582.0,-0.022266583451272453,6.0,1163.46717210654,23851.0,0.04878064534428493,7.0,-0.07104722879555739,-1269.0,-1.0,8,1.0,False
2015_11_WAS_CAR,2015,11,CAR,WAS,44,16,7.0,44.0,-484.3780732651427,22754.0,-0.021287601004884533,7.0,-696.6509162536279,22894.0,-0.030429410162209656,7.0,0.009141809157325122,-140.0,0.0,28,1.0,False
2015_14_ATL_CAR,2015,14,CAR,ATL,38,0,8.5,45.5,-454.92463072530825,23046.0,-0.01973985206653251,7.0,-301.2461968728227,23138.0,-0.0130195434727644,7.0,-0.0067203085937681106,-92.0,0.0,38,1.0,False
2015_17_TB_CAR,2015,17,CAR,TB,38,10,10.0,44.0,-433.1453632809383,23290.0,-0.018597911690894732,7.0,-1095.693677160573,23054.0,-0.04752726976492466,7.0,0.02892935807402993,236.0,0.0,28,1.0,False
2015_19_SEA_CAR,2015,19,CAR,SEA,31,24,2.5,41.5,-413.38642129456287,23370.0,-0.017688764283036493,14.0,289.0550060466504,24372.0,0.011860126622626392,7.0,-0.029548890905662886,-1002.0,7.0,7,1.0,False
2015_20_ARI_CAR,2015,20,CAR,ARI,49,15,3.5,47.0,-405.5467628377062,23453.0,-0.017291892842608885,7.0,-1262.925492343189,23346.0,-0.05409601183685381,8.0,0.03680411899424492,107.0,-1.0,34,1.0,False
2016_02_SF_CAR,2016,2,CAR,SF,46,27,12.0,44.5,-412.9055688210728,23725.0,-0.017403817442405597,10.0,-372.47818552007294,23303.0,-0.01598413017723353,6.0,-0.0014196872651720677,422.0,4.0,19,1.0,False
2016_03_MIN_CAR,2016,3,CAR,MIN,10,22,6.0,43.0,-411.77869386568455,23831.0,-0.017279119376680984,7.0,-26.164265567266227,23803.0,-0.001099200334716894,7.0,-0.01617991904196409,28.0,0.0,-12,0.0,False
2016_05_TB_CAR,2016,5,CAR,TB,14,17,6.0,46.5,-430.9544271817147,24016.0,-0.017944471484914837,8.0,-1154.3242014853188,23520.0,-0.04907840992709689,8.0,0.03113393844218205,496.0,0.0,-3,1.0,False
2016_08_ARI_CAR,2016,8,CAR,ARI,30,20,2.5,45.5,-422.89875829668637,24189.0,-0.017483102166136938,14.0,-1317.8053760678654,24084.0,-0.054717047669318446,7.0,0.03723394550318151,105.0,7.0,10,1.0,False
2016_10_KC_CAR,2016,10,CAR,KC,17,20,3.0,44.0,-426.1805653485394,24354.0,-0.01749940729853574,7.0,377.4650366092106,23896.0,0.015796159884884944,7.0,-0.03329556718342068,458.0,0.0,-3,,True
2016_11_NO_CAR,2016,11,CAR,NO,23,20,3.5,52.5,-432.5476743945358,24442.0,-0.01769690182450437,4.0,736.8508565496401,25521.0,0.02887233480465656,4.0,-0.04656923662916093,-1079.0,0.0,3,1.0,False
2016_14_SD_CAR,2016,14,CAR,SD,28,16,1.0,48.5,-454.353473503084,24681.0,-0.018409038268428508,7.0,0.0,0.0,0.0,7.0,-0.018409038268428508,24681.0,0.0,12,1.0,False
2016_16_ATL_CAR,2016,16,CAR,ATL,16,33,-3.0,48.5,-461.4187682438034,24864.0,-0.01855770464301011,5.0,-153.15101046986413,24613.0,-0.006222362591714303,6.0,-0.012335342051295809,251.0,-1.0,-17,0.0,False
2017_02_BUF_CAR,2017,2,CAR,BUF,9,3,6.5,43.0,-485.8085053297789,25116.0,-0.019342590592840377,7.0,-822.8794316042356,24150.0,-0.03407368246808429,7.0,0.01473109187524391,966.0,0.0,6,1.0,False
2017_03_NO_CAR,2017,3,CAR,NO,13,34,5.5,46.5,-493.1566029268531,25200.0,-0.019569706465351312,7.0,782.7044851852744,26318.0,0.029740272254171078,7.0,-0.04930997871952239,-1118.0,0.0,-21,0.0,False
2017_06_PHI_CAR,2017,6,CAR,PHI,23,28,3.0,44.0,-488.2077153235017,25438.0,-0.019192063657657903,4.0,170.717233345371,26626.0,0.006411674053382822,4.0,-0.025603737711040724,-1188.0,0.0,-5,0.0,False
2017_09_ATL_CAR,2017,9,CAR,ATL,20,17,-3.0,42.0,-528.3082131087568,25699.0,-0.02055753971394828,7.0,-57.653945677424076,25579.0,-0.002253956201470897,7.0,-0.01830358351247738,120.0,0.0,3,,True
2017_10_MIA_CAR,2017,10,CAR,MIA,45,21,8.0,38.5,-532.1494151249259,25780.0,-0.020641947832619315,8.0,-746.1950868573928,24987.0,-0.029863332407147426,8.0,0.009221384574528112,793.0,0.0,24,1.0,False
2017_14_MIN_CAR,2017,14,CAR,MIN,31,24,-2.5,40.5,-504.43532059095253,26036.0,-0.019374532208901233,7.0,-70.02100650012609,26009.0,-0.002692183724869318,7.0,-0.016682348484031915,27.0,0.0,7,1.0,False
2017_15_GB_CAR,2017,15,CAR,GB,31,24,3.0,46.5,-508.6875714765192,26121.0,-0.019474276309349534,7.0,1280.0754772397588,27562.0,0.046443490212602814,7.0,-0.06591776652195235,-1441.0,0.0,7,1.0,False
2017_16_TB_CAR,2017,16,CAR,TB,22,19,10.0,46.5,-498.08949508251465,26213.0,-0.019001621145329214,7.0,-1186.8234496059902,25734.0,-0.04611888744874447,6.0,0.027117266303415256,479.0,1.0,3,1.0,False
2018_01_DAL_CAR,2018,1,CAR,DAL,16,8,2.5,42.5,-506.9721246809944,26468.0,-0.01915415311625338,245.0,29.16583170169826,26021.0,0.0011208574498173883,252.0,-0.020275010566070766,447.0,-7.0,8,1.0,False
2018_03_CIN_CAR,2018,3,CAR,CIN,31,21,2.5,44.0,-505.6019738927538,26641.0,-0.018978340673876874,7.0,-568.8767748431753,26393.0,-0.02155407777983463,10.0,0.0025757371059577545,248.0,-3.0,10,1.0,False
2018_05_NYG_CAR,2018,5,CAR,NYG,33,31,7.0,43.5,-496.3440770401303,26724.0,-0.018572971001351978,14.0,-292.66337041129333,27643.0,-0.010587250675082057,7.0,-0.00798572032626992,-919.0,7.0,2,1.0,False
2018_08_BAL_CAR,2018,8,CAR,BAL,36,21,-2.5,44.0,-476.3265780935528,26967.0,-0.017663313608987014,7.0,-659.2001803304466,28552.0,-0.02308770595161273,7.0,0.005424392342625716,-1585.0,0.0,15,1.0,False
2018_09_TB_CAR,2018,9,CAR,TB,42,28,6.0,55.5,-461.5009950112766,27049.0,-0.017061665681218405,7.0,-1142.1464711135538,26549.0,-0.043020319827999316,7.0,0.02595865414678091,500.0,0.0,14,1.0,False
2018_12_SEA_CAR,2018,12,CAR,SEA,27,30,3.0,46.5,-452.435138922238,27280.0,-0.01658486579626972,7.0,267.3990893583648,28140.0,0.009502455201079061,10.0,-0.026087320997348784,-860.0,-3.0,-3,,True
2018_15_NO_CAR,2018,15,CAR,NO,9,12,-6.0,50.5,-447.65528539469824,27528.0,-0.016261816528432803,8.0,1027.1832204227735,28694.0,0.03579783998127739,8.0,-0.052059656509710193,-1166.0,0.0,-3,0.0,False
2018_16_ATL_CAR,2018,16,CAR,ATL,10,24,-2.5,46.5,-459.35799024611146,27598.0,-0.01664461157497324,6.0,31.280604195635263,27637.0,0.0011318379055481878,7.0,-0.017776449480521428,-39.0,-1.0,-14,0.0,False
2019_01_LA_CAR,2019,1,CAR,LA,27,30,-1.5,49.5,-457.9005220326623,27787.0,-0.01647894778251205,252.0,14.514786692696482,4372.0,0.0033199420614584817,217.0,-0.019798889843970532,23415.0,35.0,-3,0.0,False
2019_02_TB_CAR,2019,2,CAR,TB,14,20,6.5,48.0,-467.76511363511503,27872.0,-0.016782617452465377,4.0,-1176.523979796136,27394.0,-0.042948236102655184,4.0,0.026165618650189806,478.0,0.0,-6,1.0,False
2019_05_JAX_CAR,2019,5,CAR,JAX,34,27,3.0,41.0,-474.983802554229,28131.0,-0.016884710908045535,7.0,-1166.20409048727,27775.0,-0.04198754601214293,7.0,0.025102835104097398,356.0,0.0,7,1.0,False
2019_09_TEN_CAR,2019,9,CAR,TEN,30,20,3.5,43.0,-497.28330076683477,28393.0,-0.01751429228214119,7.0,-426.4564942456868,28229.0,-0.01510703511444567,7.0,-0.00240725716769552,164.0,0.0,10,1.0,False
2019_11_ATL_CAR,2019,11,CAR,ATL,3,29,3.5,49.0,-492.4429967725534,28567.0,-0.017238176804444057,7.0,49.38393445410283,28571.0,0.0017284636328480918,7.0,-0.01896664043729215,-4.0,0.0,-26,0.0,False
2019_13_WAS_CAR,2019,13,CAR,WAS,21,29,10.5,38.5,-515.180002957789,28747.0,-0.017921174486304276,7.0,-907.5247273018157,28314.0,-0.03205215537549678,7.0,0.014130980889192502,433.0,0.0,-8,1.0,False
2019_15_SEA_CAR,2019,15,CAR,SEA,24,30,-6.0,48.5,-535.213369787616,28930.0,-0.018500289311704665,7.0,303.0594355916065,29874.0,0.010144588457910105,7.0,-0.02864487776961477,-944.0,0.0,-6,0.0,False
2019_17_NO_CAR,2019,17,CAR,NO,10,42,-13.5,45.0,-557.0794627415181,29105.0,-0.019140335431764924,7.0,1063.7048693343254,30375.0,0.035019090348455156,7.0,-0.05415942578022008,-1270.0,0.0,-32,0.0,False
2020_01_LV_CAR,2020,1,CAR,LV,30,34,-3.0,48.0,-575.9934463966943,29193.0,-0.019730532881056907,259.0,,0.0,0.0,7.0,-0.019730532881056907,29193.0,252.0,-4,0.0,False
2020_04_ARI_CAR,2020,4,CAR,ARI,31,21,-3.0,52.5,-577.0653088631925,29437.0,-0.019603400783476322,7.0,-1786.7574637312098,29104.0,-0.061392161343155914,7.0,0.04178876055967959,333.0,0.0,10,1.0,False
2020_06_CHI_CAR,2020,6,CAR,CHI,16,23,2.0,45.0,-548.184143302785,29611.0,-0.01851285479392067,7.0,-1660.2418464124753,29056.0,-0.0571393807273016,10.0,0.03862652593338092,555.0,-3.0,-7,0.0,False
2020_08_ATL_CAR,2020,8,CAR,ATL,17,25,1.5,52.0,-545.5144984918352,29755.0,-0.01833354053072879,4.0,60.37169900944793,29873.0,0.0020209453020937945,4.0,-0.020354485832822584,-118.0,0.0,-8,0.0,False
2020_10_TB_CAR,2020,10,CAR,TB,23,46,-6.0,49.5,-526.4384081662015,29925.0,-0.01759192675576279,7.0,-1176.084540117849,29490.0,-0.03988079145872665,7.0,0.022288864702963863,435.0,0.0,-23,0.0,False
2020_11_DET_CAR,2020,11,CAR,DET,20,0,-3.0,47.0,-531.3519183109322,29991.0,-0.017717045724081632,7.0,-1424.1674491184508,29281.0,-0.04863793754033164,7.0,0.030920891816250008,710.0,0.0,20,1.0,False
2020_14_DEN_CAR,2020,14,CAR,DEN,27,32,4.0,46.0,-534.260892287342,30160.0,-0.017714220566556433,14.0,135.6868697939926,31278.0,0.0043380929021674215,7.0,-0.022052313468723855,-1118.0,7.0,-5,0.0,False
2020_17_NO_CAR,2020,17,CAR,NO,7,33,-6.0,47.0,-534.8189003016937,30411.0,-0.017586363496816734,7.0,1148.9702053348346,31802.0,0.03612886627680129,9.0,-0.05371522977361803,-1391.0,-2.0,-26,0.0,False
2021_01_NYJ_CAR,2021,1,CAR,NYJ,19,14,3.5,44.5,-558.3682417685676,30485.0,-0.018316163417043386,252.0,-1087.43957841856,30032.0,-0.0362093626271497,252.0,0.017893199210106316,453.0,0.0,5,1.0,False
2021_02_NO_CAR,2021,2,CAR,NO,26,7,-3.0,45.0,-564.7326097773946,30568.0,-0.018474633923625836,7.0,1161.8845366073701,32134.0,0.03615748231179965,7.0,-0.05463211623542549,-1566.0,0.0,19,1.0,False
2021_05_PHI_CAR,2021,5,CAR,PHI,18,21,2.5,46.0,-552.7303840202537,30834.0,-0.017926003243829983,7.0,170.69384635132775,32571.0,0.005240669502051756,7.0,-0.023166672745881738,-1737.0,0.0,-3,0.0,False
2021_06_MIN_CAR,2021,6,CAR,MIN,28,34,-2.5,45.5,-577.5640018908472,30925.0,-0.018676281386931195,7.0,-176.31175814678295,31099.0,-0.005669370659724845,7.0,-0.01300691072720635,-174.0,0.0,-6,0.0,False
2021_09_NE_CAR,2021,9,CAR,NE,6,24,-3.5,41.5,-616.8455699486896,31193.0,-0.019775128071961322,7.0,2365.490862598683,34744.0,0.06808343491246498,7.0,-0.08785856298442629,-3551.0,0.0,-18,0.0,False
2021_11_WAS_CAR,2021,11,CAR,WAS,21,27,3.5,43.0,-644.0648645154693,31356.0,-0.020540402618812004,7.0,-992.3779181986898,30906.0,-0.03210955536784734,7.0,0.011569152749035336,450.0,0.0,-6,0.0,False
2021_14_ATL_CAR,2021,14,CAR,ATL,21,29,2.5,41.0,-664.5760033263799,31497.0,-0.021099660390715938,14.0,-17.416157248345694,31610.0,-0.0005509698591694304,7.0,-0.020548690531546506,-113.0,7.0,-8,0.0,False
2021_16_TB_CAR,2021,16,CAR,TB,6,32,-11.5,44.5,-688.4172764537853,31661.0,-0.021743383861968522,7.0,-977.4978688838862,31636.0,-0.030898276295482557,7.0,0.009154892433514035,25.0,0.0,-26,0.0,False
2022_01_CLE_CAR,2022,1,CAR,CLE,24,26,2.5,42.5,-741.446337075732,31912.0,-0.023234091786028203,245.0,-1775.1778958066827,30227.0,-0.05872821966475941,245.0,0.03549412787873121,1685.0,0.0,-2,1.0,False
2022_03_NO_CAR,2022,3,CAR,NO,22,14,-2.0,41.0,-747.3280438081133,32061.0,-0.023309567505945334,7.0,995.3135357933755,33607.0,0.029616256607057325,7.0,-0.05292582411300266,-1546.0,0.0,8,1.0,False
2022_04_ARI_CAR,2022,4,CAR,ARI,16,26,1.0,44.0,-752.2940570847129,32138.0,-0.023408241243534536,7.0,-1759.7879639564278,32043.0,-0.05491957569379983,7.0,0.03151133445026529,95.0,0.0,-10,0.0,False
2022_05_SF_CAR,2022,5,CAR,SF,15,37,-6.0,40.0,-773.8318187573159,32204.0,-0.024029059084502417,7.0,-503.5734372788069,32065.0,-0.015704769601709245,6.0,-0.008324289482793172,139.0,1.0,-22,0.0,False
2022_07_TB_CAR,2022,7,CAR,TB,21,3,-13.0,39.5,-803.8783265146892,32349.0,-0.024850175477284898,7.0,-955.3035663357339,32572.0,-0.02932898091415123,7.0,0.004478805436866334,-223.0,0.0,18,1.0,False
2022_10_ATL_CAR,2022,10,CAR,ATL,25,15,-2.5,41.5,-796.8667494432091,32580.0,-0.024458770701142083,4.0,-18.809406572348998,32665.0,-0.000575827539334119,4.0,-0.023882943161807963,-85.0,0.0,10,1.0,False
2022_12_DEN_CAR,2022,12,CAR,DEN,23,10,-1.0,36.5,-817.7199210177129,32737.0,-0.024978462321462346,7.0,66.38180553263383,33840.0,0.0019616372793331512,7.0,-0.0269400996007955,-1103.0,0.0,13,1.0,False
2022_15_PIT_CAR,2022,15,CAR,PIT,16,24,2.5,36.5,-804.2593535806707,32910.0,-0.024438145049549397,7.0,360.8447317961043,34504.0,0.01045805506016996,7.0,-0.03489620010971936,-1594.0,0.0,-8,0.0,False
2022_16_DET_CAR,2022,16,CAR,DET,37,23,-2.5,43.5,-801.0456576738253,32972.0,-0.0242947245442747,6.0,-1491.7308422183773,32414.0,-0.04602118967786689,6.0,0.021726465133592193,558.0,0.0,14,1.0,False
2023_02_NO_CAR,2023,2,CAR,NO,17,20,-3.0,39.5,-806.599588351418,33307.0,-0.024217119174690546,8.0,929.7587648260127,34863.0,0.026668925933683637,8.0,-0.05088604510837418,-1556.0,0.0,-3,0.0,False
2023_04_MIN_CAR,2023,4,CAR,MIN,13,21,-4.5,46.5,-809.1140791937116,33491.0,-0.024159149598211808,7.0,-201.979003750696,33910.0,-0.005956325678286523,7.0,-0.018202823919925285,-419.0,0.0,-8,0.0,False
2023_08_HOU_CAR,2023,8,CAR,HOU,15,13,-3.0,43.0,-839.8830006226166,33755.0,-0.024881736057550483,14.0,-977.1915049126692,29550.0,-0.03306908646066562,14.0,0.008187350403115138,4205.0,0.0,2,0.0,False
2023_09_IND_CAR,2023,9,CAR,IND,13,27,-1.5,45.0,-841.5866352000846,33838.0,-0.024871051338734105,7.0,1278.8091157677131,35661.0,0.03586015859812437,7.0,-0.060731209936858474,-1823.0,0.0,-14,0.0,False
2023_11_DAL_CAR,2023,11,CAR,DAL,10,33,-11.0,43.0,-868.6747174385623,34006.0,-0.025544748498457986,10.0,202.20803449760342,34301.0,0.005895106104708417,7.0,-0.0314398546031664,-295.0,3.0,-23,0.0,False
2023_15_ATL_CAR,2023,15,CAR,ATL,9,7,-3.0,32.0,-929.5410011480349,34350.0,-0.0270608733958671,7.0,-118.31159964356256,34409.0,-0.0034383911082438478,7.0,-0.023622482287623252,-59.0,0.0,2,0.0,False
2023_16_GB_CAR,2023,16,CAR,GB,30,33,-3.5,39.5,-942.6578603613675,34430.0,-0.02737896777116955,7.0,1600.8094141320873,36093.0,0.044352351262906584,7.0,-0.07173131903407613,-1663.0,0.0,-3,0.0,False
2023_18_TB_CAR,2023,18,CAR,TB,0,9,-5.0,36.5,-952.7541163146454,34583.0,-0.027549782156396075,7.0,-1044.7262387917924,34962.0,-0.029881764166574922,7.0,0.002331982010178847,-379.0,0.0,-9,0.0,False
2024_02_LAC_CAR,2024,2,CAR,LAC,3,26,-5.0,39.0,-1002.9764284254107,34727.0,-0.028881747010263217,7.0,-0.7668649126601199,10052.0,-7.628978438719856e-05,7.0,-0.02880545722587602,24675.0,0.0,-23,0.0,False
2024_04_CIN_CAR,2024,4,CAR,CIN,24,34,-4.5,47.0,-1012.8753077493596,34885.0,-0.029034694216693697,7.0,-597.0147276943159,35185.0,-0.016967876302240042,6.0,-0.012066817914453656,-300.0,1.0,-10,0.0,False
2024_06_ATL_CAR,2024,6,CAR,ATL,20,38,-6.0,45.5,-1023.8465617872835,35049.0,-0.029211862300986716,7.0,-144.86280406550125,35116.0,-0.00412526495231522,10.0,-0.025086597348671497,-67.0,-3.0,-18,0.0,False
2024_09_NO_CAR,2024,9,CAR,NO,23,22,-7.0,43.5,-1060.162811974582,35275.0,-0.03005422571154024,7.0,840.8672929415976,36885.0,0.02279699858862946,7.0,-0.0528512243001697,-1610.0,0.0,1,0.0,False
2024_10_NYG_CAR,2024,10,CAR,NYG,20,17,-6.5,40.5,-1057.9251573000008,35347.0,-0.029929701454154547,7.0,-803.8174095921365,36350.0,-0.02211327124049894,7.0,-0.007816430213655606,-1003.0,0.0,3,0.0,False
2024_12_KC_CAR,2024,12,CAR,KC,27,30,-11.0,43.0,-1059.217846752355,35427.0,-0.02989860408028777,14.0,1617.6619092828985,36653.0,0.04413450220399145,7.0,-0.07403310628427923,-1226.0,7.0,-3,0.0,False
2024_13_TB_CAR,2024,13,CAR,TB,23,26,-6.5,46.0,-1047.9930807746052,35510.0,-0.029512618439160948,7.0,-956.7777322924103,36097.0,-0.026505740983805034,7.0,-0.0030068774553559142,-587.0,0.0,-3,0.0,False
2024_15_DAL_CAR,2024,15,CAR,DAL,14,30,2.5,42.0,-1054.8199028683491,35683.0,-0.029560852587180147,7.0,219.04630830296983,36217.0,0.006048162694396826,6.0,-0.03560901528157697,-534.0,1.0,-16,0.0,False
2024_16_ARI_CAR,2024,16,CAR,ARI,36,30,-5.5,47.0,-1061.6517733703545,35759.0,-0.02968907892755263,7.0,-1891.0387375936307,35761.0,-0.05287991772024358,7.0,0.02319083879269095,-2.0,0.0,6,1.0,False
1999_01_KC_CHI,1999,1,CHI,KC,20,17,-3.0,38.0,,0.0,0.0,7.0,,0.0,0.0,7.0,0.0,0.0,0.0,3,,True
1999_02_SEA_CHI,1999,2,CHI,SEA,13,14,-3.5,39.0,-14.97960743776219,106.0,-0.1413170512996433,7.0,-13.800710470596531,81.0,-0.17037914161230286,7.0,0.02906209031265955,25.0,0.0,-1,0.0,False
1999_04_NO_CHI,1999,4,CHI,NO,14,10,-1.0,37.0,-29.599270310846507,298.0,-0.09932641043908223,7.0,-16.39025549893275,184.0,-0.08907747553767799,14.0,-0.010248934901404244,114.0,-7.0,4,1.0,False
1999_06_PHI_CHI,1999,6,CHI,PHI,16,20,6.5,35.0,-45.381055077125495,495.0,-0.09167889914570806,7.0,-78.56006083080543,403.0,-0.19493811620547252,7.0,0.10325921705976446,92.0,0.0,-4,1.0,False
1999_10_MIN_CHI,1999,10,CHI,MIN,24,27,-6.5,43.0,-82.87531415793535,875.0,-0.09471464475192612,7.0,-6.304739143508882,776.0,-0.008124663844727941,6.0,-0.08658998090719817,99.0,1.0,-3,0.0,False
1999_13_GB_CHI,1999,13,CHI,GB,19,35,-3.5,39.0,-82.36235273173648,1158.0,-0.07112465693586915,10.0,-18.652156133919277,962.0,-0.019388935690144778,6.0,-0.05173572124572438,196.0,4.0,-16,0.0,False
1999_15_DET_CHI,1999,15,CHI,DET,28,10,-3.0,37.0,-96.53240166128145,1253.0,-0.07704102287412726,14.0,-30.814813580453702,1115.0,-0.027636604108030226,7.0,-0.04940441876609703,138.0,7.0,18,1.0,False
1999_17_TB_CHI,1999,17,CHI,TB,6,20,-3.5,34.0,-104.5471815860477,1447.0,-0.07225098934764872,7.0,-129.38761651455394,1261.0,-0.10260715028909909,7.0,0.03035616094145037,186.0,0.0,-14,0.0,False
2000_03_NYG_CHI,2000,3,CHI,NYG,7,14,2.0,42.0,-141.00187277537668,1704.0,-0.082747577919822,7.0,-33.48460726904062,1666.0,-0.020098803882977564,7.0,-0.06264877403684443,38.0,0.0,-7,0.0,False
2000_04_DET_CHI,2000,4,CHI,DET,14,21,1.0,37.5,-151.99804723685935,1785.0,-0.08515296763969711,7.0,-114.0708436582461,1692.0,-0.06741775629919983,7.0,-0.017735211340497284,93.0,0.0,-7,0.0,False
2000_06_NO_CHI,2000,6,CHI,NO,10,31,5.5,40.0,-161.9838801406886,1975.0,-0.08201715450161448,7.0,-211.52648951743527,1841.0,-0.11489760430061666,14.0,0.032880449799002176,134.0,-7.0,-21,0.0,False
2000_07_MIN_CHI,2000,7,CHI,MIN,16,28,-6.0,44.0,-177.43753677251397,2067.0,-0.08584302698234832,7.0,90.07648580603701,2072.0,0.04347320743534605,6.0,-0.12931623441769435,-5.0,1.0,-12,0.0,False
2000_10_IND_CHI,2000,10,CHI,IND,27,24,-7.0,45.0,-183.84981324529167,2248.0,-0.08178372475324362,14.0,171.74314016707712,2179.0,0.07881741173339932,7.0,-0.16060113648664293,69.0,7.0,3,0.0,False
2000_12_TB_CHI,2000,12,CHI,TB,13,10,-8.0,36.0,-200.29693326063472,2425.0,-0.08259667350954009,7.0,-162.4015818236028,2363.0,-0.06872686492746628,7.0,-0.013869808582073803,62.0,0.0,3,0.0,False
2000_14_GB_CHI,2000,14,CHI,GB,6,28,-2.5,39.0,-226.71885924658335,2592.0,-0.08746869569698432,7.0,37.76857464862552,2447.0,0.015434644319013289,6.0,-0.1029033400159976,145.0,1.0,-22,0.0,False
2000_15_NE_CHI,2000,15,CHI,NE,24,17,2.0,36.5,-242.49924971518402,2690.0,-0.0901484199684699,7.0,-117.83354725983493,2577.0,-0.04572508624751064,6.0,-0.04442333372095925,113.0,1.0,7,1.0,False
2001_02_MIN_CHI,2001,2,CHI,MIN,17,10,-3.0,43.5,-265.91028836078544,3014.0,-0.08822504590603365,14.0,167.40909649241902,3218.0,0.05202271488266595,14.0,-0.1402477607886996,-204.0,0.0,7,1.0,False
2001_05_ARI_CHI,2001,5,CHI,ARI,20,13,7.0,39.5,-264.92750593665744,3160.0,-0.08383781833438526,7.0,-221.50877660153338,2893.0,-0.07656715402749166,7.0,-0.007270664306893604,267.0,0.0,7,1.0,False
2001_07_SF_CHI,2001,7,CHI,SF,37,31,2.0,39.0,-251.0376903729471,3305.0,-0.07595694111133044,7.0,108.80262440181414,3255.0,0.03342630549978929,14.0,-0.10938324661111973,50.0,-7.0,6,1.0,False
2001_08_CLE_CHI,2001,8,CHI,CLE,27,21,4.5,34.0,-248.08023405372614,3402.0,-0.07292187949844978,7.0,-250.11741800549572,2931.0,-0.08533518185107326,14.0,0.012413302352623487,471.0,-7.0,6,1.0,False
2001_09_GB_CHI,2001,9,CHI,GB,12,20,-2.5,37.5,-251.41364509357714,3512.0,-0.07158702878518712,7.0,71.32926959893656,3387.0,0.0210597193973831,7.0,-0.09264674818257022,125.0,0.0,-8,0.0,False
2001_12_DET_CHI,2001,12,CHI,DET,13,10,7.0,38.0,-260.0655282944109,3753.0,-0.0692953712481777,7.0,-235.3553487002175,3716.0,-0.06333566972556982,10.0,-0.0059597015226078714,37.0,-3.0,3,1.0,False
2001_14_TB_CHI,2001,14,CHI,TB,27,3,2.5,33.0,-274.71315945022843,3908.0,-0.07029507662493051,7.0,-151.4161685827028,3969.0,-0.03814970233880141,7.0,-0.0321453742861291,-61.0,0.0,24,1.0,False
2001_17_JAX_CHI,2001,17,CHI,JAX,33,13,6.0,33.5,-272.6223766172838,4157.0,-0.06558151951341924,7.0,-114.43239942963692,4288.0,-0.026686660314747417,7.0,-0.038894859198671826,-131.0,0.0,20,1.0,False
2001_19_PHI_CHI,2001,19,CHI,PHI,19,33,3.0,32.5,-269.6842810953535,4245.0,-0.06352986598241543,13.0,-91.85360664924708,4284.0,-0.02144108465201846,7.0,-0.04208878133039697,-39.0,6.0,-14,0.0,False
2002_01_MIN_CHI,2002,1,CHI,MIN,27,23,4.5,41.0,-279.0604219403575,4313.0,-0.06470216135876594,232.0,135.60294306500575,4415.0,0.030714143389582275,244.0,-0.09541630474834822,-102.0,-12.0,4,1.0,False
2002_03_NO_CHI,2002,3,CHI,NO,23,29,-2.0,40.5,-278.6248335296468,4464.0,-0.06241595733191013,7.0,-179.97666246721525,4644.0,-0.03875466461395677,7.0,-0.023661292717953364,-180.0,0.0,-6,0.0,False
2002_05_GB_CHI,2002,5,CHI,GB,21,34,1.0,44.0,-273.6359132655291,4638.0,-0.05899868763810459,8.0,112.2612927939103,4619.0,0.024304241782617513,8.0,-0.08330292942072211,19.0,0.0,-13,0.0,False
2002_09_PHI_CHI,2002,9,CHI,PHI,13,19,-7.0,37.5,-304.62447158513027,4874.0,-0.06249989158496723,7.0,-15.477312609111813,5070.0,-0.0030527243804954265,6.0,-0.0594471672044718,-196.0,1.0,-6,0.0,False
2002_10_NE_CHI,2002,10,CHI,NE,30,33,-5.0,39.0,-315.35924483125774,4958.0,-0.06360614054684505,7.0,-63.82886529420934,5105.0,-0.012503205738336796,7.0,-0.05110293480850825,-147.0,0.0,-3,0.0,False
2002_12_DET_CHI,2002,12,CHI,DET,20,17,5.0,37.5,-315.8031340208869,5126.0,-0.06160810261819877,6.0,-363.08836778844625,5018.0,-0.07235718768203393,7.0,0.010749085063835165,108.0,-1.0,3,1.0,False
2002_15_NYJ_CHI,2002,15,CHI,NYJ,20,13,-6.5,38.0,-345.71414080867794,5383.0,-0.06422332171812706,6.0,-20.212889777787396,5119.0,-0.003948601245904942,7.0,-0.06027472047222211,264.0,-1.0,7,1.0,False
