brier,logloss,accuracy,n_games,roi,model
0.06754366674350416,0.23546284260281483,0.9183494293239683,1139,0.7947936507936506,GLM
0.03834188225090482,0.1392366199068645,0.9525899912203687,1139,0.8357387247278383,XGBoost
0.18731850900582597,0.5548558326013773,0.7208077260755048,1139,0.4482417582417582,State-Space
