config,calibration,threshold,season,games,pushes,brier,log_loss,hit_rate,roi,ece,mce
core_form,none,0.5,2003,258,0,0.25567196270761516,0.704558025626971,0.47674418604651164,-0.08984767441860463,0.056007072703809335,
core_form,none,0.5,2004,261,0,0.2507293381060833,0.6946147154777622,0.5019157088122606,-0.041792720306513376,0.039627330960429245,
core_form,none,0.5,2005,257,0,0.2506100579544805,0.6943659299176769,0.48249027237354086,-0.07887782101167312,0.030703935913974103,
core_form,none,0.5,Overall,776,0,0.252333129534219,0.6978382156447133,0.48711340206185566,-0.0700518041237113,0.03332902186536983,0.10987000430442567
core_plus_recent,none,0.5,2003,258,0,0.2588100827288075,0.7110244990435904,0.46511627906976744,-0.11204651162790695,0.08624228420752851,
core_plus_recent,none,0.5,2004,261,0,0.2514827808325791,0.6961233984523331,0.49808429118773945,-0.049107279693486564,0.03812369738628911,
core_plus_recent,none,0.5,2005,257,0,0.2534770605737129,0.7001393913321273,0.47470817120622566,-0.09373463035019454,0.050175732553496354,
core_plus_recent,none,0.5,Overall,776,0,0.25457939653193257,0.7024076692289459,0.4793814432989691,-0.08481288659793812,0.05595978291400814,0.26653452480707657
