config,calibration,threshold,season,games,pushes,brier,log_loss,hit_rate,roi,ece,mce
core_form,none,0.5,2020,269,0,0.2533581314393269,0.7029011311835565,0.4944237918215613,-0.05609553903345723,0.03863366722360633,
core_form,none,0.5,2021,281,0,0.24794728748756328,0.6890233046441047,0.5480427046263345,0.04626832740213526,0.023453125521929206,
core_form,none,0.5,2022,274,0,0.24966903129493498,0.6924738461859987,0.5109489051094891,-0.024547445255474438,0.01365620139855085,
core_form,none,0.5,2023,271,0,0.25140307246500365,0.6959577402004214,0.47601476014760147,-0.091240221402214,0.049375115264722255,
core_form,none,0.5,2024,281,0,0.2547274875114581,0.7026268375237281,0.45907473309608543,-0.12358042704626333,0.06387415539108952,
core_form,none,0.5,Overall,5529,0,0.25020916486967537,0.693639835324122,0.5147404593959125,-0.017308988967263503,0.01072907874108303,0.28465617104171415
core_form,none,0.55,2004,261,0,0.25744694083722164,0.7082207771632903,0.4942528735632184,-0.05642183908045975,0.07113744410750153,
core_form,none,0.55,2005,257,0,0.2512519644972756,0.6956502252703977,0.5252918287937743,0.002834630350194578,0.024144147253265233,
core_form,none,0.55,2006,259,0,0.2502512872538865,0.6936736748505827,0.5212355212355212,-0.00490926640926638,0.017197781148363706,
core_form,none,0.55,2007,262,0,0.2495669246291847,0.6922751526028582,0.5,-0.04544999999999997,0.02010642029647767,
core_form,none,0.55,2008,261,0,0.25064904150740136,0.6944411121609606,0.5478927203065134,0.045981992337164795,0.03507957392496596,
core_form,none,0.55,2009,259,0,0.24781311868215852,0.6887533508500047,0.5328185328185329,0.017203861003861027,0.03555381132388673,
core_form,none,0.55,2010,262,0,0.2504754658367735,0.694097291496312,0.5114503816793893,-0.023590076335877827,0.040278473590348064,
core_form,none,0.55,2011,256,0,0.25109513939167283,0.6953925672677956,0.50390625,-0.037992578124999954,0.024518810729094856,
core_form,none,0.55,2012,262,0,0.24931225160482104,0.6917744614405947,0.5267175572519084,0.005556488549618365,0.01639175567946249,
core_form,none,0.55,2013,260,0,0.24951265102583542,0.6921710561334822,0.4846153846153846,-0.07482076923076919,0.038912530155556985,
core_form,none,0.55,2014,261,0,0.250904383077482,0.6949821105133944,0.5095785440613027,-0.027163601532567003,0.009148036469032313,
core_form,none,0.55,2015,257,0,0.24785870366286286,0.6888528447835587,0.5369649805447471,0.025119844357976682,0.019048139104818444,
core_form,none,0.55,2016,262,0,0.24618898555113214,0.6849890262180008,0.5038167938931297,-0.038163358778625915,0.026353211020340047,
core_form,none,0.55,2017,259,0,0.2471887147032579,0.6862035076339903,0.5019305019305019,-0.04176447876447873,0.027762119848032767,
core_form,none,0.55,2018,258,0,0.25015080486737473,0.6934930392243118,0.5271317829457365,0.006347286821705464,0.022060831477505184,
core_form,none,0.55,2019,257,0,0.24726030287194525,0.6876758858733018,0.5603112840466926,0.06969027237354089,0.051177318732067406,
core_form,none,0.55,2020,269,0,0.2533581314393269,0.7029011311835565,0.5018587360594795,-0.04190148698884754,0.03863366722360633,
core_form,none,0.55,2021,281,0,0.24794728748756328,0.6890233046441047,0.5231316725978647,-0.001289323843416349,0.023453125521929206,
core_form,none,0.55,2022,274,0,0.24966903129493498,0.6924738461859987,0.5182481751824818,-0.010612408759124064,0.01365620139855085,
core_form,none,0.55,2023,271,0,0.25140307246500365,0.6959577402004214,0.5018450184501845,-0.04192767527675273,0.049375115264722255,
core_form,none,0.55,2024,281,0,0.2547274875114581,0.7026268375237281,0.47330960854092524,-0.09640462633451953,0.06387415539108952,
core_form,none,0.55,Overall,5529,0,0.25020916486967537,0.693639835324122,0.5143787303309821,-0.017999565925122057,0.01072907874108303,0.28465617104171415
core_form,platt,0.45,2004,261,0,0.25210923395342516,0.6973795649671212,0.45977011494252873,-0.12225287356321834,0.03959992920686799,
core_form,platt,0.45,2005,257,0,0.2502535788514447,0.6936583610941547,0.490272373540856,-0.06402101167315172,0.008647377436618026,
core_form,platt,0.45,2006,259,0,0.24961439276030514,0.6923757079327544,0.4826254826254826,-0.0786196911196911,0.017295324048558235,
core_form,platt,0.45,2007,262,0,0.25099839179069083,0.6951512990687183,0.5038167938931297,-0.03816335877862593,0.02257382647404755,
core_form,platt,0.45,2008,261,0,0.24914908726252746,0.6914439936336659,0.45977011494252873,-0.12225287356321837,0.03477669380556994,
core_form,platt,0.45,2009,259,0,0.24963756031352888,0.6924226695774481,0.4671814671814672,-0.10810386100386099,0.017596567492793844,
core_form,platt,0.45,2010,262,0,0.24977992625117076,0.692707192468918,0.49236641221374045,-0.060023282442748065,0.01663645313308696,
core_form,platt,0.45,2011,256,0,0.25043545702502173,0.6940209985409281,0.49609375,-0.05290742187499996,0.016845308629179396,
core_form,platt,0.45,2012,262,0,0.24925988100827265,0.691663734210796,0.46564885496183206,-0.11102977099236637,0.01482301991449501,
core_form,platt,0.45,2013,260,0,0.2501558856603318,0.6934593894492008,0.5192307692307693,-0.008736538461538419,0.03916192909750952,
core_form,platt,0.45,2014,261,0,0.25028861880720743,0.6937285161270844,0.48659003831417624,-0.0710509578544061,0.010877531776207601,
core_form,platt,0.45,2015,257,0,0.24857663843227443,0.6902984208505185,0.4669260700389105,-0.10859143968871593,0.02340626362747755,
core_form,platt,0.45,2016,262,0,0.2471598561960691,0.6871862539044511,0.4961832061068702,-0.052736641221373996,0.021538550095709492,
core_form,platt,0.45,2017,259,0,0.24750794093535466,0.6874273112870062,0.528957528957529,0.009832818532818562,0.030887331685368457,
core_form,platt,0.45,2018,258,0,0.24997232523528307,0.6931148437993887,0.4689922480620155,-0.10464689922480618,0.013450524304634223,
core_form,platt,0.45,2019,257,0,0.24761153735434258,0.6883747508135463,0.44357976653696496,-0.1531618677042801,0.04690660800386801,
core_form,platt,0.45,2020,269,0,0.25250946508090244,0.6990364667297397,0.5018587360594795,-0.04190148698884754,0.027776746977450487,
core_form,platt,0.45,2021,281,0,0.24882420380684225,0.6907922364777399,0.48398576512455516,-0.07602277580071172,0.0011484104954080877,
core_form,platt,0.45,2022,274,0,0.24970674341996263,0.6925559659216933,0.5072992700729927,-0.03151496350364962,0.03416939862045254,
core_form,platt,0.45,2023,271,0,0.2509405131728735,0.6950286908262238,0.5055350553505535,-0.034883025830258284,0.04861556442239147,
core_form,platt,0.45,2024,281,0,0.25373321754940537,0.7006266768241775,0.5231316725978647,-0.0012893238434163554,0.06685056804965092,
core_form,platt,0.45,Overall,5529,0,0.24993291024895883,0.6930103908732992,0.48833423765599565,-0.06772110689093867,0.00686590168999051,0.18772357590402755
core_form,platt,0.5,2004,261,0,0.25210923395342516,0.6973795649671212,0.4827586206896552,-0.07836551724137929,0.03959992920686799,
core_form,platt,0.5,2005,257,0,0.2502535788514447,0.6936583610941547,0.5097276264591439,-0.026878988326848208,0.008647377436618026,
core_form,platt,0.5,2006,259,0,0.24961439276030514,0.6923757079327544,0.528957528957529,0.009832818532818552,0.017295324048558235,
core_form,platt,0.5,2007,262,0,0.25099839179069083,0.6951512990687183,0.49236641221374045,-0.060023282442748065,0.02257382647404755,
core_form,platt,0.5,2008,261,0,0.24914908726252746,0.6914439936336659,0.5440613026819924,0.03866743295019161,0.03477669380556994,
core_form,platt,0.5,2009,259,0,0.24963756031352888,0.6924226695774481,0.528957528957529,0.009832818532818553,0.017596567492793844,
core_form,platt,0.5,2010,262,0,0.24977992625117076,0.692707192468918,0.5343511450381679,0.020129770992366444,0.01663645313308696,
core_form,platt,0.5,2011,256,0,0.25043545702502173,0.6940209985409281,0.50390625,-0.03799257812499996,0.016845308629179396,
core_form,platt,0.5,2012,262,0,0.24925988100827265,0.691663734210796,0.5152671755725191,-0.016303435114503776,0.01482301991449501,
core_form,platt,0.5,2013,260,0,0.2501558856603318,0.6934593894492008,0.49230769230769234,-0.06013538461538457,0.03916192909750952,
core_form,platt,0.5,2014,261,0,0.25028861880720743,0.6937285161270844,0.524904214559387,0.00209463601532572,0.010877531776207601,
core_form,platt,0.5,2015,257,0,0.24857663843227443,0.6902984208505185,0.5369649805447471,0.025119844357976668,0.02340626362747755,
core_form,platt,0.5,2016,262,0,0.2471598561960691,0.6871862539044511,0.5381679389312977,0.027416412213740474,0.021538550095709492,
core_form,platt,0.5,2017,259,0,0.24750794093535466,0.6874273112870062,0.4942084942084942,-0.05650656370656369,0.030887331685368457,
core_form,platt,0.5,2018,258,0,0.24997232523528307,0.6931148437993887,0.5193798449612403,-0.008451937984496068,0.013450524304634223,
core_form,platt,0.5,2019,257,0,0.24761153735434258,0.6883747508135463,0.5642023346303502,0.07711867704280159,0.04690660800386801,
core_form,platt,0.5,2020,269,0,0.25250946508090244,0.6990364667297397,0.49814126394052044,-0.04899851301115237,0.027776746977450487,
core_form,platt,0.5,2021,281,0,0.24882420380684225,0.6907922364777399,0.5160142348754448,-0.014877224199288226,0.0011484104954080877,
core_form,platt,0.5,2022,274,0,0.24970674341996263,0.6925559659216933,0.4854014598540146,-0.0733200729927007,0.03416939862045254,
core_form,platt,0.5,2023,271,0,0.2509405131728735,0.6950286908262238,0.47232472324723246,-0.09828487084870845,0.04861556442239147,
core_form,platt,0.5,2024,281,0,0.25373321754940537,0.7006266768241775,0.45195729537366547,-0.1371683274021352,0.06685056804965092,
core_form,platt,0.5,Overall,5529,0,0.24993291024895883,0.6930103908732992,0.5107614396816784,-0.024905335503707705,0.00686590168999051,0.18772357590402755
core_form,platt,0.55,2004,261,0,0.25210923395342516,0.6973795649671212,0.5325670498084292,0.01672375478927206,0.03959992920686799,
core_form,platt,0.55,2005,257,0,0.2502535788514447,0.6936583610941547,0.5058365758754864,-0.034307392996108924,0.008647377436618026,
core_form,platt,0.55,2006,259,0,0.24961439276030514,0.6923757079327544,0.5173745173745173,-0.01228030888030886,0.017295324048558235,
core_form,platt,0.55,2007,262,0,0.25099839179069083,0.6951512990687183,0.4961832061068702,-0.05273664122137402,0.02257382647404755,
core_form,platt,0.55,2008,261,0,0.24914908726252746,0.6914439936336659,0.5440613026819924,0.038667432950191614,0.03477669380556994,
core_form,platt,0.55,2009,259,0,0.24963756031352888,0.6924226695774481,0.5328185328185329,0.017203861003861023,0.017596567492793844,
core_form,platt,0.55,2010,262,0,0.24977992625117076,0.692707192468918,0.5076335877862596,-0.03087671755725187,0.01663645313308696,
core_form,platt,0.55,2011,256,0,0.25043545702502173,0.6940209985409281,0.5,-0.04544999999999995,0.016845308629179396,
core_form,platt,0.55,2012,262,0,0.24925988100827265,0.691663734210796,0.5267175572519084,0.005556488549618365,0.01482301991449501,
core_form,platt,0.55,2013,260,0,0.2501558856603318,0.6934593894492008,0.47692307692307695,-0.08950615384615382,0.03916192909750952,
core_form,platt,0.55,2014,261,0,0.25028861880720743,0.6937285161270844,0.5134099616858238,-0.019849042145593836,0.010877531776207601,
core_form,platt,0.55,2015,257,0,0.24857663843227443,0.6902984208505185,0.5330739299610895,0.01769143968871598,0.02340626362747755,
core_form,platt,0.55,2016,262,0,0.2471598561960691,0.6871862539044511,0.5038167938931297,-0.038163358778625915,0.021538550095709492,
core_form,platt,0.55,2017,259,0,0.24750794093535466,0.6874273112870062,0.4942084942084942,-0.056506563706563685,0.030887331685368457,
core_form,platt,0.55,2018,258,0,0.24997232523528307,0.6931148437993887,0.5232558139534884,-0.0010523255813953164,0.013450524304634223,
core_form,platt,0.55,2019,257,0,0.24761153735434258,0.6883747508135463,0.556420233463035,0.0622618677042802,0.04690660800386801,
core_form,platt,0.55,2020,269,0,0.25250946508090244,0.6990364667297397,0.5055762081784386,-0.03480446096654271,0.027776746977450487,
core_form,platt,0.55,2021,281,0,0.24882420380684225,0.6907922364777399,0.5160142348754448,-0.014877224199288238,0.0011484104954080877,
core_form,platt,0.55,2022,274,0,0.24970674341996263,0.6925559659216933,0.5072992700729927,-0.03151496350364961,0.03416939862045254,
core_form,platt,0.55,2023,271,0,0.2509405131728735,0.6950286908262238,0.5055350553505535,-0.03488302583025827,0.04861556442239147,
core_form,platt,0.55,2024,281,0,0.25373321754940537,0.7006266768241775,0.4804270462633452,-0.08281672597864764,0.06685056804965092,
core_form,platt,0.55,Overall,5529,0,0.24993291024895883,0.6930103908732992,0.5131126786037258,-0.020416585277627033,0.00686590168999051,0.18772357590402755
core_form,isotonic,0.45,2004,261,0,0.2674515756858536,0.7301211581366851,0.4444444444444444,-0.1515111111111111,0.1368172468863183,
core_form,isotonic,0.45,2005,257,0,0.2531116772270057,0.6997707700819982,0.4980544747081712,-0.049164202334630314,0.042986919416212625,
core_form,isotonic,0.45,2006,259,0,0.25366218180750555,0.701975771034314,0.4942084942084942,-0.056506563706563685,0.03386245489084019,
core_form,isotonic,0.45,2007,262,0,0.24725333222509666,0.6873691607559,0.5267175572519084,0.005556488549618336,0.030585179068506285,
core_form,isotonic,0.45,2008,261,0,0.2526105517031235,0.6985907531352317,0.46360153256704983,-0.11493831417624518,0.04405344276850725,
core_form,isotonic,0.45,2009,259,0,0.24514293750879435,0.6835626675378833,0.46332046332046334,-0.11547490347490344,0.05392369765827347,
core_form,isotonic,0.45,2010,262,0,0.2500559042683939,0.6927106980984532,0.4732824427480916,-0.09645648854961827,0.052090350199769715,
core_form,isotonic,0.45,2011,256,0,0.2524692359344861,0.6982430652780587,0.4765625,-0.09019453124999996,0.028858596072124744,
core_form,isotonic,0.45,2012,262,0,0.25203006071207845,0.699720907618283,0.48091603053435117,-0.08188320610687018,0.018743213536516434,
core_form,isotonic,0.45,2013,260,0,0.2480641017879035,0.6888186626186612,0.5346153846153846,0.02063423076923079,0.04868685251716631,
core_form,isotonic,0.45,2014,261,0,0.2523024544438445,0.6983422475467946,0.4904214559386973,-0.06373639846743291,0.0248977844121006,
core_form,isotonic,0.45,2015,257,0,0.2473552938594041,0.6875899854437261,0.47470817120622566,-0.09373463035019454,0.020794839772343594,
core_form,isotonic,0.45,2016,262,0,0.2461543381395622,0.6850393139529513,0.5114503816793893,-0.023590076335877813,0.02322369716524335,
core_form,isotonic,0.45,2017,259,0,0.24768221590031367,0.6877987522467082,0.5598455598455598,0.06880115830115835,0.05112319147644863,
core_form,isotonic,0.45,2018,258,0,0.2514651308423443,0.6966691006120935,0.4689922480620155,-0.10464689922480618,0.019273026862501607,
core_form,isotonic,0.45,2019,257,0,0.24789014864389167,0.6908006161621566,0.4785992217898833,-0.08630622568093384,0.05242392880765181,
core_form,isotonic,0.45,2020,269,0,0.25479234600674827,0.7054317610025012,0.5018587360594795,-0.04190148698884752,0.05506408331636201,
core_form,isotonic,0.45,2021,281,0,0.2474928686771971,0.6879999657305751,0.5266903914590747,0.005504626334519586,0.007233366975574125,
core_form,isotonic,0.45,2022,274,0,0.24963464311499975,0.6922947779809802,0.5,-0.04544999999999998,0.023264178002833272,
core_form,isotonic,0.45,2023,271,0,0.2528154794339616,0.698480325592087,0.5129151291512916,-0.02079372693726935,0.06910236577368095,
core_form,isotonic,0.45,2024,281,0,0.25525285746731324,0.7037396862932332,0.5088967971530249,-0.028465124555160114,0.07518531114332604,
core_form,isotonic,0.45,Overall,5529,0,0.2511855416521117,0.6959724488604868,0.49502622535720747,-0.05494543317055523,0.023192100573749326,0.3387242757675887
core_form,isotonic,0.5,2004,261,0,0.2674515756858536,0.7301211581366851,0.4482758620689655,-0.1441965517241379,0.1368172468863183,
core_form,isotonic,0.5,2005,257,0,0.2531116772270057,0.6997707700819982,0.4980544747081712,-0.04916420233463031,0.042986919416212625,
core_form,isotonic,0.5,2006,259,0,0.25366218180750555,0.701975771034314,0.5328185328185329,0.017203861003861037,0.03386245489084019,
core_form,isotonic,0.5,2007,262,0,0.24725333222509666,0.6873691607559,0.5114503816793893,-0.023590076335877837,0.030585179068506285,
core_form,isotonic,0.5,2008,261,0,0.2526105517031235,0.6985907531352317,0.5057471264367817,-0.034478160919540195,0.04405344276850725,
core_form,isotonic,0.5,2009,259,0,0.24514293750879435,0.6835626675378833,0.5791505791505791,0.1056563706563707,0.05392369765827347,
core_form,isotonic,0.5,2010,262,0,0.2500559042683939,0.6927106980984532,0.4847328244274809,-0.07459656488549614,0.052090350199769715,
core_form,isotonic,0.5,2011,256,0,0.2524692359344861,0.6982430652780587,0.515625,-0.015620312499999983,0.028858596072124744,
core_form,isotonic,0.5,2012,262,0,0.25203006071207845,0.699720907618283,0.5343511450381679,0.02012977099236644,0.018743213536516434,
core_form,isotonic,0.5,2013,260,0,0.2480641017879035,0.6888186626186612,0.4846153846153846,-0.0748207692307692,0.04868685251716631,
core_form,isotonic,0.5,2014,261,0,0.2523024544438445,0.6983422475467946,0.5287356321839081,0.00940919540229889,0.0248977844121006,
core_form,isotonic,0.5,2015,257,0,0.2473552938594041,0.6875899854437261,0.5214007782101168,-0.004593774319066117,0.020794839772343594,
core_form,isotonic,0.5,2016,262,0,0.2461543381395622,0.6850393139529513,0.5458015267175572,0.04198969465648857,0.02322369716524335,
core_form,isotonic,0.5,2017,259,0,0.24768221590031367,0.6877987522467082,0.5173745173745173,-0.012280308880308833,0.05112319147644863,
core_form,isotonic,0.5,2018,258,0,0.2514651308423443,0.6966691006120935,0.5310077519379846,0.013746899224806255,0.019273026862501607,
core_form,isotonic,0.5,2019,257,0,0.24789014864389167,0.6908006161621566,0.5680933852140078,0.08454708171206228,0.05242392880765181,
core_form,isotonic,0.5,2020,269,0,0.25479234600674827,0.7054317610025012,0.4944237918215613,-0.05609553903345723,0.05506408331636201,
core_form,isotonic,0.5,2021,281,0,0.2474928686771971,0.6879999657305751,0.5338078291814946,0.01909252669039148,0.007233366975574125,
core_form,isotonic,0.5,2022,274,0,0.24963464311499975,0.6922947779809802,0.5145985401459854,-0.017579927007299254,0.023264178002833272,
core_form,isotonic,0.5,2023,271,0,0.2528154794339616,0.698480325592087,0.46863468634686345,-0.10532952029520293,0.06910236577368095,
core_form,isotonic,0.5,2024,281,0,0.25525285746731324,0.7037396862932332,0.45195729537366547,-0.13716832740213522,0.07518531114332604,
core_form,isotonic,0.5,Overall,5529,0,0.2511855416521117,0.6959724488604868,0.5125700850063303,-0.021452450714414883,0.023192100573749326,0.3387242757675887
core_form,isotonic,0.55,2004,261,0,0.2674515756858536,0.7301211581366851,0.4904214559386973,-0.06373639846743293,0.1368172468863183,
core_form,isotonic,0.55,2005,257,0,0.2531116772270057,0.6997707700819982,0.5019455252918288,-0.041735797665369605,0.042986919416212625,
core_form,isotonic,0.55,2006,259,0,0.25366218180750555,0.701975771034314,0.5212355212355212,-0.004909266409266387,0.03386245489084019,
core_form,isotonic,0.55,2007,262,0,0.24725333222509666,0.6873691607559,0.5,-0.04544999999999997,0.030585179068506285,
core_form,isotonic,0.55,2008,261,0,0.2526105517031235,0.6985907531352317,0.5402298850574713,0.031352873563218434,0.04405344276850725,
core_form,isotonic,0.55,2009,259,0,0.24514293750879435,0.6835626675378833,0.555984555984556,0.06143011583011586,0.05392369765827347,
core_form,isotonic,0.55,2010,262,0,0.2500559042683939,0.6927106980984532,0.5267175572519084,0.005556488549618354,0.052090350199769715,
core_form,isotonic,0.55,2011,256,0,0.2524692359344861,0.6982430652780587,0.50390625,-0.03799257812499997,0.028858596072124744,
core_form,isotonic,0.55,2012,262,0,0.25203006071207845,0.699720907618283,0.5152671755725191,-0.016303435114503783,0.018743213536516434,
core_form,isotonic,0.55,2013,260,0,0.2480641017879035,0.6888186626186612,0.49230769230769234,-0.06013538461538457,0.04868685251716631,
core_form,isotonic,0.55,2014,261,0,0.2523024544438445,0.6983422475467946,0.5095785440613027,-0.027163601532567007,0.0248977844121006,
core_form,isotonic,0.55,2015,257,0,0.2473552938594041,0.6875899854437261,0.5486381322957199,0.04740505836575878,0.020794839772343594,
core_form,isotonic,0.55,2016,262,0,0.2461543381395622,0.6850393139529513,0.5076335877862596,-0.03087671755725187,0.02322369716524335,
core_form,isotonic,0.55,2017,259,0,0.24768221590031367,0.6877987522467082,0.4980694980694981,-0.0491355212355212,0.05112319147644863,
core_form,isotonic,0.55,2018,258,0,0.2514651308423443,0.6966691006120935,0.5271317829457365,0.00634728682170546,0.019273026862501607,
core_form,isotonic,0.55,2019,257,0,0.24789014864389167,0.6908006161621566,0.5486381322957199,0.0474050583657588,0.05242392880765181,
core_form,isotonic,0.55,2020,269,0,0.25479234600674827,0.7054317610025012,0.5018587360594795,-0.04190148698884754,0.05506408331636201,
core_form,isotonic,0.55,2021,281,0,0.2474928686771971,0.6879999657305751,0.5124555160142349,-0.021671174377224177,0.007233366975574125,
core_form,isotonic,0.55,2022,274,0,0.24963464311499975,0.6922947779809802,0.5036496350364964,-0.03848248175182478,0.023264178002833272,
core_form,isotonic,0.55,2023,271,0,0.2528154794339616,0.698480325592087,0.4944649446494465,-0.05601697416974166,0.06910236577368095,
core_form,isotonic,0.55,2024,281,0,0.25525285746731324,0.7037396862932332,0.47330960854092524,-0.09640462633451953,0.07518531114332604,
core_form,isotonic,0.55,Overall,5529,0,0.2511855416521117,0.6959724488604868,0.5127509495387954,-0.02110716223548559,0.023192100573749326,0.3387242757675887
core_plus_recent,none,0.45,2004,261,0,0.25819066692586046,0.7099214796502349,0.4559386973180077,-0.12956743295019155,0.09157540462801585,
core_plus_recent,none,0.45,2005,257,0,0.2503907699811822,0.6939915236946408,0.5214007782101168,-0.004593774319066114,0.0323132732171127,
core_plus_recent,none,0.45,2006,259,0,0.2538192135932248,0.7010729892217552,0.4864864864864865,-0.07124864864864863,0.0233333847925774,
core_plus_recent,none,0.45,2007,262,0,0.25015728793407616,0.6934580142752682,0.5267175572519084,0.005556488549618349,0.023571399346405123,
core_plus_recent,none,0.45,2008,261,0,0.2509606072941941,0.6950687235099899,0.47509578544061304,-0.09299463601532564,0.03514037389642091,
core_plus_recent,none,0.45,2009,259,0,0.24792283456437944,0.6889679806922925,0.47104247104247104,-0.10073281853281851,0.03924211305750592,
core_plus_recent,none,0.45,2010,262,0,0.25077218729964446,0.6946958790369651,0.4770992366412214,-0.08916984732824423,0.03662215725957434,
core_plus_recent,none,0.45,2011,256,0,0.2511285200810117,0.6954691925431786,0.48046875,-0.08273710937499996,0.020529746850664558,
core_plus_recent,none,0.45,2012,262,0,0.24993149718548618,0.6930075323825767,0.4770992366412214,-0.08916984732824423,0.014643753889441124,
core_plus_recent,none,0.45,2013,260,0,0.24926854804231713,0.6916803594532243,0.5384615384615384,0.027976923076923114,0.038931144976591545,
core_plus_recent,none,0.45,2014,261,0,0.25064579474814686,0.6944630203778447,0.4904214559386973,-0.06373639846743291,0.013433620641402157,
core_plus_recent,none,0.45,2015,257,0,0.24787723496130912,0.6888860138240007,0.4708171206225681,-0.10116303501945521,0.01965863014953806,
core_plus_recent,none,0.45,2016,262,0,0.24642102927998513,0.6854596245148257,0.5229007633587787,-0.001730152671755671,0.02935951166067082,
core_plus_recent,none,0.45,2017,259,0,0.24659036977869947,0.6849952140960145,0.5444015444015444,0.039316988416988434,0.02935523827980671,
core_plus_recent,none,0.45,2018,258,0,0.25100399780025245,0.6952118007099206,0.4496124031007752,-0.14164496124031004,0.021802133845472613,
