accuracy,brier,logloss,auc,best_iteration,num_features,train_samples,val_samples,test_accuracy,test_brier,test_logloss,test_auc,test_samples,params,test_season,config_id
0.7209302325581395,0.19132377668653366,0.5672286399698742,0.7688543067309974,490,9,2579,645,0.6584507042253521,0.21707954433282964,0.6267237143204761,0.7066163522012578,284,"{'max_depth': 3, 'learning_rate': 0.01, 'num_boost_round': 500, 'subsample': 0.8, 'colsample_bytree': 0.8, 'objective': 'binary:logistic', 'eval_metric': 'logloss', 'early_stopping_rounds': 50}",2022,9
0.7022792022792023,0.19576925800350814,0.5756358633448085,0.7574029611844737,363,9,2806,702,0.6666666666666666,0.20497677519016355,0.5941726544096335,0.7258130706884168,285,"{'max_depth': 3, 'learning_rate': 0.01, 'num_boost_round': 500, 'subsample': 0.8, 'colsample_bytree': 0.8, 'objective': 'binary:logistic', 'eval_metric': 'logloss', 'early_stopping_rounds': 50}",2023,9
0.686429512516469,0.19825924584236812,0.5813455224496966,0.7513952924047561,446,9,3034,759,0.7263157894736842,0.18747202986114395,0.5517449471709974,0.7858795132253846,285,"{'max_depth': 3, 'learning_rate': 0.01, 'num_boost_round': 500, 'subsample': 0.8, 'colsample_bytree': 0.8, 'objective': 'binary:logistic', 'eval_metric': 'logloss', 'early_stopping_rounds': 50}",2024,9
0.7162790697674418,0.19154071070265766,0.5672132372631238,0.767420707110654,443,9,2579,645,0.6549295774647887,0.21738636802744268,0.627473304916465,0.7069685534591195,284,"{'max_depth': 3, 'learning_rate': 0.01, 'num_boost_round': 500, 'subsample': 0.8, 'colsample_bytree': 1.0, 'objective': 'binary:logistic', 'eval_metric': 'logloss', 'early_stopping_rounds': 50}",2022,10
0.7037037037037037,0.19613823192522847,0.5764825983903666,0.7564609177004135,360,9,2806,702,0.6736842105263158,0.20510138396562674,0.5944118465555684,0.7255052836770288,285,"{'max_depth': 3, 'learning_rate': 0.01, 'num_boost_round': 500, 'subsample': 0.8, 'colsample_bytree': 1.0, 'objective': 'binary:logistic', 'eval_metric': 'logloss', 'early_stopping_rounds': 50}",2023,10
0.69433465085639,0.1987049960016605,0.5820704539449028,0.7497109496552807,328,9,3034,759,0.7263157894736842,0.18665127914306967,0.5501239363631187,0.7874886855073921,285,"{'max_depth': 3, 'learning_rate': 0.01, 'num_boost_round': 500, 'subsample': 0.8, 'colsample_bytree': 1.0, 'objective': 'binary:logistic', 'eval_metric': 'logloss', 'early_stopping_rounds': 50}",2024,10
0.7178294573643411,0.19187566781821555,0.5681857533216931,0.7677469746104564,499,9,2579,645,0.6514084507042254,0.21856912393441139,0.6292096507896316,0.7033962264150944,284,"{'max_depth': 3, 'learning_rate': 0.01, 'num_boost_round': 500, 'subsample': 1.0, 'colsample_bytree': 0.8, 'objective': 'binary:logistic', 'eval_metric': 'logloss', 'early_stopping_rounds': 50}",2022,11
0.6994301994301995,0.19622038144359952,0.5762898101177877,0.755639755902361,329,9,2806,702,0.6666666666666666,0.20500270028847226,0.5937784292767756,0.7255052836770288,285,"{'max_depth': 3, 'learning_rate': 0.01, 'num_boost_round': 500, 'subsample': 1.0, 'colsample_bytree': 0.8, 'objective': 'binary:logistic', 'eval_metric': 'logloss', 'early_stopping_rounds': 50}",2023,11
0.6851119894598156,0.1991582267482912,0.5828008979179194,0.7491792397619081,482,9,3034,759,0.7157894736842105,0.18635700761156113,0.5482576265331772,0.7883435582822087,285,"{'max_depth': 3, 'learning_rate': 0.01, 'num_boost_round': 500, 'subsample': 1.0, 'colsample_bytree': 0.8, 'objective': 'binary:logistic', 'eval_metric': 'logloss', 'early_stopping_rounds': 50}",2024,11
0.7224806201550388,0.1911891134979052,0.5665497751716174,0.7694574072609348,496,9,2579,645,0.6549295774647887,0.21833428763730167,0.629048315212394,0.7039496855345913,284,"{'max_depth': 3, 'learning_rate': 0.01, 'num_boost_round': 500, 'subsample': 1.0, 'colsample_bytree': 1.0, 'objective': 'binary:logistic', 'eval_metric': 'logloss', 'early_stopping_rounds': 50}",2022,12
0.7037037037037037,0.19620074091515605,0.5766987035326124,0.756377551020408,394,9,2806,702,0.6701754385964912,0.20532700705510948,0.5939263271637645,0.7248127629014056,285,"{'max_depth': 3, 'learning_rate': 0.01, 'num_boost_round': 500, 'subsample': 1.0, 'colsample_bytree': 1.0, 'objective': 'binary:logistic', 'eval_metric': 'logloss', 'early_stopping_rounds': 50}",2023,12
0.6903820816864296,0.19904082087976696,0.5828150989185007,0.7491649656708108,419,9,3034,759,0.7228070175438597,0.1860581755892857,0.5475547385072892,0.7905561701699689,285,"{'max_depth': 3, 'learning_rate': 0.01, 'num_boost_round': 500, 'subsample': 1.0, 'colsample_bytree': 1.0, 'objective': 'binary:logistic', 'eval_metric': 'logloss', 'early_stopping_rounds': 50}",2024,12
0.7131782945736435,0.19088234858512593,0.5655210668049183,0.7696254844578028,88,9,2579,645,0.6584507042253521,0.21616466648269933,0.6240049598338336,0.7106415094339623,284,"{'max_depth': 3, 'learning_rate': 0.05, 'num_boost_round': 100, 'subsample': 0.8, 'colsample_bytree': 0.8, 'objective': 'binary:logistic', 'eval_metric': 'logloss', 'early_stopping_rounds': 50}",2022,13
0.6937321937321937,0.1959656132241206,0.5760333244890081,0.75656095771642,74,9,2806,702,0.6736842105263158,0.204860647874117,0.5929768987778352,0.7251461988304093,285,"{'max_depth': 3, 'learning_rate': 0.05, 'num_boost_round': 100, 'subsample': 0.8, 'colsample_bytree': 0.8, 'objective': 'binary:logistic', 'eval_metric': 'logloss', 'early_stopping_rounds': 50}",2023,13
0.6930171277997365,0.19849072598173492,0.5817399196755576,0.7513524701314643,87,9,3034,759,0.7087719298245614,0.18754007878982137,0.5517045509268862,0.7843709142110027,285,"{'max_depth': 3, 'learning_rate': 0.05, 'num_boost_round': 100, 'subsample': 0.8, 'colsample_bytree': 0.8, 'objective': 'binary:logistic', 'eval_metric': 'logloss', 'early_stopping_rounds': 50}",2024,13
0.7147286821705426,0.19173521053506792,0.5680934830948376,0.7673317250652535,95,9,2579,645,0.6443661971830986,0.2171395045035497,0.627157883225095,0.7051069182389937,284,"{'max_depth': 3, 'learning_rate': 0.05, 'num_boost_round': 100, 'subsample': 0.8, 'colsample_bytree': 1.0, 'objective': 'binary:logistic', 'eval_metric': 'logloss', 'early_stopping_rounds': 50}",2022,14
0.698005698005698,0.19686079018852848,0.5785315532911804,0.7547852474323062,75,9,2806,702,0.6666666666666666,0.20554925858236586,0.5956405117068567,0.7217092438699086,285,"{'max_depth': 3, 'learning_rate': 0.05, 'num_boost_round': 100, 'subsample': 0.8, 'colsample_bytree': 1.0, 'objective': 'binary:logistic', 'eval_metric': 'logloss', 'early_stopping_rounds': 50}",2023,14
0.6903820816864296,0.19817558469308452,0.5807992886400066,0.7520376265041324,79,9,3034,759,0.7157894736842105,0.1882764211950881,0.5529602056967909,0.7834657548023736,285,"{'max_depth': 3, 'learning_rate': 0.05, 'num_boost_round': 100, 'subsample': 0.8, 'colsample_bytree': 1.0, 'objective': 'binary:logistic', 'eval_metric': 'logloss', 'early_stopping_rounds': 50}",2024,14
0.7116279069767442,0.19212461860487004,0.5687673248045281,0.7677272008225895,98,9,2579,645,0.6584507042253521,0.21857116086075112,0.6291964725433388,0.7041006289308176,284,"{'max_depth': 3, 'learning_rate': 0.05, 'num_boost_round': 100, 'subsample': 1.0, 'colsample_bytree': 0.8, 'objective': 'binary:logistic', 'eval_metric': 'logloss', 'early_stopping_rounds': 50}",2022,15
0.6937321937321937,0.19688311627059826,0.5779543412590843,0.7542433640122714,99,9,2806,702,0.6631578947368421,0.20505424236759243,0.5936098951720575,0.7248897096542526,285,"{'max_depth': 3, 'learning_rate': 0.05, 'num_boost_round': 100, 'subsample': 1.0, 'colsample_bytree': 0.8, 'objective': 'binary:logistic', 'eval_metric': 'logloss', 'early_stopping_rounds': 50}",2023,15
0.6811594202898551,0.19942175412849403,0.583365565938672,0.7481300940662603,99,9,3034,759,0.712280701754386,0.18682717709997665,0.5493401510821447,0.7875641154581113,285,"{'max_depth': 3, 'learning_rate': 0.05, 'num_boost_round': 100, 'subsample': 1.0, 'colsample_bytree': 0.8, 'objective': 'binary:logistic', 'eval_metric': 'logloss', 'early_stopping_rounds': 50}",2024,15
0.7224806201550388,0.19152419819817262,0.5673064463166115,0.7682314324131931,99,9,2579,645,0.6654929577464789,0.21821171463798675,0.6286942510575391,0.7046540880503145,284,"{'max_depth': 3, 'learning_rate': 0.05, 'num_boost_round': 100, 'subsample': 1.0, 'colsample_bytree': 1.0, 'objective': 'binary:logistic', 'eval_metric': 'logloss', 'early_stopping_rounds': 50}",2022,16
0.7037037037037037,0.19650278637192753,0.5775029052064774,0.7549019607843138,63,9,2806,702,0.6631578947368421,0.20547849278407854,0.594170286947088,0.7233764235149277,285,"{'max_depth': 3, 'learning_rate': 0.05, 'num_boost_round': 100, 'subsample': 1.0, 'colsample_bytree': 1.0, 'objective': 'binary:logistic', 'eval_metric': 'logloss', 'early_stopping_rounds': 50}",2023,16
0.686429512516469,0.19851224672663603,0.581481059163535,0.7505995118260844,99,9,3034,759,0.7192982456140351,0.18663452122441085,0.548238836764711,0.7877401186764558,285,"{'max_depth': 3, 'learning_rate': 0.05, 'num_boost_round': 100, 'subsample': 1.0, 'colsample_bytree': 1.0, 'objective': 'binary:logistic', 'eval_metric': 'logloss', 'early_stopping_rounds': 50}",2024,16
0.7069767441860465,0.19212476660512792,0.5693073767117525,0.7661057502175116,116,9,2579,645,0.6408450704225352,0.21877518066969956,0.6310393698222343,0.7053584905660377,284,"{'max_depth': 3, 'learning_rate': 0.05, 'num_boost_round': 300, 'subsample': 0.8, 'colsample_bytree': 0.8, 'objective': 'binary:logistic', 'eval_metric': 'logloss', 'early_stopping_rounds': 50}",2022,17
0.6851851851851852,0.19707797927433146,0.5788137341180639,0.7538098572762437,74,9,2806,702,0.6701754385964912,0.20512170074139452,0.592929986145866,0.7246845183133271,285,"{'max_depth': 3, 'learning_rate': 0.05, 'num_boost_round': 300, 'subsample': 0.8, 'colsample_bytree': 0.8, 'objective': 'binary:logistic', 'eval_metric': 'logloss', 'early_stopping_rounds': 50}",2023,17
0.6903820816864296,0.19889502070344262,0.5832197349514721,0.7502890503447194,103,9,3034,759,0.7192982456140351,0.18764146715542382,0.5518593012292833,0.7846726340138791,285,"{'max_depth': 3, 'learning_rate': 0.05, 'num_boost_round': 300, 'subsample': 0.8, 'colsample_bytree': 0.8, 'objective': 'binary:logistic', 'eval_metric': 'logloss', 'early_stopping_rounds': 50}",2024,17
0.7193798449612403,0.19234931536289465,0.5712666392771303,0.7666198687020486,110,9,2579,645,0.6408450704225352,0.2178377441380457,0.6298031848752934,0.7041006289308175,284,"{'max_depth': 3, 'learning_rate': 0.05, 'num_boost_round': 300, 'subsample': 0.8, 'colsample_bytree': 1.0, 'objective': 'binary:logistic', 'eval_metric': 'logloss', 'early_stopping_rounds': 50}",2022,18
0.698005698005698,0.1976623139565403,0.5808532503456186,0.7530595571561959,75,9,2806,702,0.6701754385964912,0.20494791037915383,0.5944545242799995,0.7236072637734688,285,"{'max_depth': 3, 'learning_rate': 0.05, 'num_boost_round': 300, 'subsample': 0.8, 'colsample_bytree': 1.0, 'objective': 'binary:logistic', 'eval_metric': 'logloss', 'early_stopping_rounds': 50}",2023,18
0.69433465085639,0.19787580577792224,0.5805112854212515,0.7530082646987453,79,9,3034,759,0.7157894736842105,0.1878665378486627,0.552332666668265,0.7842703409433773,285,"{'max_depth': 3, 'learning_rate': 0.05, 'num_boost_round': 300, 'subsample': 0.8, 'colsample_bytree': 1.0, 'objective': 'binary:logistic', 'eval_metric': 'logloss', 'early_stopping_rounds': 50}",2024,18
