game_id,season,week,kickoff,home_team,away_team,home_score,away_score,spread_close,total_close,home_prior_games,home_prior_epa_sum,home_prior_plays,home_prior_epa_mean,home_epa_pp_last3,home_epa_pp_last5,home_prior_margin_avg,home_margin_last3,home_margin_last5,home_prior_points_for_avg,home_prior_points_against_avg,home_points_for_last3,home_points_against_last3,home_prior_win_pct,home_win_pct_last5,home_season_win_pct,home_season_point_diff_avg,home_rest_days,home_rest_lt_6,home_rest_gt_13,home_travel_change,home_prev_result,home_prev_margin,home_prev_points_for,home_prev_points_against,home_prev_spread_close,home_qb_change,home_qb_team_games,home_qb_total_games,home_coach_change,home_coach_team_games,home_coach_total_games,home_surface_grass,home_surface_artificial,home_roof_dome,home_roof_outdoors,home_prior_turnovers_avg,home_prior_turnovers_opp_avg,home_prior_penalties_avg,home_prior_penalty_yards_avg,home_prior_success_rate,home_success_rate_last3,home_success_rate_last5,home_prior_air_yards,home_prior_yac,home_prior_cpoe,home_prior_completion_pct,home_prior_wp_q4_mean,home_prior_shotgun_rate,home_prior_no_huddle_rate,home_prior_explosive_pass_rate,home_prior_explosive_rush_rate,away_prior_games,away_prior_epa_sum,away_prior_plays,away_prior_epa_mean,away_epa_pp_last3,away_epa_pp_last5,away_prior_margin_avg,away_margin_last3,away_margin_last5,away_prior_points_for_avg,away_prior_points_against_avg,away_points_for_last3,away_points_against_last3,away_prior_win_pct,away_win_pct_last5,away_season_win_pct,away_season_point_diff_avg,away_rest_days,away_rest_lt_6,away_rest_gt_13,away_travel_change,away_prev_result,away_prev_margin,away_prev_points_for,away_prev_points_against,away_prev_spread_close,away_qb_change,away_qb_team_games,away_qb_total_games,away_coach_change,away_coach_team_games,away_coach_total_games,away_surface_grass,away_surface_artificial,away_roof_dome,away_roof_outdoors,away_prior_turnovers_avg,away_prior_turnovers_opp_avg,away_prior_penalties_avg,away_prior_penalty_yards_avg,away_prior_success_rate,away_success_rate_last3,away_success_rate_last5,away_prior_air_yards,away_prior_yac,away_prior_cpoe,away_prior_completion_pct,away_prior_wp_q4_mean,away_prior_shotgun_rate,away_prior_no_huddle_rate,away_prior_explosive_pass_rate,away_prior_explosive_rush_rate,prior_epa_mean_diff,prior_games_diff,epa_pp_last3_diff,epa_pp_last5_diff,prior_margin_avg_diff,margin_last3_diff,margin_last5_diff,prior_points_for_avg_diff,prior_points_against_avg_diff,points_for_last3_diff,points_against_last3_diff,prior_win_pct_diff,win_pct_last5_diff,season_win_pct_diff,season_point_diff_avg_diff,rest_days_diff,qb_change_diff,qb_team_games_diff,qb_total_games_diff,coach_change_diff,coach_team_games_diff,coach_total_games_diff,surface_grass_diff,surface_artificial_diff,roof_dome_diff,roof_outdoors_diff,prior_turnovers_avg_diff,prior_penalties_avg_diff,prior_success_rate_diff,success_rate_last3_diff,prior_air_yards_diff,prior_cpoe_diff,prior_completion_pct_diff,prior_shotgun_rate_diff,prior_explosive_pass_rate_diff,epa_diff_prior,plays_diff_prior,rest_diff,home_margin,home_win,home_cover,over_hit,is_push,home_fourth_downs,home_go_rate,home_punt_rate,home_fg_rate,home_avg_go_boost,home_avg_fg_boost,home_bad_decisions,home_bad_decision_rate,home_conversions,home_conversion_rate,home_fourth_down_epa,home_fourth_down_avg_epa,away_fourth_downs,away_go_rate,away_punt_rate,away_fg_rate,away_avg_go_boost,away_avg_fg_boost,away_bad_decisions,away_bad_decision_rate,away_conversions,away_conversion_rate,away_fourth_down_epa,away_fourth_down_avg_epa,fourth_downs_diff,go_rate_diff,bad_decision_rate_diff,conversion_rate_diff,avg_go_boost_diff,fourth_down_epa_diff,home_total_injuries,away_total_injuries,home_injuries_out,away_injuries_out,home_qb_injuries,away_qb_injuries,home_ol_injuries,away_ol_injuries,home_injury_load,away_injury_load,injury_load_diff,total_injuries_diff,qb_injury_diff,epa_gap,market_prob,p_hat,edge,home_result
2024_03_SF_LA,2024,3,2024-09-22 00:00:00+00:00,LA,SF,27.0,24.0,-6.0,44.5,144,-91.572025019,12003.0,-0.0076290948112138,0.0410243966262131,0.0283007374562473,1.6944444444444444,-12.666666666666666,-7.2,23.93055555555556,22.23611111111111,17.666666666666668,30.33333333333333,0.5625,0.4,0.0,-18.5,7.0,0.0,0.0,1.0,0.0,-31.0,10.0,41.0,-1.0,0.0,144.0,7259.0,0.0,144.0,7079.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,428,-222.327268215,35123.0,-0.0063299623669675,0.0281936509534151,0.0663718280500031,-0.3551401869158878,1.3333333333333333,2.0,21.9088785046729,22.264018691588785,23.666666666666668,22.33333333333333,0.4871495327102804,0.6,0.5,3.5,7.0,0.0,0.0,0.0,0.0,-6.0,17.0,23.0,-4.5,0.0,428.0,12691.0,0.0,428.0,12377.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,-0.0012991324442463,-284,0.012830745672798,-0.0380710905937558,2.0495846313603323,-14.0,-9.2,2.0216770508826585,-0.0279075804776738,-6.0,8.0,0.0753504672897196,-0.1999999999999999,-0.5,-22.0,0.0,0.0,-284.0,-5432.0,0.0,-284.0,-5298.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0012991324442463,-23120.0,0.0,3.0,1.0,0.0,1.0,False,6.0,0.33333334,0.5,0.16666667,0.005386906,-0.020626737,0.0,0.0,2.0,1.0,3.6737826,0.6122971,5.0,0.2,0.4,0.4,-0.008106059,-0.05233147,0.0,0.0,1.0,1.0,-3.80765,-0.76153,1.0,0.1333333399999999,0.0,0.0,0.013492965,7.4814326,7,6,2,1,0,0,0,0,10.0,8.6,1.4,1,0,-0.0012991324442463,0.15260866484263105,0.15260866484263105,0.0,1
2024_03_WAS_CIN,2024,3,2024-09-23 00:00:00+00:00,CIN,WAS,33.0,38.0,7.5,46.0,418,-620.134752915,35108.0,-0.0176636308794291,0.0312218177278881,-0.0204754180703377,-1.6028708133971292,3.333333333333333,-4.2,20.9377990430622,22.54066985645933,22.0,18.666666666666668,0.4569377990430622,0.2,0.0,-3.5,8.0,0.0,0.0,1.0,0.0,-1.0,25.0,26.0,6.5,0.0,418.0,3100.0,0.0,418.0,3032.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,413,-1213.513750016,34602.0,-0.0350706245308363,-0.0354737180774524,-0.0797800937270335,-3.0,-14.0,-12.2,19.79661016949153,22.79661016949153,17.0,31.0,0.4164648910411622,0.2,0.5,-7.0,8.0,0.0,0.0,1.0,1.0,3.0,21.0,18.0,1.5,0.0,413.0,14311.0,0.0,413.0,13964.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0174069936514071,5,0.0666955358053406,0.0593046756566957,1.3971291866028708,17.333333333333332,7.999999999999999,1.1411888735706732,-0.2559403130321946,5.0,-12.333333333333332,0.0404729080018999,0.0,-0.5,3.5,0.0,0.0,5.0,-11211.0,0.0,5.0,-10932.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0174069936514071,506.0,0.0,-5.0,0.0,1.0,1.0,False,4.0,0.25,0.0,0.75,0.0,-0.0035619487,1.0,0.25,1.0,1.0,0.8204216,0.2051054,4.0,0.75,0.0,0.25,0.031433713,-0.019536408,0.0,0.0,3.0,1.0,9.849934,2.4624834,0.0,-0.5,0.25,0.0,-0.031433713,-9.0295124,9,8,2,1,0,0,0,0,13.3,5.5,7.8,1,0,0.0174069936514071,0.8949994149797352,0.8949994149797352,0.0,0
2024_04_BUF_BAL,2024,4,2024-09-29 00:00:00+00:00,BAL,BUF,35.0,10.0,2.5,46.5,436,-292.713972708,37168.0,-0.0078754297435428,0.036727005550988,0.0276950746927191,4.323394495412844,-2.333333333333333,2.0,22.68348623853211,18.360091743119263,23.666666666666668,26.0,0.591743119266055,0.4,0.3333333333333333,-2.333333333333333,7.0,0.0,0.0,1.0,1.0,3.0,28.0,25.0,-1.5,0.0,436.0,1323.0,0.0,436.0,1300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,417,-616.453954578,34816.0,-0.0177060533828699,0.2139872925879221,0.1568031824822633,0.0479616306954436,21.33333333333333,15.0,21.50599520383693,21.45803357314149,37.333333333333336,16.0,0.4892086330935252,0.8,1.0,21.33333333333333,6.0,0.0,0.0,1.0,1.0,37.0,47.0,10.0,4.0,0.0,417.0,1767.0,0.0,417.0,1733.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0098306236393271,19,-0.177260287036934,-0.1291081077895442,4.2754328647174,-23.666666666666664,-13.0,1.17749103469518,-3.097941830022222,-13.666666666666668,10.0,0.1025344861725298,-0.4,-0.6666666666666667,-23.666666666666664,1.0,0.0,19.0,-444.0,0.0,19.0,-433.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0098306236393271,2352.0,1.0,25.0,1.0,1.0,0.0,False,4.0,0.0,1.0,0.0,-0.009779939,-0.009984575,0.0,0.0,0.0,0.0,0.23926184,0.05981546,10.0,0.1,0.6,0.2,0.012658588,-0.029256472,1.0,0.1,1.0,1.0,-0.12557968,-0.0125579685,-6.0,-0.1,-0.1,-1.0,-0.022438527,0.36484152,9,7,1,3,0,0,2,1,12.0,12.6,-0.6,2,0,0.0098306236393271,0.6713474534827301,0.6713474534827301,0.0,1
2024_04_CIN_CAR,2024,4,2024-09-29 00:00:00+00:00,CAR,CIN,24.0,34.0,-4.5,47.0,421,-1012.87538974,34885.0,-0.0290346965670058,-0.1973040374232635,-0.2583701960102569,-1.144893111638955,-15.333333333333334,-16.2,20.9667458432304,22.11163895486936,16.333333333333332,31.666666666666668,0.4596199524940617,0.2,0.3333333333333333,-15.333333333333334,7.0,0.0,0.0,1.0,1.0,14.0,36.0,22.0,5.5,0.0,421.0,2216.0,0.0,421.0,2171.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,419,-597.014806915,35185.0,-0.0169678785537871,0.1055954770563645,0.0743512715400518,-1.6109785202863962,-4.0,-0.6,20.96658711217184,22.577565632458235,22.666666666666668,26.666666666666668,0.4558472553699284,0.2,0.0,-4.0,6.0,0.0,0.0,1.0,0.0,-5.0,33.0,38.0,7.5,0.0,419.0,3101.0,0.0,419.0,3033.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,-0.0120668180132187,2,-0.3028995144796281,-0.3327214675503088,0.4660854086474413,-11.333333333333334,-15.6,0.0001587310585655,-0.4659266775888753,-6.333333333333336,5.0,0.0037726971241333,0.0,0.3333333333333333,-11.333333333333334,1.0,0.0,2.0,-885.0,0.0,2.0,-862.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0120668180132187,-300.0,1.0,-10.0,0.0,0.0,1.0,False,6.0,0.5,0.33333334,0.16666667,0.009993425,-0.028703902,0.0,0.0,1.0,0.33333334,-2.1065798,-0.35109663,5.0,0.0,0.6,0.4,-0.0024772168,-0.034013268,0.0,0.0,0.0,0.0,5.05335,1.01067,1.0,0.5,0.0,0.33333334,0.0124706418,-7.1599298000000005,11,10,3,2,0,0,2,1,18.3,15.6,2.7,1,0,-0.0120668180132187,0.21657909576817594,0.21657909576817594,0.0,0
2024_04_CLE_LV,2024,4,2024-09-29 00:00:00+00:00,LV,CLE,20.0,16.0,-2.5,36.5,71,-80.53371264399998,5810.0,-0.0138612242072289,-0.1192830282017618,-0.0310798841731889,-2.267605633802817,-7.666666666666667,-2.6,22.70422535211268,24.97183098591549,19.33333333333333,27.0,0.4647887323943662,0.4,0.3333333333333333,-7.666666666666667,7.0,0.0,0.0,0.0,0.0,-14.0,22.0,36.0,5.5,0.0,71.0,7505.0,0.0,71.0,7303.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,410,-1996.305763639,33549.0,-0.0595041808590122,-0.1493578967449507,-0.1790603658893477,-5.146341463414634,-5.666666666666667,-13.0,18.121951219512194,23.26829268292683,16.666666666666668,22.33333333333333,0.3426829268292683,0.2,0.3333333333333333,-5.666666666666667,7.0,0.0,0.0,1.0,0.0,-6.0,15.0,21.0,6.5,0.0,410.0,3536.0,0.0,410.0,3457.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0456429566517832,-339,0.0300748685431888,0.1479804817161587,2.8787358296118173,-2.0,10.4,4.582274132600482,1.7035383029886615,2.6666666666666643,4.666666666666668,0.1221058055650978,0.2,0.0,-2.0,0.0,0.0,-339.0,3969.0,0.0,-339.0,3846.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0456429566517832,-27739.0,0.0,4.0,1.0,1.0,0.0,False,7.0,0.0,0.71428573,0.2857143,-0.040093474,-0.048229568,0.0,0.0,0.0,0.0,2.0990057,0.29985794,7.0,0.14285715,0.71428573,0.14285715,0.008408375,-0.090582356,2.0,0.2857143,0.0,0.0,-1.632821,-0.23326014,0.0,-0.14285715,-0.2857143,0.0,-0.048501849,3.7318267,11,17,4,4,0,0,1,2,23.0,19.5,3.5,-6,0,0.0456429566517832,0.32865254651727005,0.32865254651727005,0.0,1
2024_04_DAL_NYG,2024,4,2024-09-26 00:00:00+00:00,NYG,DAL,15.0,20.0,-5.5,45.0,424,-779.9057352200001,35840.0,-0.0217607627014508,-0.0960932116484363,-0.072969216951034,-1.3985849056603774,-6.333333333333333,-0.6,21.06603773584905,22.46462264150944,15.0,21.33333333333333,0.4775943396226415,0.4,0.3333333333333333,-6.333333333333333,4.0,1.0,0.0,1.0,1.0,6.0,21.0,15.0,6.5,0.0,424.0,9766.0,0.0,424.0,9508.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,421,286.569530695,35356.0,0.0081052588159011,-0.0162126162083603,0.0327187286367137,1.479809976247031,-4.0,0.0,23.213776722090262,21.73396674584323,25.666666666666668,29.666666666666668,0.5296912114014252,0.4,0.3333333333333333,-4.0,4.0,1.0,0.0,1.0,0.0,-3.0,25.0,28.0,-1.5,0.0,421.0,3982.0,0.0,421.0,3892.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,-0.029866021517352,3,-0.0798805954400759,-0.1056879455877478,-2.878394881907409,-2.333333333333333,-0.6,-2.1477389862412046,0.730655895666203,-10.666666666666668,-8.333333333333336,-0.0520968717787836,0.0,0.0,-2.333333333333333,0.0,0.0,3.0,5784.0,0.0,3.0,5616.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.029866021517352,484.0,0.0,-5.0,0.0,0.0,0.0,False,10.0,0.4,0.1,0.5,0.034171738,-0.04399071,2.0,0.2,3.0,0.75,8.929034,0.8929034,8.0,0.125,0.375,0.375,-0.007958724,-0.038337164,0.0,0.0,1.0,1.0,3.412316,0.4265395,2.0,0.275,0.2,-0.25,0.042130462,5.516717999999999,8,8,2,0,0,0,0,0,7.3,4.0,3.3,0,0,-0.029866021517352,0.17201283293576136,0.17201283293576136,0.0,0
2024_04_DEN_NYJ,2024,4,2024-09-29 00:00:00+00:00,NYJ,DEN,9.0,10.0,7.5,39.5,418,-1553.1715464059998,34435.0,-0.0451044445014084,0.0676874667421673,-0.0410781729234111,-2.411483253588517,5.0,2.4,19.35406698564593,21.76555023923445,22.33333333333333,17.333333333333332,0.4401913875598086,0.6,0.6666666666666666,5.0,10.0,0.0,0.0,0.0,1.0,21.0,24.0,3.0,6.5,0.0,418.0,10209.0,0.0,418.0,9940.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,421,-45.515398233,36029.0,-0.0012632989600877,-0.0540436958340876,-0.0478046808580282,0.5320665083135392,2.0,0.0,22.517814726840854,21.98574821852732,17.333333333333332,15.333333333333334,0.5249406175771971,0.4,0.3333333333333333,2.0,7.0,0.0,0.0,0.0,1.0,19.0,26.0,7.0,6.0,0.0,421.0,4428.0,0.0,421.0,4327.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,-0.0438411455413207,-3,0.1217311625762549,0.0067265079346171,-2.943549761902056,3.0,2.4,-3.1637477411949213,-0.2201979792928661,5.0,1.9999999999999984,-0.0847492300173884,0.1999999999999999,0.3333333333333333,3.0,3.0,0.0,-3.0,5781.0,0.0,-3.0,5613.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0438411455413207,-1594.0,3.0,-1.0,0.0,1.0,0.0,False,13.0,0.07692308,0.53846157,0.30769232,0.016785348,-0.021157494,0.0,0.0,0.0,0.0,-5.103034,-0.39254108,10.0,0.0,0.8,0.2,0.005754438,-0.038026348,1.0,0.1,0.0,0.0,-2.8920586,-0.28920585,3.0,0.07692308,-0.1,0.0,0.0110309099999999,-2.2109754,3,3,1,1,0,0,1,0,8.4,3.0,5.4,0,0,-0.0438411455413207,0.8949994149797352,0.8949994149797352,0.0,0
2024_04_JAX_HOU,2024,4,2024-09-29 00:00:00+00:00,HOU,JAX,24.0,20.0,5.5,44.5,370,-1018.848590724,30864.0,-0.0330109056092535,-0.0654002838277107,-0.0451540603941345,-2.5783783783783782,-6.333333333333333,-2.4,20.65405405405405,23.232432432432432,18.33333333333333,24.666666666666668,0.431081081081081,0.6,0.6666666666666666,-6.333333333333333,7.0,0.0,0.0,1.0,0.0,-27.0,7.0,34.0,-2.0,0.0,370.0,5727.0,0.0,370.0,5592.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,416,-1462.765535274,34701.0,-0.0421534115810495,-0.0794800379798168,-0.0439769789447529,-2.2716346153846154,-15.0,-5.4,19.942307692307693,22.213942307692307,13.333333333333334,28.33333333333333,0.4038461538461538,0.2,0.0,-15.0,6.0,0.0,0.0,0.0,0.0,-37.0,10.0,47.0,4.0,0.0,416.0,6630.0,0.0,416.0,6472.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.009142505971796,-46,0.014079754152106,-0.0011770814493816,-0.3067437629937628,8.666666666666668,3.0000000000000004,0.7117463617463606,1.0184901247401257,4.999999999999998,-3.666666666666664,0.0272349272349272,0.3999999999999999,0.6666666666666666,8.666666666666668,1.0,0.0,-46.0,-903.0,0.0,-46.0,-880.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009142505971796,-3837.0,1.0,4.0,1.0,1.0,0.0,False,6.0,0.0,1.0,0.0,-0.014654142,-0.067568034,1.0,0.16666667,0.0,0.0,-0.27424347,-0.045707244,8.0,0.125,0.625,0.25,-0.021331634,-0.056957956,0.0,0.0,0.0,0.0,5.342219,0.66777736,-2.0,-0.125,0.16666667,0.0,0.0066774919999999,-5.61646247,9,11,3,2,0,0,0,0,12.4,11.4,1.0,-2,0,0.009142505971796,0.8279871670642386,0.8279871670642386,0.0,1
2024_04_KC_LAC,2024,4,2024-09-29 00:00:00+00:00,LAC,KC,10.0,17.0,-7.5,41.5,121,-3.4946440339999825,10195.0,-0.0003427801897008,-0.0612571467976799,-0.0913887550476177,0.9834710743801652,8.333333333333334,3.4,23.58677685950413,22.60330578512397,19.33333333333333,11.0,0.4958677685950413,0.4,0.6666666666666666,8.333333333333334,7.0,0.0,0.0,1.0,0.0,-10.0,10.0,20.0,3.0,0.0,121.0,7408.0,0.0,121.0,7217.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,432,1587.164521401,36057.0,0.0440182078764456,0.0676057643958574,0.0587995871666516,2.3449074074074074,4.333333333333333,4.6,24.194444444444443,21.84953703703704,25.0,20.666666666666668,0.5671296296296297,1.0,1.0,4.333333333333333,7.0,0.0,0.0,0.0,1.0,5.0,22.0,17.0,-3.0,0.0,432.0,7087.0,0.0,432.0,6918.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,-0.0443609880661464,-311,-0.1288629111935374,-0.1501883422142694,-1.361436333027242,4.000000000000001,-1.1999999999999995,-0.6076675849403124,0.7537687480869302,-5.666666666666668,-9.666666666666668,-0.0712618610345883,-0.6,-0.3333333333333333,4.000000000000001,0.0,0.0,-311.0,321.0,0.0,-311.0,299.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0443609880661464,-25862.0,0.0,-7.0,0.0,0.0,0.0,False,9.0,0.11111111,0.6666667,0.22222222,-0.024503091,-0.019324433,0.0,0.0,0.0,0.0,-6.718693,-0.7465214,6.0,0.0,0.6666667,0.33333334,-0.010543526,-0.04867628,2.0,0.33333334,0.0,0.0,-0.22897583,-0.038162638,3.0,0.11111111,-0.33333334,0.0,-0.013959565,-6.4897171700000005,15,6,3,1,1,0,2,0,23.4,4.5,18.9,9,1,-0.0443609880661464,0.10500058502026482,0.10500058502026482,0.0,0
2024_04_LA_CHI,2024,4,2024-09-29 00:00:00+00:00,CHI,LA,24.0,18.0,3.0,40.0,415,-1978.702985842,34425.0,-0.0574786633505301,-0.1508379644699355,-0.0718969561022511,-1.2674698795180723,-1.3333333333333333,1.6,20.16144578313253,21.428915662650603,17.666666666666668,19.0,0.4602409638554217,0.4,0.3333333333333333,-1.3333333333333333,7.0,0.0,0.0,1.0,0.0,-5.0,16.0,21.0,1.5,0.0,415.0,2656.0,0.0,415.0,2600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,145,-79.791229019,12077.0,-0.0066068749705224,0.0233327635847209,0.0728614097623196,1.703448275862069,-11.333333333333334,-6.8,23.95172413793104,22.248275862068965,19.0,30.33333333333333,0.5655172413793104,0.4,0.3333333333333333,-11.333333333333334,7.0,0.0,0.0,1.0,1.0,3.0,27.0,24.0,-6.0,0.0,145.0,7260.0,0.0,145.0,7080.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,-0.0508717883800076,270,-0.1741707280546565,-0.1447583658645708,-2.9709181553801414,10.0,8.4,-3.7902783547985024,-0.8193601994183624,-1.333333333333332,-11.333333333333332,-0.1052762775238886,0.0,0.0,10.0,0.0,0.0,270.0,-4604.0,0.0,270.0,-4480.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0508717883800076,22348.0,0.0,6.0,1.0,1.0,1.0,False,6.0,0.0,0.8333333,0.16666667,-0.02688913,-0.038046334,0.0,0.0,0.0,0.0,2.14275,0.35712498,6.0,0.0,0.16666667,0.8333333,0.022524873,0.0073682554,1.0,0.16666667,0.0,0.0,-0.20014054,-0.033356756,0.0,0.0,-0.16666667,0.0,-0.049414003,2.34289054,14,6,3,1,0,0,0,0,14.6,5.0,9.6,8,0,-0.0508717883800076,0.7020633698789296,0.7020633698789296,0.0,1
2024_04_MIN_GB,2024,4,2024-09-29 00:00:00+00:00,GB,MIN,29.0,31.0,2.5,44.0,437,1691.8200611681,36739.0,0.046049703616541,0.0513137482143882,0.115025686770072,3.594965675057208,5.666666666666667,6.0,25.26544622425629,21.670480549199084,25.0,19.33333333333333,0.6086956521739131,0.6,0.6666666666666666,5.666666666666667,7.0,0.0,0.0,1.0,1.0,16.0,30.0,14.0,3.0,0.0,437.0,5330.0,0.0,437.0,5207.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,422,-253.012690778,35260.0,-0.0071756293470788,0.052899289501634,-0.0115019665187998,0.4691943127962085,18.33333333333333,4.4,22.981042654028435,22.511848341232227,28.33333333333333,10.0,0.5213270142180095,0.6,1.0,18.33333333333333,7.0,0.0,0.0,1.0,1.0,27.0,34.0,7.0,-2.0,0.0,422.0,8392.0,0.0,422.0,8168.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0532253329636198,15,-0.0015855412872458,0.1265276532888718,3.125771362261,-12.666666666666664,1.5999999999999996,2.284403570227859,-0.841367792033143,-3.333333333333332,9.333333333333332,0.0873686379559035,0.0,-0.3333333333333333,-12.666666666666664,0.0,0.0,15.0,-3062.0,0.0,15.0,-2961.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0532253329636198,1479.0,0.0,-2.0,0.0,1.0,1.0,False,7.0,0.2857143,0.42857143,0.2857143,0.0005849032,0.0062461076,0.0,0.0,0.0,0.0,-5.338992,-0.7627132,7.0,0.14285715,0.71428573,0.14285715,-0.009538858,-0.0084368475,0.0,0.0,0.0,0.0,-4.870716,-0.6958166,0.0,0.14285715,0.0,0.0,0.0101237612,-0.4682760000000003,12,13,1,1,1,0,1,0,12.0,3.6,8.4,-1,1,0.0532253329636198,0.6713474534827301,0.6713474534827301,0.0,0
