game_id,season,week,spread_close,total_close,home_score,away_score,home_epa_mean,away_epa_mean,epa_gap,market_prob,p_hat,edge,action,r,b_prob,pi_prob
2007_10_DAL_NYG,2007,10,-1.0,48.0,20,31,,,0.0,0.4399629902377311,0.44442426030353954,0.0044612700658084314,1,-1.0,0.5416926696297525,0.55892159313386
2007_10_CHI_OAK,2007,10,-3.5,38.5,6,17,,,0.0,0.3616197498051342,0.3731562704236651,0.011536520618530888,1,-1.0,0.5523047646038935,0.5730566774620623
2007_10_IND_SD,2007,10,-3.5,47.5,23,21,,,0.0,0.3642208137289212,0.35834900857301794,-0.0058718051559032425,0,-0.0,0.5262102684627329,0.5382585486641754
2007_10_SF_SEA,2007,10,9.5,37.5,24,0,,,0.0,0.7863247863247863,0.7982280793205717,0.011903292995785408,0,0.0,0.05,0.05
2007_11_TB_ATL,2007,11,-3.0,35.5,7,31,,,0.0,0.37225042301184436,0.39535694680344907,0.023106523791604716,1,-1.0,0.5696496604180195,0.5960819027586131
2007_11_CLE_BAL,2007,11,-1.0,43.5,30,33,,,0.0,0.45774072257642634,0.45231865147599615,-0.0054220711004301925,0,-0.0,0.5268833851822619,0.5391575577745621
2007_11_ARI_CIN,2007,11,3.0,48.5,27,35,,,0.0,0.6135617936565805,0.58753913894835,-0.026022654708230508,0,-0.0,0.49617538853896975,0.49814184732587585
2007_11_NYG_DET,2007,11,-2.5,47.5,10,16,,,0.0,0.4288457052627801,0.3923621505157015,-0.036483554747078595,0,-0.0,0.48072315057599774,0.4775465041740232
2007_11_CAR_GB,2007,11,10.0,37.0,31,17,,,0.0,0.8171500630517025,0.8102098950732469,-0.006940167978455536,0,0.0,0.05,0.05
2007_11_NO_HOU,2007,11,1.0,50.0,23,10,,,0.0,0.5317611340360479,0.5132157573476646,-0.018545376688383297,0,0.0,0.5072862982644066,0.5129771327178773
2007_11_KC_IND,2007,11,14.5,41.5,13,10,,,0.0,0.9069767441860466,0.8882114842797298,-0.018765259906316722,0,0.0,0.05,0.05
2007_11_SD_JAX,2007,11,3.0,40.5,24,17,,,0.0,0.6120841659809568,0.6012187140471523,-0.010865451933804504,0,0.0,0.5187426367202328,0.5282827685115837
2007_11_OAK_MIN,2007,11,4.5,35.0,29,22,,,0.0,0.6786155747836835,0.6608921059152285,-0.017723468868454995,0,0.0,0.5085104181333381,0.5146123278658397
2007_11_MIA_PHI,2007,11,9.5,40.5,17,7,,,0.0,0.8002016726081367,0.7947791184695442,-0.005422554138592495,0,0.0,0.05,0.05
2007_11_PIT_NYJ,2007,11,-9.5,40.0,19,16,,,0.0,0.21367521367521367,0.1977844499787419,-0.01589076369647177,0,-0.0,0.05,0.05
2007_11_WAS_DAL,2007,11,11.0,46.5,28,23,,,0.0,0.8335486242521984,0.8218796132262932,-0.01166901102590523,0,0.0,0.05,0.05
2007_11_CHI_SEA,2007,11,6.0,38.0,30,23,,,0.0,0.706429605127145,0.7034348265749177,-0.002994778552227295,0,0.0,0.5305177007645236,0.5440107293779401
2007_11_STL_SF,2007,11,-3.0,39.0,9,13,,,0.0,0.37225042301184436,0.3894380817791668,0.017187658767322422,1,-1.0,0.5607798174677973,0.584321259707805
2007_11_NE_BUF,2007,11,-15.5,46.0,10,56,,,0.0,0.10810810810810809,0.09000141449329854,-0.018106693614809544,0,-0.0,0.05,0.05
2007_11_TEN_DEN,2007,11,1.0,38.0,34,20,,,0.0,0.5116279069767442,0.534443247543674,0.022815340566929798,1,0.9099999999999999,0.5692135452911983,0.5955044212978546
2007_12_GB_DET,2007,12,-3.5,46.5,26,37,,,0.0,0.37921348314606745,0.3599815746832496,-0.01923190846281786,0,-0.0,0.5062641971823261,0.5116118784030848
2007_12_NYJ_DAL,2007,12,14.0,47.5,34,3,,,0.0,0.8983172216254923,0.876259025470684,-0.022058196154808307,0,0.0,0.05,0.05
2007_12_IND_ATL,2007,12,-13.5,41.0,13,31,,,0.0,0.13536379018612518,0.12048282269292514,-0.014880967493200045,0,-0.0,0.05,0.05
2007_12_NO_CAR,2007,12,-3.0,42.0,6,31,,,0.0,0.3806370364081448,0.38439049904338435,0.0037534626352395684,1,-1.0,0.5406312906066384,0.5575063612617086
2007_12_TEN_CIN,2007,12,1.0,47.0,35,6,,,0.0,0.5230171935662784,0.5185301079783519,-0.0044870855879265426,0,0.0,0.5282830434775913,0.5410267923554438
2007_12_HOU_CLE,2007,12,3.0,52.0,27,17,,,0.0,0.6193629635918553,0.5815101979906321,-0.03785276560122319,0,0.0,0.4787099187765093,0.47486773668587884
2007_12_BUF_JAX,2007,12,9.5,37.0,36,14,,,0.0,0.7863247863247863,0.798798675862431,0.012473889537644722,0,0.0,0.05,0.05
2007_12_OAK_KC,2007,12,4.0,34.5,17,20,,,0.0,0.6703033832905179,0.6452551700647877,-0.025048213225730143,0,0.0,0.4976205631721761,0.5000705359445601
2007_12_MIN_NYG,2007,12,7.0,40.0,17,41,,,0.0,0.7600872410032715,0.7300084667365011,-0.030078774266770414,0,-0.0,0.490169877943905,0.49013105514413446
2007_12_SEA_STL,2007,12,-3.0,45.5,19,24,,,0.0,0.3642208137289212,0.3785330294121974,0.01431221568327623,1,-1.0,0.55646796270968,0.5785932007632292
2007_12_WAS_TB,2007,12,3.5,38.0,19,13,,,0.0,0.6357791862710788,0.622659036165927,-0.013120150105151773,0,0.0,0.5153752820716212,0.523783763741473
2007_12_SF_ARI,2007,12,10.0,37.5,31,37,,,0.0,0.8240046162723601,0.8096639490987422,-0.014340667173617927,0,0.0,0.05,0.05
2007_12_DEN_CHI,2007,12,1.0,42.5,37,34,,,0.0,0.5116279069767442,0.5264934055174589,0.014865498540714728,1,0.9099999999999999,0.5572977295393144,0.5796960063206846
2007_12_BAL_SD,2007,12,9.0,38.5,32,14,,,0.0,0.7885481000732754,0.7850921438539833,-0.0034559562192920668,0,0.0,0.05,0.05
2007_12_PHI_NE,2007,12,24.0,51.0,31,28,,,0.0,0.9453781512605042,0.9672032454393551,0.021825094178850923,0,0.0,0.05,0.05
2007_12_MIA_PIT,2007,12,15.0,37.5,3,0,,,0.0,0.8780487804878049,0.8978485396275624,0.01979975913975751,0,0.0,0.05,0.05
2007_13_GB_DAL,2007,13,7.0,51.5,37,27,,,0.0,0.729871952289072,0.7136332505271619,-0.016238701761910113,0,0.0,0.5107230368365395,0.5175681949530047
2007_13_SF_CAR,2007,13,3.0,35.0,31,14,,,0.0,0.6105953597180889,0.6105339641946129,-6.13955234759489e-05,0,0.0,0.5349124884389256,0.5498772089555166
2007_13_JAX_IND,2007,13,7.0,45.0,28,25,,,0.0,0.7269619681670619,0.7229616935365643,-0.00400027463049768,0,0.0,0.5290119280735539,0.54200013347637
2007_13_SD_KC,2007,13,-6.0,37.0,10,24,,,0.0,0.3068592057761733,0.2950631534927432,-0.011796052283430114,0,-0.0,0.5173524377435195,0.5264253879463141
2007_13_NYJ_MIA,2007,13,1.0,37.0,13,40,,,0.0,0.5638051044083527,0.5362076484386412,-0.027597455969711526,0,-0.0,0.4938417648740274,0.49502820072663545
2007_13_DET_MIN,2007,13,5.5,44.0,42,10,,,0.0,0.6931407942238267,0.6788688740824343,-0.014271920141392336,0,0.0,0.5136563301088725,0.5214871275044894
2007_13_SEA_PHI,2007,13,3.0,40.5,24,28,,,0.0,0.6135617936565805,0.6012187140471523,-0.012343079609428154,0,-0.0,0.516535483366553,0.5253338797821039
2007_13_ATL_STL,2007,13,3.0,40.0,28,16,,,0.0,0.6105953597180889,0.6020687002780107,-0.008526659440078133,0,0.0,0.5222385911916873,0.5329532905412749
2007_13_HOU_TEN,2007,13,3.5,39.5,28,20,,,0.0,0.6409448818897638,0.6201559863163403,-0.02078889557342356,0,0.0,0.5039475493130527,0.5085177792615203
2007_13_BUF_WAS,2007,13,6.5,37.0,16,17,,,0.0,0.7350993377483445,0.7197804661706539,-0.015318871577690518,0,0.0,0.5120945619145865,0.5194005443697649
2007_13_CLE_ARI,2007,13,1.0,52.0,27,21,,,0.0,0.5092984332140034,0.5096711218124582,0.00037268859845485114,1,0.9099999999999999,0.5355630469468494,0.5507453766447475
2007_13_DEN_OAK,2007,13,-3.5,41.0,34,20,,,0.0,0.34956776418347585,0.36901785682496696,0.019450092641491112,1,0.9099999999999999,0.5641713424822818,0.5888218885661651
2007_13_NYG_CHI,2007,13,-1.0,40.0,16,21,,,0.0,0.5046466242274987,0.4584755713326385,-0.04617105289486023,0,-0.0,0.46653200048409166,0.4586936416092175
2007_13_TB_NO,2007,13,5.5,41.0,23,27,,,0.0,0.7106109324758842,0.6834900694145478,-0.02712086306133643,0,0.0,0.4945477488060574,0.49597006108609426
2007_13_CIN_PIT,2007,13,7.0,40.0,24,10,,,0.0,0.7224791859389454,0.7300084667365011,0.00752928079755566,1,0.9099999999999999,0.5462939890655978,0.5650540103349053
2007_13_NE_BAL,2007,13,-19.0,46.0,24,27,,,0.0,0.0816326530612245,0.05616702695263714,-0.02546562610858736,0,-0.0,0.05,0.05
2007_14_CHI_WAS,2007,14,3.0,39.0,24,16,,,0.0,0.6060606060606061,0.6037668226352647,-0.002293783425341367,0,0.0,0.5315676815263006,0.545412561876816
2007_14_MIA_BUF,2007,14,7.0,34.0,38,17,,,0.0,0.7262247838616714,0.7383139483849654,0.012089164523294005,1,0.9099999999999999,0.5531337057528531,0.5741595007267913
2007_14_STL_CIN,2007,14,10.0,45.0,19,10,,,0.0,0.8102981029810298,0.8013304414512697,-0.00896766152976003,0,0.0,0.05,0.05
2007_14_DAL_DET,2007,14,-10.0,50.0,27,28,,,0.0,0.17448045960706432,0.17599784897499296,0.0015173893679286399,0,-0.0,0.05,0.05
2007_14_OAK_GB,2007,14,10.5,40.5,38,7,,,0.0,0.8066783831282953,0.8174432958644543,0.010764912736158982,0,0.0,0.05,0.05
2007_14_TB_HOU,2007,14,-3.0,39.0,28,14,,,0.0,0.42526159764253324,0.3894380817791668,-0.03582351586336646,0,0.0,0.4816944678395322,0.47883935451155724
2007_14_CAR_JAX,2007,14,11.0,39.0,37,6,,,0.0,0.832723470987977,0.8295345181497709,-0.003188952838206194,0,0.0,0.05,0.05
2007_14_NYG_PHI,2007,14,3.0,41.5,13,16,,,0.0,0.6075837079580821,0.5995169148944717,-0.008066793063610467,0,-0.0,0.5229263164967419,0.5338720108126457
2007_14_SD_TEN,2007,14,-1.0,40.0,17,23,,,0.0,0.5,0.4584755713326385,-0.0415244286673615,0,-0.0,0.47332306461784374,0.46770653746222823
2007_14_ARI_SEA,2007,14,7.5,44.0,42,21,,,0.0,0.7709163346613546,0.738630973952184,-0.03228536070917054,0,0.0,0.48691002085866375,0.48578585968214827
2007_14_MIN_SF,2007,14,-7.5,39.0,7,27,,,0.0,0.23991275899672848,0.24921191333541057,0.009299154338682086,1,-1.0,0.5489487330571213,0.5685897359540881
2007_14_KC_DEN,2007,14,7.5,37.5,41,7,,,0.0,0.765625,0.7474333081469332,-0.018191691853066794,0,0.0,0.5078130013580603,0.5136806972755348
2007_14_PIT_NE,2007,14,11.0,49.0,34,13,,,0.0,0.8354430379746836,0.8192688511412564,-0.016174186833427195,0,0.0,0.05,0.05
2007_14_CLE_NYJ,2007,14,-3.0,47.0,18,24,,,0.0,0.3954741872929104,0.376033380265975,-0.019440807026935403,0,-0.0,0.5059532639342892,0.5111965707584752
2007_14_IND_BAL,2007,14,-8.5,41.0,20,44,,,0.0,0.22908366533864538,0.22060413872314405,-0.008479526615501332,0,-0.0,0.05,0.05
2007_14_NO_ATL,2007,14,-4.0,44.0,14,34,,,0.0,0.34604462941034453,0.34744631564684336,0.0014016862364988336,1,-1.0,0.5371053891622988,0.5528033430981456
2007_15_DEN_HOU,2007,15,-2.5,47.0,31,13,,,0.0,0.4306601042269832,0.3932080100427174,-0.037452094184265816,0,0.0,0.4792988086086721,0.4756511736588444
2007_15_CIN_SF,2007,15,-9.0,42.0,20,13,,,0.0,0.23437499999999994,0.20721192164911006,-0.02716307835088988,0,-0.0,0.05,0.05
2007_15_SEA_CAR,2007,15,-7.0,37.0,13,10,,,0.0,0.25818639798488663,0.2657951565914169,0.007608758606530264,1,-1.0,0.5464131994379421,0.5652128203352856
2007_15_BUF_CLE,2007,15,4.5,36.5,8,0,,,0.0,0.662676822633297,0.6585035762367938,-0.004173246396503183,0,0.0,0.5287529332527432,0.5416542823867095
2007_15_TEN_KC,2007,15,-3.5,34.0,17,26,,,0.0,0.3629156800164728,0.3806520768417306,0.017736396825257794,1,-1.0,0.5616025120177626,0.5854133984374538
2007_15_BAL_MIA,2007,15,-3.0,37.5,22,16,,,0.0,0.4001500562711017,0.39197086146363364,-0.008179194807468038,0,0.0,0.5227582112890294,0.5336474444932091
2007_15_NYJ_NE,2007,15,20.5,41.0,20,10,,,0.0,0.9116022099447515,0.9501218672181662,0.038519657273414665,0,0.0,0.05,0.05
2007_15_ARI_NO,2007,15,4.0,49.5,31,24,,,0.0,0.662676822633297,0.6205425874086571,-0.04213423522463988,0,0.0,0.4724301178989795,0.466520440799941
2007_15_JAX_PIT,2007,15,3.5,34.5,22,29,,,0.0,0.6105953597180889,0.6284739135217994,0.017878553803710506,1,-1.0,0.5618156305418711,0.5856962747287561
2007_15_GB_STL,2007,15,-7.0,47.0,14,33,,,0.0,0.2575333195480948,0.2521850697724776,-0.005348249775617153,0,-0.0,0.5269938816081488,0.5393051319382246
2007_15_ATL_TB,2007,15,13.0,37.5,37,3,,,0.0,0.854882584147538,0.8679849102323611,0.01310232608482309,0,0.0,0.05,0.05
2007_15_IND_OAK,2007,15,-9.5,44.5,14,21,,,0.0,0.20841474534323298,0.19276887281068703,-0.015645872532545957,0,-0.0,0.05,0.05
2007_15_PHI_DAL,2007,15,10.0,48.5,6,10,,,0.0,0.8171500630517025,0.7973486314670223,-0.019801431584680174,0,0.0,0.05,0.05
2007_15_DET_SD,2007,15,9.5,45.5,51,14,,,0.0,0.7949526813880127,0.7889340832863003,-0.006018598101712347,0,0.0,0.05,0.05
2007_15_WAS_NYG,2007,15,6.0,35.5,10,22,,,0.0,0.7106109324758842,0.7071206945614983,-0.003490237914385963,0,-0.0,0.5297756835817807,0.5430199776531325
2007_15_CHI_MIN,2007,15,10.5,43.0,20,13,,,0.0,0.8171500630517025,0.8147821632120011,-0.002367899839701315,0,0.0,0.05,0.05
2007_16_PIT_STL,2007,16,-9.0,43.0,24,41,,,0.0,0.23383505037045488,0.20604913509980766,-0.02778591527064722,0,-0.0,0.05,0.05
2007_16_DAL_CAR,2007,16,-10.5,42.5,13,20,,,0.0,0.167276529012023,0.17320578793391542,0.005929258921892416,0,-0.0,0.05,0.05
2007_16_NYG_BUF,2007,16,-1.0,32.0,21,38,,,0.0,0.46823886596395203,0.47259323820691684,0.00435437224296481,1,-1.0,0.5415323680183307,0.5587078639386394
2007_16_GB_CHI,2007,16,-9.0,32.0,35,7,,,0.0,0.2487198244330651,0.21910600831960847,-0.02961381611345662,0,0.0,0.05,0.05
2007_16_CLE_CIN,2007,16,-1.0,43.0,19,14,,,0.0,0.4437955082515226,0.45319736315029013,0.009401854898767548,1,0.9099999999999999,0.5491027833111631,0.5687948500012641
2007_16_KC_DET,2007,16,6.0,43.5,25,20,,,0.0,0.7106109324758842,0.6952323954758338,-0.01537853700005043,0,0.0,0.5120055793611116,0.5192816621942927
2007_16_HOU_IND,2007,16,6.5,44.5,38,15,,,0.0,0.7194091710091438,0.7089263450194722,-0.010482825989671651,0,0.0,0.5193143734071933,0.5290466268942141
2007_16_OAK_JAX,2007,16,14.0,40.0,49,11,,,0.0,0.8793565683646112,0.8819127004511133,0.002556132086502072,0,0.0,0.05,0.05
2007_16_PHI_NO,2007,16,3.0,47.5,23,38,,,0.0,0.6060606060606061,0.5892569646778896,-0.016803641382716505,0,-0.0,0.5098809694457209,0.5164432362455919
2007_16_ATL_ARI,2007,16,11.0,44.0,30,27,,,0.0,0.8171500630517025,0.8244607421069525,0.007310679055250069,0,0.0,0.05,0.05
2007_16_TB_SF,2007,16,-6.5,36.5,21,19,,,0.0,0.2813688212927757,0.28091166114063887,-0.00045716015213681516,0,-0.0,0.5343194035573956,0.549085680714865
2007_16_MIA_NE,2007,16,22.0,45.0,28,7,,,0.0,0.9419525065963061,0.9583675123364678,0.016415005740161637,0,0.0,0.05,0.05
2007_16_BAL_SEA,2007,16,12.5,39.0,27,6,,,0.0,0.8567335243553009,0.8581546446494873,0.0014211202941863954,0,0.0,0.05,0.05
2007_16_NYJ_TEN,2007,16,9.0,37.0,10,6,,,0.0,0.7739795126493869,0.7868818252507556,0.012902312601368648,0,0.0,0.05,0.05
2007_16_WAS_MIN,2007,16,6.0,40.5,21,32,,,0.0,0.6931407942238267,0.699722270090526,0.006581475866699327,1,-1.0,0.5448723935671412,0.5631599117009134
2007_16_DEN_SD,2007,16,9.0,47.0,23,3,,,0.0,0.7831675421929138,0.774745042637914,-0.008422499554999852,0,0.0,0.05,0.05
2007_17_NE_NYG,2007,17,-13.0,46.5,35,38,,,0.0,0.1296928327645051,0.12408461055713998,-0.005608222207365121,0,-0.0,0.05,0.05
2007_17_SEA_ATL,2007,17,-2.0,38.0,44,41,,,0.0,0.45166039913249373,0.42618378892322717,-0.02547661020926656,0,0.0,0.496985105715321,0.49922243171551756
2007_17_NO_CHI,2007,17,1.0,42.0,33,25,,,0.0,0.5207810820494446,0.5273774592583753,0.006596377208930693,1,0.9099999999999999,0.5448947432399719,0.5631896936933127
2007_17_SF_CLE,2007,17,11.5,41.0,20,7,,,0.0,0.8270089285714286,0.837632548814323,0.010623620242894427,0,0.0,0.05,0.05
2007_17_DET_GB,2007,17,3.5,39.0,34,13,,,0.0,0.6304646540108593,0.6209910540457757,-0.009473599965083568,0,0.0,0.5208227863469294,0.5310618641652172
2007_17_JAX_HOU,2007,17,7.0,42.0,42,28,,,0.0,0.7456839634176163,0.727203349194447,-0.018480614223169378,0,0.0,0.5073827346223269,0.513105949960829
2007_17_CIN_MIA,2007,17,-1.0,45.0,25,38,,,0.0,0.4418710955355783,0.44968432073097375,0.007813225195395457,1,-1.0,0.5467198848493332,0.5656213646981997
2007_17_BUF_PHI,2007,17,9.5,39.0,17,9,,,0.0,0.7863247863247863,0.7965090390882434,0.010184252763457136,0,0.0,0.05,0.05
2007_17_CAR_TB,2007,17,-3.0,35.5,23,31,,,0.0,0.40983606557377045,0.39535694680344907,-0.014479118770321375,0,-0.0,0.5133471882581849,0.5210740974552777
2007_17_STL_ARI,2007,17,6.0,49.5,48,19,,,0.0,0.6681590729523308,0.6861408352567884,0.017981762304457583,1,0.9099999999999999,0.5619703557028569,0.5859016335799728
2007_17_PIT_BAL,2007,17,-3.0,34.5,27,21,,,0.0,0.376397653049928,0.3970537834739569,0.020656130424028918,1,0.9099999999999999,0.5659787526954138,0.5912185065166728
2007_17_MIN_DEN,2007,17,-3.0,41.0,22,19,,,0.0,0.4380709899655534,0.3860703214347474,-0.05200066853080598,0,-0.0,0.4580568707125519,0.44747302924945664
2007_17_KC_NYJ,2007,17,4.0,35.5,13,10,,,0.0,0.662676822633297,0.6436299043216309,-0.01904691831166605,0,0.0,0.5065395726309886,0.5119796986518855
2007_17_SD_OAK,2007,17,-9.0,41.5,17,30,,,0.0,0.2050473186119874,0.20779512974771586,0.002747811135728445,0,-0.0,0.05,0.05
2007_17_DAL_WAS,2007,17,9.0,38.0,27,6,,,0.0,0.7863247863247863,0.7856899144396335,-0.0006348718851527657,0,0.0,0.05,0.05
2007_17_TEN_IND,2007,17,-4.0,40.5,10,16,,,0.0,0.3275793019172118,0.3530960556351664,0.025516753717954588,1,-1.0,0.5732583333013236,0.6008570259696505
2007_18_WAS_SEA,2007,18,3.0,38.5,35,14,,,0.0,0.6344647519582246,0.6046149494398373,-0.029849802518387314,0,0.0,0.4905084455188878,0.4905824824108599
2007_18_JAX_PIT,2007,18,-2.5,40.0,29,31,,,0.0,0.4081898163958953,0.4051152309447676,-0.0030745854511277093,0,-0.0,0.530398173282552,0.5438511390980724
2007_18_NYG_TB,2007,18,3.0,39.5,14,24,,,0.0,0.615028366330902,0.6029180713634522,-0.012110294967449753,0,-0.0,0.5168831123846092,0.5257983372247783
2007_18_TEN_SD,2007,18,10.5,38.5,17,6,,,0.0,0.8418740849194729,0.8195507482460974,-0.022323336673375493,0,0.0,0.05,0.05
2007_19_SEA_GB,2007,19,9.0,44.0,42,20,,,0.0,0.7482014388489209,0.7784368365705546,0.03023539772163375,0,0.0,0.05,0.05
2007_19_JAX_NE,2007,19,13.5,51.0,31,20,,,0.0,0.8748639272379518,0.8653055786164622,-0.009558348621489632,0,0.0,0.05,0.05
2007_19_SD_IND,2007,19,10.5,46.0,24,28,,,0.0,0.8301987831361288,0.8115493632122334,-0.01864941992389546,0,0.0,0.05,0.05
2007_19_NYG_DAL,2007,19,7.0,47.0,17,21,,,0.0,0.727695246785093,0.7201114328789133,-0.007583813906179682,0,0.0,0.5236487173071838,0.5348370230329699
2007_20_SD_NE,2007,20,14.0,47.5,21,12,,,0.0,0.8777438177271464,0.876259025470684,-0.001484792256462364,0,0.0,0.05,0.05
2007_20_NYG_GB,2007,20,7.5,41.0,20,23,,,0.0,0.7628879712268549,0.7427180982084993,-0.0201698730183556,0,0.0,0.504868362544649,0.509747552901152
2007_21_NYG_NE,2007,21,12.5,54.5,14,17,,,0.0,0.8154833533894905,0.8442379880074895,0.028754634617998986,0,0.0,0.05,0.05
2008_01_WAS_NYG,2008,1,4.5,41.5,16,7,,,0.0,0.6305586598182363,0.6504840689408152,0.019925409122578897,1,0.9099999999999999,0.5648837151922238,0.5897666499787273
2008_01_DET_ATL,2008,1,-3.0,41.0,34,21,,,0.0,0.4120704478709426,0.3860703214347474,-0.026000126436195203,0,0.0,0.49620878959155224,0.49818641960991883
2008_01_CIN_BAL,2008,1,-2.0,37.5,17,10,,,0.0,0.4411129259617243,0.4270513178219871,-0.014061608139737225,0,0.0,0.5139701457024124,0.5219064036805753
2008_01_SEA_BUF,2008,1,1.0,38.5,34,10,,,0.0,0.529524277767397,0.5335607209917093,0.004036443224312292,1,0.9099999999999999,0.5410556191102446,0.5580721850256534
2008_01_NYJ_MIA,2008,1,-3.0,36.0,14,20,,,0.0,0.4120704478709426,0.3945094700385006,-0.017560977832441982,0,-0.0,0.5087524862016779,0.514935696884032
2008_01_KC_NE,2008,1,16.0,43.5,17,10,,,0.0,0.8820278819387609,0.9068807481686604,0.024852866229899462,0,0.0,0.05,0.05
2008_01_TB_NO,2008,1,3.0,42.5,24,20,,,0.0,0.5879295521290574,0.5978127115395367,0.009883159410479347,1,0.9099999999999999,0.5498247391228969,0.569756028125634
2008_01_STL_PHI,2008,1,8.0,44.0,38,3,,,0.0,0.7232730811922008,0.7523968791983053,0.02912379800610454,0,0.0,0.05,0.05
2008_01_HOU_PIT,2008,1,6.5,43.0,38,17,,,0.0,0.6849128309162449,0.7111169185118918,0.026204087595646963,1,0.9099999999999999,0.5742870031127212,0.6022170879955455
2008_01_JAX_TEN,2008,1,-3.0,36.5,17,10,,,0.0,0.4120704478709426,0.39366262715687145,-0.018407820714071155,0,0.0,0.5074911336428414,0.5132507474106656
2008_01_DAL_CLE,2008,1,-6.0,48.5,10,28,,,0.0,0.3283606432818852,0.27838464142774694,-0.04997600185413825,0,-0.0,0.4609944220345101,0.451358467260731
2008_01_CAR_SD,2008,1,9.5,41.0,24,26,,,0.0,0.7591913433207377,0.7942000595390638,0.03500871621832613,0,0.0,0.05,0.05
2008_01_ARI_SF,2008,1,-2.5,42.0,13,23,,,0.0,0.42654189431596573,0.40170109419043887,-0.024840800125526863,0,-0.0,0.49792828848365395,0.5004812595122413
2008_01_CHI_IND,2008,1,10.0,44.0,13,29,,,0.0,0.7705746740352662,0.8024572363168784,0.031882562281612126,0,-0.0,0.05,0.05
2008_01_MIN_GB,2008,1,2.5,37.5,24,19,,,0.0,0.5734581056840343,0.5888596074943472,0.015401501810312856,1,0.9099999999999999,0.5581015436105825,0.580764093808128
2008_01_DEN_OAK,2008,1,-3.0,40.5,14,41,,,0.0,0.4120704478709426,0.38691125378772817,-0.02515919408321443,0,-0.0,0.4974559245604929,0.4998507973440315
2008_02_CHI_CAR,2008,2,3.0,37.5,20,17,,,0.0,0.5879295521290574,0.6063093111063793,0.018379758977321914,1,0.9099999999999999,0.5625669912015576,0.5866934318362524
2008_02_TEN_CIN,2008,2,1.0,37.0,7,24,,,0.0,0.529524277767397,0.5362076484386412,0.006683370671244249,1,-1.0,0.5450252201739664,0.5633635579423208
2008_02_GB_DET,2008,2,-3.0,47.0,25,48,,,0.0,0.4120704478709426,0.376033380265975,-0.03603706760496761,0,-0.0,0.4813801459203943,0.4784209531264263
2008_02_BUF_JAX,2008,2,4.0,37.0,16,20,,,0.0,0.6164980929170679,0.6411857999180277,0.02468770700095979,1,-1.0,0.5720173130440872,0.5992155390921556
2008_02_OAK_KC,2008,2,3.5,36.0,8,23,,,0.0,0.6022823943305156,0.6259862666989086,0.023703872368392997,1,-1.0,0.5705442354735534,0.5972661889028501
2008_02_IND_MIN,2008,2,-1.0,43.5,15,18,,,0.0,0.4704757222326031,0.45231865147599615,-0.01815707075660694,0,-0.0,0.5078645637545303,0.513749574813653
2008_02_NYG_STL,2008,2,-8.0,43.5,13,41,,,0.0,0.2767269188077992,0.2301773461319555,-0.0465495726758437,0,-0.0,0.05,0.05
2008_02_NO_WAS,2008,2,1.0,43.5,29,24,,,0.0,0.529524277767397,0.5247248051155039,-0.004799472651893066,0,0.0,0.5278153660347148,0.5404022337816287
2008_02_SF_SEA,2008,2,6.5,38.0,30,33,,,0.0,0.6849128309162449,0.7183476015977055,0.03343477068146061,1,0.9099999999999999,0.5850943548199411,0.6164736938197855
2008_02_ATL_TB,2008,2,7.0,37.5,24,9,,,0.0,0.6979517285214231,0.7334891935984972,0.035537465077074115,1,0.9099999999999999,0.5882314276010902,0.620600040986675
2008_02_MIA_ARI,2008,2,6.5,40.5,31,10,,,0.0,0.6849128309162449,0.7147460268880228,0.029833195971777915,1,0.9099999999999999,0.5797147368507812,0.6093847732650105
2008_02_SD_DEN,2008,2,1.0,46.5,39,38,,,0.0,0.529524277767397,0.5194154581496042,-0.010108819617792753,0,0.0,0.5198733082149215,0.5297933722554394
2008_02_NE_NYJ,2008,2,1.0,37.0,10,19,,,0.0,0.529524277767397,0.5362076484386412,0.006683370671244249,1,-1.0,0.5450252201739664,0.5633635579423208
2008_02_PIT_CLE,2008,2,-6.5,43.5,6,10,,,0.0,0.3150871690837551,0.27099206424779976,-0.04409510483595536,0,-0.0,0.46956225618321723,0.4627130853810324
2008_02_PHI_DAL,2008,2,6.5,46.5,41,37,,,0.0,0.6849128309162449,0.7059904079106885,0.02107757699444357,1,0.9099999999999999,0.5666102510749687,0.592055554354321
2008_03_KC_ATL,2008,3,6.5,37.0,38,14,,,0.0,0.6849128309162449,0.7197804661706539,0.03486763525440906,1,0.9099999999999999,0.5872324050193086,0.6192865969968514
2008_03_OAK_BUF,2008,3,10.0,37.5,24,23,,,0.0,0.7705746740352662,0.8096639490987422,0.039089275063475926,0,0.0,0.05,0.05
2008_03_TB_CHI,2008,3,3.0,35.0,24,27,,,0.0,0.5879295521290574,0.6105339641946129,0.022604412065555524,1,-1.0,0.568897612097642,0.5950860263445354
2008_03_CAR_MIN,2008,3,3.0,37.5,20,10,,,0.0,0.5879295521290574,0.6063093111063793,0.018379758977321914,1,0.9099999999999999,0.5625669912015576,0.5866934318362524
2008_03_MIA_NE,2008,3,12.5,37.0,13,38,,,0.0,0.8227577615633441,0.8598726851827609,0.03711492361941682,0,-0.0,0.05,0.05
2008_03_CIN_NYG,2008,3,13.0,42.5,26,23,,,0.0,0.8322169448845721,0.8638677695362101,0.03165082465163804,0,0.0,0.05,0.05
