bin,bin_low,bin_high,count,pred_mean,obs_rate
"(0.2, 0.3]",0.2,0.3,1.0,0.2904964539007092,1.0
"(0.3, 0.4]",0.3,0.4,6.0,0.3726917462231672,0.5
"(0.4, 0.5]",0.4,0.5,183.0,0.46779030480403294,0.5191256830601093
"(0.5, 0.6]",0.5,0.6,77.0,0.5222790948599704,0.44155844155844154
"(0.6, 0.7]",0.6,0.7,2.0,0.6804919241439368,0.0
"(0.8, 0.9]",0.8,0.9,2.0,0.8587301587301587,1.0
