bin,bin_low,bin_high,count,pred_mean,obs_rate
"(0.4, 0.5]",0.4,0.5,207.0,0.4762956554911617,0.5169082125603864
"(0.5, 0.6]",0.5,0.6,64.0,0.5120002913302901,0.4375
