bin,bin_low,bin_high,count,pred_mean,obs_rate
"(0.2, 0.3]",0.2,0.3,1.0,0.2289811467844173,1.0
"(0.3, 0.4]",0.3,0.4,1.0,0.3822176389196129,1.0
"(0.4, 0.5]",0.4,0.5,234.0,0.4777869501204651,0.4700854700854701
"(0.5, 0.6]",0.5,0.6,19.0,0.5224385000608095,0.6842105263157895
"(0.6, 0.7]",0.6,0.7,6.0,0.6554979172897112,0.3333333333333333
