bin,bin_low,bin_high,count,pred_mean,obs_rate
"(0.4, 0.5]",0.4,0.5,211.0,0.48292383566029906,0.5071090047393365
"(0.5, 0.6]",0.5,0.6,51.0,0.5061033698141874,0.49019607843137253
