bin,bin_low,bin_high,count,pred_mean,obs_rate
"(0.3, 0.4]",0.3,0.4,7.0,0.36218625802976817,0.7142857142857143
"(0.4, 0.5]",0.4,0.5,147.0,0.4604111147062698,0.4421768707482993
"(0.5, 0.6]",0.5,0.6,101.0,0.5289973146507002,0.5247524752475248
"(0.6, 0.7]",0.6,0.7,4.0,0.6173719564858866,0.5
