bin,bin_low,bin_high,count,pred_mean,obs_rate
"(0.3, 0.4]",0.3,0.4,5.0,0.3913177229238098,0.6
"(0.4, 0.5]",0.4,0.5,206.0,0.47415007397229936,0.5436893203883495
"(0.5, 0.6]",0.5,0.6,67.0,0.5197992447027951,0.44776119402985076
"(0.6, 0.7]",0.6,0.7,3.0,0.6440089630333533,0.3333333333333333
