bin,bin_low,bin_high,count,pred_mean,obs_rate
"(-0.001, 0.1]",-0.001,0.1,1.0,0.024625255642347466,0.0
"(0.3, 0.4]",0.3,0.4,2.0,0.39558401808718624,0.5
"(0.4, 0.5]",0.4,0.5,174.0,0.47243058081476236,0.4885057471264368
"(0.5, 0.6]",0.5,0.6,81.0,0.5168637250598624,0.5679012345679012
"(0.9, 1.0]",0.9,1.0,1.0,0.9741853872099787,1.0
