bin,bin_low,bin_high,count,pred_mean,obs_rate
"(0.2, 0.3]",0.2,0.3,2.0,0.2486823361823362,0.5
"(0.3, 0.4]",0.3,0.4,4.0,0.3648232288903162,0.25
"(0.4, 0.5]",0.4,0.5,213.0,0.4738415115608661,0.5070422535211268
"(0.5, 0.6]",0.5,0.6,30.0,0.5370046017431919,0.5333333333333333
"(0.6, 0.7]",0.6,0.7,8.0,0.6149119839258186,0.625
"(0.8, 0.9]",0.8,0.9,2.0,0.8473681166172662,1.0
