bin,bin_low,bin_high,count,pred_mean,obs_rate
"(0.4, 0.5]",0.4,0.5,256.0,0.4844306949197023,0.46875
"(0.5, 0.6]",0.5,0.6,3.0,0.5144176937299382,0.3333333333333333
