bin,bin_low,bin_high,count,pred_mean,obs_rate
"(0.3, 0.4]",0.3,0.4,5.0,0.3793913305262826,0.4
"(0.4, 0.5]",0.4,0.5,187.0,0.4672292060882071,0.48663101604278075
"(0.5, 0.6]",0.5,0.6,78.0,0.5292496992339562,0.5
"(0.6, 0.7]",0.6,0.7,3.0,0.6335027223840461,0.6666666666666666
"(0.7, 0.8]",0.7,0.8,1.0,0.7377654091939806,1.0
