bin,bin_low,bin_high,count,pred_mean,obs_rate
"(0.4, 0.5]",0.4,0.5,218.0,0.4774664747463349,0.46788990825688076
"(0.5, 0.6]",0.5,0.6,36.0,0.522843985967461,0.4444444444444444
"(0.6, 0.7]",0.6,0.7,2.0,0.632699402251641,0.5
"(0.8, 0.9]",0.8,0.9,1.0,0.8311999725405783,1.0
