bin,bin_low,bin_high,count,pred_mean,obs_rate
"(0.2, 0.3]",0.2,0.3,2.0,0.2696852244959416,0.5
"(0.3, 0.4]",0.3,0.4,16.0,0.35122636624837555,0.4375
"(0.4, 0.5]",0.4,0.5,112.0,0.46219670712179706,0.48214285714285715
"(0.5, 0.6]",0.5,0.6,109.0,0.5438496131274395,0.45871559633027525
"(0.6, 0.7]",0.6,0.7,20.0,0.6359677445443733,0.4
"(0.7, 0.8]",0.7,0.8,2.0,0.7535331515566545,1.0
