bin,bin_low,bin_high,count,pred_mean,obs_rate
"(0.4, 0.5]",0.4,0.5,207.0,0.4740642576709004,0.5410628019323671
"(0.5, 0.6]",0.5,0.6,74.0,0.5145937703077371,0.4594594594594595
