bin,bin_low,bin_high,count,pred_mean,obs_rate
"(0.3, 0.4]",0.3,0.4,1.0,0.3983761090097815,1.0
"(0.4, 0.5]",0.4,0.5,225.0,0.4799944527492874,0.52
"(0.5, 0.6]",0.5,0.6,34.0,0.5142827700575217,0.5294117647058824
