bin,bin_low,bin_high,count,pred_mean,obs_rate
"(0.1, 0.2]",0.1,0.2,1.0,0.15837320574162678,1.0
"(0.2, 0.3]",0.2,0.3,1.0,0.2576098469630008,1.0
"(0.3, 0.4]",0.3,0.4,9.0,0.35415875453793483,0.5555555555555556
"(0.4, 0.5]",0.4,0.5,186.0,0.4773298956156605,0.45698924731182794
"(0.5, 0.6]",0.5,0.6,53.0,0.5194488297825384,0.5283018867924528
"(0.6, 0.7]",0.6,0.7,5.0,0.6399679348823022,0.6
"(0.7, 0.8]",0.7,0.8,4.0,0.7303438449559528,0.5
