bin,bin_low,bin_high,count,pred_mean,obs_rate
"(0.1, 0.2]",0.1,0.2,1.0,0.18447101028640703,0.0
"(0.4, 0.5]",0.4,0.5,213.0,0.4808245311345206,0.49295774647887325
"(0.5, 0.6]",0.5,0.6,44.0,0.5109897502433398,0.6136363636363636
"(0.8, 0.9]",0.8,0.9,1.0,0.8044912299901139,1.0
