bin,bin_low,bin_high,count,pred_mean,obs_rate
"(0.4, 0.5]",0.4,0.5,203.0,0.47613677158986945,0.5123152709359606
"(0.5, 0.6]",0.5,0.6,68.0,0.5109469108686922,0.45588235294117646
