bin,bin_low,bin_high,count,pred_mean,obs_rate
"(0.3, 0.4]",0.3,0.4,1.0,0.3938911078109445,1.0
"(0.4, 0.5]",0.4,0.5,174.0,0.4721659932488727,0.40804597701149425
"(0.5, 0.6]",0.5,0.6,82.0,0.5169460877640051,0.5
