bin,bin_low,bin_high,count,pred_mean,obs_rate
"(0.4, 0.5]",0.4,0.5,254.0,0.48815220856787406,0.4763779527559055
"(0.5, 0.6]",0.5,0.6,5.0,0.5022344095326863,0.8
