bin,bin_low,bin_high,count,pred_mean,obs_rate
"(0.4, 0.5]",0.4,0.5,200.0,0.4718665780920122,0.455
"(0.5, 0.6]",0.5,0.6,81.0,0.5158393499597572,0.5555555555555556
