bin,bin_low,bin_high,count,pred_mean,obs_rate
"(0.4, 0.5]",0.4,0.5,252.0,0.4830191602217904,0.5158730158730159
"(0.5, 0.6]",0.5,0.6,8.0,0.5121337573445439,0.75
