bin,bin_low,bin_high,count,pred_mean,obs_rate
"(0.3, 0.4]",0.3,0.4,1.0,0.3768202395129262,1.0
"(0.4, 0.5]",0.4,0.5,205.0,0.4805796383611521,0.48292682926829267
"(0.5, 0.6]",0.5,0.6,55.0,0.5142415203993916,0.4909090909090909
