bin,bin_low,bin_high,count,pred_mean,obs_rate
"(0.2, 0.3]",0.2,0.3,2.0,0.2293040293040293,0.5
"(0.3, 0.4]",0.3,0.4,1.0,0.3263724332128241,0.0
"(0.4, 0.5]",0.4,0.5,226.0,0.4738309728256329,0.43805309734513276
"(0.5, 0.6]",0.5,0.6,24.0,0.5366064925251913,0.6666666666666666
"(0.6, 0.7]",0.6,0.7,4.0,0.6357742479748882,1.0
"(0.7, 0.8]",0.7,0.8,2.0,0.7171631363995874,0.5
