bin,bin_low,bin_high,count,pred_mean,obs_rate
"(0.3, 0.4]",0.3,0.4,1.0,0.3849040189870657,1.0
"(0.4, 0.5]",0.4,0.5,174.0,0.47130727143707307,0.42528735632183906
"(0.5, 0.6]",0.5,0.6,81.0,0.5175570065557232,0.4691358024691358
"(0.6, 0.7]",0.6,0.7,1.0,0.600363828045887,0.0
