bin,bin_low,bin_high,count,pred_mean,obs_rate
"(0.2, 0.3]",0.2,0.3,4.0,0.2801683848405778,0.75
"(0.3, 0.4]",0.3,0.4,11.0,0.3513742555935393,0.7272727272727273
"(0.4, 0.5]",0.4,0.5,103.0,0.4706860544049017,0.4368932038834951
"(0.5, 0.6]",0.5,0.6,127.0,0.5496608514760284,0.4645669291338583
"(0.6, 0.7]",0.6,0.7,12.0,0.616424426724233,0.3333333333333333
"(0.7, 0.8]",0.7,0.8,2.0,0.7336852091392554,0.5
"(0.8, 0.9]",0.8,0.9,2.0,0.8353741496598639,1.0
