bin,bin_low,bin_high,count,pred_mean,obs_rate
"(0.4, 0.5]",0.4,0.5,196.0,0.47783106619770094,0.45918367346938777
"(0.5, 0.6]",0.5,0.6,61.0,0.5121390618883436,0.4918032786885246
