bin,bin_low,bin_high,count,pred_mean,obs_rate
"(0.2, 0.3]",0.2,0.3,1.0,0.2920751080111291,1.0
"(0.4, 0.5]",0.4,0.5,199.0,0.4730264593039556,0.46733668341708545
"(0.5, 0.6]",0.5,0.6,58.0,0.5163014719745248,0.5862068965517241
"(0.6, 0.7]",0.6,0.7,3.0,0.6265977437855995,0.6666666666666666
"(0.9, 1.0]",0.9,1.0,1.0,0.9303030303030303,1.0
