bin,bin_low,bin_high,count,pred_mean,obs_rate
"(0.4, 0.5]",0.4,0.5,204.0,0.4821761512394201,0.5
"(0.5, 0.6]",0.5,0.6,58.0,0.5100886171182191,0.5172413793103449
