bin,bin_low,bin_high,count,pred_mean,obs_rate
"(0.4, 0.5]",0.4,0.5,258.0,0.48230751753222795,0.4883720930232558
"(0.5, 0.6]",0.5,0.6,4.0,0.504129387393049,0.75
