bin,bin_low,bin_high,count,pred_mean,obs_rate
"(0.3, 0.4]",0.3,0.4,2.0,0.36938760901674994,0.5
"(0.4, 0.5]",0.4,0.5,212.0,0.47833375051565535,0.4669811320754717
"(0.5, 0.6]",0.5,0.6,47.0,0.5105542960309427,0.48936170212765956
"(0.6, 0.7]",0.6,0.7,1.0,0.6306081832794307,0.0
