bin,bin_low,bin_high,count,pred_mean,obs_rate
"(0.4, 0.5]",0.4,0.5,224.0,0.47953799588298224,0.5357142857142857
"(0.5, 0.6]",0.5,0.6,57.0,0.5091369336722221,0.45614035087719296
