bin,bin_low,bin_high,count,pred_mean,obs_rate
"(0.1, 0.2]",0.1,0.2,1.0,0.1770330265644114,0.0
"(0.3, 0.4]",0.3,0.4,3.0,0.39331164464396257,0.6666666666666666
"(0.4, 0.5]",0.4,0.5,192.0,0.4697595131551779,0.4739583333333333
"(0.5, 0.6]",0.5,0.6,61.0,0.5118101747221554,0.4918032786885246
"(0.6, 0.7]",0.6,0.7,3.0,0.6539856123400994,0.0
"(0.7, 0.8]",0.7,0.8,1.0,0.7200947603121517,0.0
"(0.9, 1.0]",0.9,1.0,1.0,0.9333333333333332,0.0
