bin,bin_low,bin_high,count,pred_mean,obs_rate
"(0.4, 0.5]",0.4,0.5,235.0,0.484139852522592,0.4808510638297872
"(0.5, 0.6]",0.5,0.6,26.0,0.5055535022485262,0.6538461538461539
"(0.7, 0.8]",0.7,0.8,1.0,0.790621750359558,1.0
