bin,bin_low,bin_high,count,pred_mean,obs_rate
"(0.3, 0.4]",0.3,0.4,3.0,0.3830699724981335,0.6666666666666666
"(0.4, 0.5]",0.4,0.5,168.0,0.4625033500697374,0.39880952380952384
"(0.5, 0.6]",0.5,0.6,83.0,0.5271827694860344,0.5180722891566265
"(0.6, 0.7]",0.6,0.7,2.0,0.6324159988829205,0.5
"(0.9, 1.0]",0.9,1.0,1.0,0.9005949442383414,0.0
