bin,bin_low,bin_high,count,pred_mean,obs_rate
"(0.3, 0.4]",0.3,0.4,4.0,0.38505877355404095,0.5
"(0.4, 0.5]",0.4,0.5,200.0,0.474936392247531,0.55
"(0.5, 0.6]",0.5,0.6,74.0,0.5109264733002954,0.44594594594594594
"(0.6, 0.7]",0.6,0.7,2.0,0.6242984589717863,0.0
"(0.7, 0.8]",0.7,0.8,1.0,0.7074297545104998,1.0
