bin,bin_low,bin_high,count,pred_mean,obs_rate
"(0.3, 0.4]",0.3,0.4,9.0,0.37482563766743365,0.4444444444444444
"(0.4, 0.5]",0.4,0.5,190.0,0.46790217988313143,0.5
"(0.5, 0.6]",0.5,0.6,62.0,0.5351404977730033,0.5
"(0.6, 0.7]",0.6,0.7,4.0,0.6685871060063959,0.5
"(0.7, 0.8]",0.7,0.8,1.0,0.7944971226046309,0.0
"(0.8, 0.9]",0.8,0.9,3.0,0.8441338733584375,0.3333333333333333
