bin,bin_low,bin_high,count,pred_mean,obs_rate
"(0.4, 0.5]",0.4,0.5,238.0,0.48542779750829773,0.4789915966386555
"(0.5, 0.6]",0.5,0.6,23.0,0.508381739712377,0.5652173913043478
