bin,bin_low,bin_high,count,pred_mean,obs_rate
"(0.3, 0.4]",0.3,0.4,1.0,0.37922860774500067,1.0
"(0.4, 0.5]",0.4,0.5,172.0,0.470186100643947,0.47674418604651164
"(0.5, 0.6]",0.5,0.6,86.0,0.5198309678596521,0.4883720930232558
