bin,bin_low,bin_high,count,pred_mean,obs_rate
"(0.3, 0.4]",0.3,0.4,2.0,0.38355990798541284,1.0
"(0.4, 0.5]",0.4,0.5,179.0,0.47133863566041384,0.45251396648044695
"(0.5, 0.6]",0.5,0.6,77.0,0.5197721372063465,0.5064935064935064
