bin,bin_low,bin_high,count,pred_mean,obs_rate
"(0.4, 0.5]",0.4,0.5,241.0,0.4814417226080404,0.48132780082987553
"(0.5, 0.6]",0.5,0.6,40.0,0.5073812050167984,0.5
