bin,bin_low,bin_high,count,pred_mean,obs_rate
"(0.1, 0.2]",0.1,0.2,1.0,0.11639717388763426,0.0
"(0.4, 0.5]",0.4,0.5,196.0,0.47738608108060987,0.5153061224489796
"(0.5, 0.6]",0.5,0.6,61.0,0.5135505814826643,0.5081967213114754
"(0.8, 0.9]",0.8,0.9,1.0,0.8754918460201839,1.0
