bin,bin_low,bin_high,count,pred_mean,obs_rate
"(0.1, 0.2]",0.1,0.2,1.0,0.14240601503759398,0.0
"(0.3, 0.4]",0.3,0.4,5.0,0.3571839891663845,0.4
"(0.4, 0.5]",0.4,0.5,177.0,0.4638063839063342,0.5028248587570622
"(0.5, 0.6]",0.5,0.6,66.0,0.5267965788876868,0.5606060606060606
"(0.6, 0.7]",0.6,0.7,6.0,0.6214205524627722,0.16666666666666666
"(0.7, 0.8]",0.7,0.8,3.0,0.7105995445245412,1.0
"(0.8, 0.9]",0.8,0.9,1.0,0.85,1.0
