bin,bin_low,bin_high,count,pred_mean,obs_rate
"(0.3, 0.4]",0.3,0.4,1.0,0.39223678332544276,1.0
"(0.4, 0.5]",0.4,0.5,177.0,0.47367245585216616,0.5254237288135594
"(0.5, 0.6]",0.5,0.6,79.0,0.5163907390500786,0.4177215189873418
