bin,bin_low,bin_high,count,pred_mean,obs_rate
"(0.3, 0.4]",0.3,0.4,4.0,0.39012999569557427,0.5
"(0.4, 0.5]",0.4,0.5,101.0,0.4726880838381447,0.5346534653465347
"(0.5, 0.6]",0.5,0.6,150.0,0.5307071202903332,0.48
"(0.6, 0.7]",0.6,0.7,3.0,0.6180756118440869,0.6666666666666666
