bin,bin_low,bin_high,count,pred_mean,obs_rate
"(0.3, 0.4]",0.3,0.4,13.0,0.37665125645691505,0.38461538461538464
"(0.4, 0.5]",0.4,0.5,166.0,0.4713322340448495,0.5060240963855421
"(0.5, 0.6]",0.5,0.6,69.0,0.523627898649504,0.5072463768115942
"(0.6, 0.7]",0.6,0.7,2.0,0.666204882066757,0.5
"(0.7, 0.8]",0.7,0.8,5.0,0.7253769513814523,0.2
"(0.8, 0.9]",0.8,0.9,2.0,0.9,0.5
