bin,bin_low,bin_high,count,pred_mean,obs_rate
"(0.2, 0.3]",0.2,0.3,1.0,0.2069892473118279,0.0
"(0.3, 0.4]",0.3,0.4,9.0,0.36824901397553805,0.4444444444444444
"(0.4, 0.5]",0.4,0.5,201.0,0.48141659179958746,0.5024875621890548
"(0.5, 0.6]",0.5,0.6,25.0,0.5098194828500291,0.48
"(0.6, 0.7]",0.6,0.7,9.0,0.6198796576435479,0.2222222222222222
"(0.7, 0.8]",0.7,0.8,8.0,0.73495273291509,0.75
"(0.8, 0.9]",0.8,0.9,3.0,0.8215788199874215,0.3333333333333333
"(0.9, 1.0]",0.9,1.0,1.0,0.9898934665324729,1.0
