bin,bin_low,bin_high,count,pred_mean,obs_rate
"(0.3, 0.4]",0.3,0.4,1.0,0.38738895434888254,1.0
"(0.4, 0.5]",0.4,0.5,195.0,0.47848281517564695,0.4666666666666667
"(0.5, 0.6]",0.5,0.6,65.0,0.512071272193797,0.5846153846153846
"(0.9, 1.0]",0.9,1.0,1.0,0.9399352572097127,1.0
