bin,bin_low,bin_high,count,pred_mean,obs_rate
"(0.2, 0.3]",0.2,0.3,2.0,0.2833259787706598,0.5
"(0.3, 0.4]",0.3,0.4,3.0,0.3578616856058899,1.0
"(0.4, 0.5]",0.4,0.5,213.0,0.46989798537282307,0.4835680751173709
"(0.5, 0.6]",0.5,0.6,32.0,0.52946785194805,0.5625
"(0.6, 0.7]",0.6,0.7,4.0,0.6363561678482282,0.5
"(0.7, 0.8]",0.7,0.8,2.0,0.7569275420894641,0.5
