bin,bin_low,bin_high,count,pred_mean,obs_rate
"(0.4, 0.5]",0.4,0.5,217.0,0.47846039148163366,0.5023041474654378
"(0.5, 0.6]",0.5,0.6,43.0,0.5128371477807373,0.627906976744186
