bin,bin_low,bin_high,count,pred_mean,obs_rate
"(0.4, 0.5]",0.4,0.5,252.0,0.48415095299039335,0.4722222222222222
"(0.5, 0.6]",0.5,0.6,10.0,0.507076328920532,0.4
