bin,bin_low,bin_high,count,pred_mean,obs_rate
"(0.3, 0.4]",0.3,0.4,1.0,0.39198392455172276,0.0
"(0.4, 0.5]",0.4,0.5,189.0,0.46958783603257936,0.5079365079365079
"(0.5, 0.6]",0.5,0.6,76.0,0.5223745179179995,0.47368421052631576
"(0.6, 0.7]",0.6,0.7,2.0,0.6104657711323871,0.5
"(0.9, 1.0]",0.9,1.0,1.0,0.9367183387975531,0.0
