bin,bin_low,bin_high,count,pred_mean,obs_rate
"(0.4, 0.5]",0.4,0.5,191.0,0.4701876326893092,0.518324607329843
"(0.5, 0.6]",0.5,0.6,80.0,0.5187961868621478,0.45
